mass,intensity,assign,C,O,H,N,numbers,O/C,H/C,volume,color
598.20109,848139,False,,,,,1,,,0.6625120636719728,blue
598.22191,1331213,False,,,,,1,,,1.0398586455957783,blue
599.03155,1065050,True,26.0,17.0,16.0,0.0,1,0.6538461538461539,0.6153846153846154,0.8319490949170296,blue
599.0345,840090,False,,,,,1,,,0.6562246985107248,blue
599.06774,2571357,True,27.0,16.0,20.0,0.0,1,0.5925925925925926,0.7407407407407407,2.008579999867207,blue
599.10133,1276512,False,,,,,1,,,0.9971297150844818,blue
599.10416,2529889,True,28.0,15.0,24.0,0.0,1,0.5357142857142857,0.8571428571428571,1.9761878445054686,blue
599.11963,823778,True,32.0,12.0,24.0,0.0,1,0.375,0.75,0.6434828050444212,blue
599.12535,968802,True,25.0,17.0,28.0,0.0,1,0.68,1.12,0.7567662992852995,blue
599.13556,1399395,False,,,,,1,,,1.0931180730307655,blue
599.14056,3077732,True,29.0,14.0,28.0,0.0,1,0.4827586206896552,0.9655172413793104,2.4041278360613862,blue
599.16179,829030,True,26.0,16.0,32.0,0.0,1,0.6153846153846154,1.2307692307692308,0.6475853322933807,blue
599.17681,3452519,True,30.0,13.0,32.0,0.0,1,0.43333333333333335,1.0666666666666667,2.696887523810007,blue
599.19812,1708649,True,27.0,15.0,36.0,0.0,1,0.5555555555555556,1.3333333333333333,1.3346875631011574,blue
599.21076,2985579,False,,,,,1,,,2.332143793111394,blue
599.21321,3660395,True,31.0,12.0,36.0,0.0,1,0.3870967741935484,1.1612903225806452,2.8592669896144036,blue
599.23436,1770093,True,28.0,14.0,40.0,0.0,1,0.5,1.4285714285714286,1.3826836949147643,blue
599.24967,2225262,True,32.0,11.0,40.0,0.0,1,0.34375,1.25,1.7382326715677754,blue
599.28543,1486450,False,,,,,1,,,1.1611198837044445,blue
600.0368,827833,False,,,,,1,,,0.6466503122787187,blue
600.09868,990399,False,,,,,1,,,0.773636497494701,blue
600.10767,939455,False,,,,,1,,,0.733842295634269,blue
600.12831,856001,False,,,,,1,,,0.6686533563664356,blue
600.18024,1096646,False,,,,,1,,,0.8566298738504117,blue
600.21642,1694922,False,,,,,1,,,1.323964906675707,blue
600.25592,875085,False,,,,,1,,,0.6835605593403774,blue
600.54922,1173225,False,,,,,1,,,0.9164485018393804,blue
600.95051,874767,False,,,,,1,,,0.6833121580332241,blue
601.04681,1406744,True,39.0,6.0,10.0,2.0,1,0.15384615384615385,0.2564102564102564,1.0988586428618017,orange
601.06173,963610,False,,,,,1,,,0.752710640207501,blue
601.08334,2687772,True,27.0,16.0,22.0,0.0,1,0.5925925925925926,0.8148148148148148,2.0995159689623346,blue
601.11972,2584351,True,28.0,15.0,26.0,0.0,1,0.5357142857142857,0.9285714285714286,2.018730083468307,blue
601.1533,1869090,False,,,,,1,,,1.4600138339218545,blue
601.15611,3574563,True,29.0,14.0,30.0,0.0,1,0.4827586206896552,1.0344827586206897,2.792220508496223,blue
601.19001,2748198,False,,,,,1,,,2.1467169041385765,blue
601.19249,4089638,True,30.0,13.0,34.0,0.0,1,0.43333333333333335,1.1333333333333333,3.1945642295087473,blue
601.21364,945448,True,27.0,15.0,38.0,0.0,1,0.5555555555555556,1.4074074074074074,0.7385236447970667,blue
601.22603,1748265,False,,,,,1,,,1.365633054246393,blue
601.22894,4044585,True,31.0,12.0,38.0,0.0,1,0.3870967741935484,1.2258064516129032,3.1593717009201394,blue
601.26534,2386733,True,32.0,11.0,42.0,0.0,1,0.34375,1.3125,1.8643635126600695,blue
601.30182,1074480,True,33.0,10.0,46.0,0.0,1,0.30303030303030304,1.393939393939394,0.8393152091511666,blue
601.36279,980534,False,,,,,1,,,0.7659305890196467,blue
601.49527,1022531,True,37.0,4.0,66.0,2.0,1,0.10810810810810811,1.7837837837837838,0.7987359654237879,orange
601.97879,156239728,False,,,,,1,,,122.0445052341983,blue
602.08679,868474,False,,,,,1,,,0.6783964680146213,blue
602.15911,1122433,False,,,,,1,,,0.8767730326792229,blue
602.19583,1590661,False,,,,,1,,,1.2425228667854253,blue
602.23236,1644936,False,,,,,1,,,1.2849190332814788,blue
602.98215,20203470,False,,,,,1,,,15.781661500101743,blue
603.0625,2244054,True,39.0,6.0,12.0,2.0,1,0.15384615384615385,0.3076923076923077,1.7529117827754004,orange
603.06755,837206,True,32.0,11.0,16.0,2.0,1,0.34375,0.5,0.6539719017502528,orange
603.099,3078105,True,27.0,16.0,24.0,0.0,1,0.5925925925925926,0.8888888888888888,2.4044191998587707,blue
603.13054,1038812,False,,,,,1,,,0.8114536436683248,blue
603.13538,3057629,True,28.0,15.0,28.0,0.0,1,0.5357142857142857,1.0,2.388424655313894,blue
603.16914,2527200,False,,,,,1,,,1.9740873693012697,blue
603.17184,3842016,True,29.0,14.0,32.0,0.0,1,0.4827586206896552,1.103448275862069,3.0011377248549334,blue
603.20813,4657124,True,30.0,13.0,36.0,0.0,1,0.43333333333333335,1.2,3.63784807916659,blue
603.21529,859748,False,,,,,1,,,0.67158027365544,blue
603.22279,863205,False,,,,,1,,,0.6742806614504996,blue
603.24447,4352999,True,31.0,12.0,40.0,0.0,1,0.3870967741935484,1.2903225806451613,3.4002850365942776,blue
603.28097,1677290,True,32.0,11.0,44.0,0.0,1,0.34375,1.375,1.3101919134438615,blue
603.31711,899310,True,33.0,10.0,48.0,0.0,1,0.30303030303030304,1.4545454545454546,0.7024835834466306,blue
603.98526,1003436,True,23.0,19.0,11.0,1.0,1,0.8260869565217391,0.4782608695652174,0.7838201699518,orange
604.00523,987182,False,,,,,1,,,0.7711235823842855,blue
604.13868,1244987,False,,,,,1,,,0.9725043968203071,blue
604.17496,1327166,False,,,,,1,,,1.036697387450969,blue
604.21162,1547329,False,,,,,1,,,1.208674673572952,blue
604.23891,830276,False,,,,,1,,,0.6485586279811575,blue
604.2479,1374277,False,,,,,1,,,1.0734974943103992,blue
605.04175,1035406,True,38.0,7.0,10.0,2.0,1,0.18421052631578946,0.2631578947368421,0.8087930938187522,orange
605.04427,817807,False,,,,,1,,,0.6388186408777159,blue
605.07827,2839698,True,26.0,17.0,22.0,0.0,1,0.6538461538461539,0.8461538461538461,2.2181908651591,blue
605.11467,2333845,True,27.0,16.0,26.0,0.0,1,0.5925925925925926,0.9629629629629629,1.823050782054021,blue
605.12989,1083031,True,31.0,13.0,26.0,0.0,1,0.41935483870967744,0.8387096774193549,0.845994704677795,blue
605.15101,2958489,True,28.0,15.0,30.0,0.0,1,0.5357142857142857,1.0714285714285714,2.3109828138322035,blue
605.1635,874906,False,,,,,1,,,0.6834207359630804,blue
605.18734,4215964,True,29.0,14.0,34.0,0.0,1,0.4827586206896552,1.1724137931034482,3.2932420393434865,blue
605.22074,1615519,False,,,,,1,,,1.261940350097427,blue
605.22379,5736608,True,30.0,13.0,38.0,0.0,1,0.43333333333333335,1.2666666666666666,4.4810720937925845,blue
605.26012,3571875,True,31.0,12.0,42.0,0.0,1,0.3870967741935484,1.3548387096774193,2.79012081442821,blue
605.29671,1183910,True,32.0,11.0,46.0,0.0,1,0.34375,1.4375,0.9247949419869683,blue
606.08168,909295,False,,,,,1,,,0.7102832282640068,blue
606.08826,816111,False,,,,,1,,,0.6374938339062316,blue
606.11806,851186,False,,,,,1,,,0.6648921856307655,blue
606.15463,856565,False,,,,,1,,,0.669093917175349,blue
606.19083,1533177,False,,,,,1,,,1.1976200342684444,blue
606.22717,1645820,False,,,,,1,,,1.2856095576699176,blue
606.26353,1322239,False,,,,,1,,,1.032848729462465,blue
606.29953,900867,False,,,,,1,,,0.7036998124882585,blue
607.03363,869446,False,,,,,1,,,0.6791557323874294,blue
607.0576,1756488,True,25.0,18.0,20.0,0.0,1,0.72,0.8,1.372056337104008,blue
607.06274,1038152,True,31.0,12.0,16.0,2.0,1,0.3870967741935484,0.5161290322580645,0.8109380937855539,orange
607.07306,1348937,True,29.0,15.0,20.0,0.0,1,0.5172413793103449,0.6896551724137931,1.0537035033567375,blue
607.09387,2169163,True,26.0,17.0,24.0,0.0,1,0.6538461538461539,0.9230769230769231,1.6944117126684277,blue
607.10943,987981,True,30.0,14.0,24.0,0.0,1,0.4666666666666667,0.8,0.7717477101969127,blue
607.13024,2170191,True,27.0,16.0,28.0,0.0,1,0.5925925925925926,1.037037037037037,1.6952147206676527,blue
607.1418,979280,True,26.0,15.0,28.0,2.0,1,0.5769230769230769,1.0769230769230769,0.7649510442423819,orange
607.14558,1309520,True,31.0,13.0,28.0,0.0,1,0.41935483870967744,0.9032258064516129,1.0229134583125192,blue
607.16666,2876754,True,28.0,15.0,32.0,0.0,1,0.5357142857142857,1.1428571428571428,2.2471366476681327,blue
607.18187,1218899,True,32.0,12.0,32.0,0.0,1,0.375,1.0,0.9521261159995048,blue
607.20291,4839765,True,29.0,14.0,36.0,0.0,1,0.4827586206896552,1.2413793103448276,3.7805155733168565,blue
607.21814,1054807,True,33.0,11.0,36.0,0.0,1,0.3333333333333333,1.0909090909090908,0.8239479169636612,blue
607.23942,5310809,True,30.0,13.0,40.0,0.0,1,0.43333333333333335,1.3333333333333333,4.148465086922882,blue
607.27582,1690972,True,31.0,12.0,44.0,0.0,1,0.3870967741935484,1.4193548387096775,1.3208794187409412,blue
608.1703,889005,False,,,,,1,,,0.694433975049729,blue
608.20648,1798576,False,,,,,1,,,1.4049327969010765,blue
608.2429,1693620,False,,,,,1,,,1.3229478673615134,blue
608.27853,857783,False,,,,,1,,,0.6700453410499173,blue
609.05216,1620476,True,28.0,16.0,18.0,0.0,1,0.5714285714285714,0.6428571428571429,1.2658124421715118,blue
609.07325,1498622,True,25.0,18.0,22.0,0.0,1,0.72,0.88,1.1706278733606392,blue
609.08828,1201152,True,29.0,15.0,22.0,0.0,1,0.5172413793103449,0.7586206896551724,0.9382632921062674,blue
609.1097,1939970,True,26.0,17.0,26.0,0.0,1,0.6538461538461539,1.0,1.5153807667867143,blue
609.12482,1717251,True,30.0,14.0,26.0,0.0,1,0.4666666666666667,0.8666666666666667,1.3414068965732728,blue
609.14604,1349637,True,27.0,16.0,30.0,0.0,1,0.5925925925925926,1.1111111111111112,1.054250298686949,blue
609.15632,925446,False,,,,,1,,,0.7228993588043617,blue
609.16138,1445382,True,31.0,13.0,30.0,0.0,1,0.41935483870967744,0.967741935483871,1.129040182817113,blue
609.18224,3015176,True,28.0,15.0,34.0,0.0,1,0.5357142857142857,1.2142857142857142,2.355263080808929,blue
609.19272,1055241,False,,,,,1,,,0.8242869300683924,blue
609.19773,1472521,True,32.0,12.0,34.0,0.0,1,0.375,1.0625,1.1502394377694187,blue
609.21866,4241931,True,29.0,14.0,38.0,0.0,1,0.4827586206896552,1.3103448275862069,3.3135258026857803,blue
609.23408,1127437,True,33.0,11.0,38.0,0.0,1,0.3333333333333333,1.1515151515151516,0.8806818381540502,blue
609.255,2874895,True,30.0,13.0,42.0,0.0,1,0.43333333333333335,1.4,2.245684515498328,blue
609.27042,1137424,True,34.0,10.0,42.0,0.0,1,0.29411764705882354,1.2352941176470589,0.8884830452437985,blue
609.29159,1301266,True,31.0,12.0,46.0,0.0,1,0.3870967741935484,1.4838709677419355,1.0164659602331378,blue
609.88061,870726,False,,,,,1,,,0.6801555867055308,blue
610.19601,1007970,False,,,,,1,,,0.7873618414191995,blue
610.22186,1831524,False,,,,,1,,,1.430669671957953,blue
610.25811,1182312,False,,,,,1,,,0.9235466863617137,blue
610.64135,887689,False,,,,,1,,,0.6934059998289311,blue
611.032,979627,True,27.0,17.0,16.0,0.0,1,0.6296296296296297,0.5925925925925926,0.7652220984989296,blue
611.06782,2020015,True,28.0,16.0,20.0,0.0,1,0.5714285714285714,0.7142857142857143,1.5779068127964169,blue
611.08874,1155760,True,25.0,18.0,24.0,0.0,1,0.72,0.96,0.9028059583505997,blue
611.10413,2362034,True,29.0,15.0,24.0,0.0,1,0.5172413793103449,0.8275862068965517,1.8450702300016444,blue
611.12524,1048756,True,26.0,17.0,28.0,0.0,1,0.6538461538461539,1.0769230769230769,0.8192212619020744,blue
611.13547,1263028,False,,,,,1,,,0.9865968747522333,blue
611.14041,1772725,True,30.0,14.0,28.0,0.0,1,0.4666666666666667,0.9333333333333333,1.3847396453563603,blue
611.16169,2051767,True,27.0,16.0,32.0,0.0,1,0.5925925925925926,1.1851851851851851,1.6027094489748173,blue
611.17689,1635000,True,31.0,13.0,32.0,0.0,1,0.41935483870967744,1.032258064516129,1.2771576641372175,blue
611.19793,2119866,True,28.0,15.0,36.0,0.0,1,0.5357142857142857,1.2857142857142858,1.6559040421063649,blue
611.21327,2098363,True,32.0,12.0,36.0,0.0,1,0.375,1.125,1.639107270698449,blue
611.23441,2503357,True,29.0,14.0,40.0,0.0,1,0.4827586206896552,1.3793103448275863,1.9554627392180748,blue
611.24973,1697470,True,33.0,11.0,40.0,0.0,1,0.3333333333333333,1.2121212121212122,1.3259552416776774,blue
611.27093,1106368,True,30.0,13.0,44.0,0.0,1,0.43333333333333335,1.4666666666666666,0.8642240798508655,blue
611.28614,863426,True,34.0,10.0,44.0,0.0,1,0.29411764705882354,1.2941176470588236,0.6744532925476093,blue
611.3993,929227,False,,,,,1,,,0.7258528347236907,blue
612.0498,830340,False,,,,,1,,,0.6486086206970625,blue
612.14377,1014540,False,,,,,1,,,0.7924939061613289,blue
612.16493,869134,False,,,,,1,,,0.6789120178973923,blue
612.18032,1137423,False,,,,,1,,,0.8884822641076124,blue
612.2163,954130,False,,,,,1,,,0.7453054691640632,blue
612.23798,1167636,False,,,,,1,,,0.9120827316957334,blue
612.95764,1897297,False,,,,,1,,,1.4820473423208258,blue
613.01047,853846,True,26.0,18.0,14.0,0.0,1,0.6923076923076923,0.5384615384615384,0.6669700078855698,blue
613.0269,828503,False,,,,,1,,,0.6471736735233499,blue
613.04413,1031001,False,,,,,1,,,0.8053521889193489,blue
613.04704,1346393,True,27.0,17.0,18.0,0.0,1,0.6296296296296297,0.6666666666666666,1.0517162928995112,blue
613.05447,909913,False,,,,,1,,,0.7107659704269651,blue
613.08326,2094940,True,28.0,16.0,22.0,0.0,1,0.5714285714285714,0.7857142857142857,1.636433441533714,blue
613.08855,869596,True,34.0,10.0,18.0,2.0,1,0.29411764705882354,0.5294117647058824,0.679272902815332,orange
613.11974,2368351,True,29.0,15.0,26.0,0.0,1,0.5172413793103449,0.896551724137931,1.8500046672887114,blue
613.14114,1314145,True,26.0,17.0,30.0,0.0,1,0.6538461538461539,1.1538461538461537,1.0265262131728463,blue
613.15602,2776930,True,30.0,14.0,30.0,0.0,1,0.4666666666666667,1.0,2.169160509035207,blue
613.17726,1091940,True,27.0,16.0,34.0,0.0,1,0.5925925925925926,1.2592592592592593,0.8529538469590173,blue
613.1895,1781605,False,,,,,1,,,1.391676134688188,blue
613.19263,2291557,True,31.0,13.0,34.0,0.0,1,0.41935483870967744,1.096774193548387,1.790018095019749,blue
613.21342,1214823,True,28.0,15.0,38.0,0.0,1,0.5357142857142857,1.3571428571428572,0.9489422049053009,blue
613.22613,1778536,False,,,,,1,,,1.389278827733303,blue
613.22891,2623336,True,32.0,12.0,38.0,0.0,1,0.375,1.1875,2.0491826776801663,blue
613.25007,1144170,True,29.0,14.0,42.0,0.0,1,0.4827586206896552,1.4482758620689655,0.8937525899546668,blue
613.26537,1750891,True,33.0,11.0,42.0,0.0,1,0.3333333333333333,1.2727272727272727,1.3676843178708726,blue
613.30177,818286,True,34.0,10.0,46.0,0.0,1,0.29411764705882354,1.3529411764705883,0.6391928051108179,blue
613.76063,840277,False,,,,,1,,,0.65637077097751,blue
613.96396,940198,False,,,,,1,,,0.7344226798204793,blue
614.05018,1093037,False,,,,,1,,,0.8538107533550776,blue
614.15949,998070,False,,,,,1,,,0.7796285931776347,blue
614.1883,843449,True,30.0,13.0,33.0,1.0,1,0.43333333333333335,1.1,0.6588485349595548,orange
614.19545,966073,False,,,,,1,,,0.75463457863366,blue
614.23243,1107900,False,,,,,1,,,0.865420780487843,blue
614.26869,902591,False,,,,,1,,,0.7050464912729513,blue
614.92132,837877,False,,,,,1,,,0.65449604413107,blue
615.02755,964094,False,,,,,1,,,0.7530887101215331,blue
615.03663,817022,False,,,,,1,,,0.6382054489716928,blue
615.06283,1780737,True,27.0,17.0,20.0,0.0,1,0.6296296296296297,0.7407407407407407,1.3909981084787255,blue
615.09906,2105860,True,28.0,16.0,24.0,0.0,1,0.5714285714285714,0.8571428571428571,1.6449634486850158,blue
615.13551,2340871,True,29.0,15.0,28.0,0.0,1,0.5172413793103449,0.9655172413793104,1.828539044896974,blue
615.17181,2890762,True,30.0,14.0,32.0,0.0,1,0.4666666666666667,1.0666666666666667,2.2580788033618537,blue
615.20807,3109901,True,31.0,13.0,36.0,0.0,1,0.41935483870967744,1.1612903225806452,2.429256206029356,blue
615.22916,966158,True,28.0,15.0,40.0,0.0,1,0.5357142857142857,1.4285714285714286,0.7547009752094714,blue
615.24161,1372687,False,,,,,1,,,1.0722554877746329,blue
615.24453,3060751,True,32.0,12.0,40.0,0.0,1,0.375,1.25,2.3908633624866376,blue
615.28076,1411602,True,33.0,11.0,44.0,0.0,1,0.3333333333333333,1.3333333333333333,1.1026534024534707,blue
615.30522,866708,False,,,,,1,,,0.6770169815101159,blue
615.31717,903189,True,34.0,10.0,48.0,0.0,1,0.29411764705882354,1.411764705882353,0.7055136107121892,blue
615.99444,314575936,False,,,,,1,,,245.72664685965677,blue
616.09443,1149780,True,27.0,16.0,23.0,1.0,1,0.5925925925925926,0.8518518518518519,0.8981347639582201,orange
616.10262,848725,False,,,,,1,,,0.6629698094769786,blue
616.13877,912728,False,,,,,1,,,0.712964868790602,blue
616.16709,1005402,True,29.0,14.0,31.0,1.0,1,0.4827586206896552,1.0689655172413792,0.7853558836935087,orange
616.21161,1216093,False,,,,,1,,,0.949934247861542,blue
616.24822,928864,False,,,,,1,,,0.7255692822881666,blue
616.63317,820095,False,,,,,1,,,0.6406058804713219,blue
616.99782,41897116,False,,,,,1,,,32.727353397337026,blue
617.04186,856479,True,26.0,18.0,18.0,0.0,1,0.6923076923076923,0.6923076923076923,0.6690267394633517,blue
617.07843,2535586,True,27.0,17.0,22.0,0.0,1,0.6296296296296297,0.8148148148148148,1.9806379773572054,blue
617.09214,968035,False,,,,,1,,,0.7561671678306247,blue
617.11472,2321573,True,28.0,16.0,26.0,0.0,1,0.5714285714285714,0.9285714285714286,1.8134646787792248,blue
617.15103,2293416,True,29.0,15.0,30.0,0.0,1,0.5172413793103449,1.0344827586206897,1.791470227189554,blue
617.18745,3411115,True,30.0,14.0,34.0,0.0,1,0.4666666666666667,1.1333333333333333,2.664545361164174,blue
617.22383,4041901,True,31.0,13.0,38.0,0.0,1,0.41935483870967744,1.2258064516129032,3.1572751313968705,blue
617.26017,3094704,True,32.0,12.0,42.0,0.0,1,0.375,1.3125,2.417385279410461,blue
617.29659,1205427,True,33.0,11.0,46.0,0.0,1,0.3333333333333333,1.393939393939394,0.9416026493014885,blue
618.00132,2732266,True,24.0,19.0,13.0,1.0,1,0.7916666666666666,0.5416666666666666,2.1342718424229594,orange
618.11781,902386,False,,,,,1,,,0.7048863583548178,blue
618.15409,1030645,False,,,,,1,,,0.8050741044371269,blue
618.19066,1192696,False,,,,,1,,,0.9316580045173105,blue
618.2269,1374459,False,,,,,1,,,1.0736396610962544,blue
618.26377,1288446,False,,,,,1,,,1.0064517943284046,blue
618.29993,925952,False,,,,,1,,,0.7232946137144861,blue
618.55371,876308,False,,,,,1,,,0.6845158888958757,blue
618.597,840983,False,,,,,1,,,0.6569222531248377,blue
618.90796,1621806,False,,,,,1,,,1.2668513532989139,blue
619.0577,1430329,True,26.0,18.0,20.0,0.0,1,0.6923076923076923,0.7692307692307693,1.1172817398090045,blue
619.07229,875962,False,,,,,1,,,0.6842456157755139,blue
619.09392,1896252,True,27.0,17.0,24.0,0.0,1,0.6296296296296297,0.8888888888888888,1.4812310550064385,blue
619.09868,879292,False,,,,,1,,,0.6868467992749494,blue
619.12718,1056575,False,,,,,1,,,0.8253289657405386,blue
619.13025,1792319,True,28.0,16.0,28.0,0.0,1,0.5714285714285714,1.0,1.4000452277851703,blue
619.16668,2611522,True,29.0,15.0,32.0,0.0,1,0.5172413793103449,1.103448275862069,2.0399543347785656,blue
619.1768,1002818,True,40.0,7.0,28.0,0.0,1,0.175,0.7,0.7833374277888417,blue
619.19011,916547,False,,,,,1,,,0.7159480278849996,blue
619.20299,3498308,True,30.0,14.0,36.0,0.0,1,0.4666666666666667,1.2,2.7326549686315236,blue
619.20789,827461,False,,,,,1,,,0.6463597296175205,blue
619.23932,3663175,True,31.0,13.0,40.0,0.0,1,0.41935483870967744,1.2903225806451613,2.86143854821153,blue
619.27568,2273610,True,32.0,12.0,44.0,0.0,1,0.375,1.375,1.7759990438893083,blue
619.31207,986444,True,33.0,11.0,48.0,0.0,1,0.3333333333333333,1.4545454545454546,0.7705471038790052,blue
619.47733,880473,False,,,,,1,,,0.687769321110635,blue
620.09447,923270,False,,,,,1,,,0.7211996064635895,blue
620.13715,1000073,False,,,,,1,,,0.781193208958226,blue
620.19869,822413,True,29.0,14.0,35.0,1.0,1,0.4827586206896552,1.206896551724138,0.6424165541505086,orange
620.20624,1443214,False,,,,,1,,,1.127346679565829,blue
620.2424,1167760,False,,,,,1,,,0.9121795925827995,blue
620.27912,1181587,False,,,,,1,,,0.9229803626268517,blue
620.92367,2142657,False,,,,,1,,,1.6737069169218703,blue
621.03008,833993,False,,,,,1,,,0.6514621111845813,blue
621.05199,1070282,True,29.0,16.0,18.0,0.0,1,0.5517241379310345,0.6206896551724138,0.8360359994422688,blue
621.07313,1923532,True,26.0,18.0,22.0,0.0,1,0.6923076923076923,0.8461538461538461,1.5025404501609727,blue
621.08849,1146829,True,30.0,15.0,22.0,0.0,1,0.5,0.7333333333333333,0.8958296310732851,blue
621.10963,2369998,True,27.0,17.0,26.0,0.0,1,0.6296296296296297,0.9629629629629629,1.8512911985870808,blue
621.1249,1543119,True,31.0,14.0,26.0,0.0,1,0.45161290322580644,0.8387096774193549,1.205386090229822,blue
621.14609,1906129,True,28.0,16.0,30.0,0.0,1,0.5714285714285714,1.0714285714285714,1.488946337115725,blue
621.18237,3044819,True,29.0,15.0,34.0,0.0,1,0.5172413793103449,1.1724137931034482,2.3784183007710205,blue
621.1971,1017812,False,,,,,1,,,0.7950497837619753,blue
621.21879,3982806,True,30.0,14.0,38.0,0.0,1,0.4666666666666667,1.2666666666666666,3.111113888484217,blue
621.25502,2907609,True,31.0,13.0,42.0,0.0,1,0.41935483870967744,1.3548387096774193,2.2712386046876762,blue
621.29132,1707483,True,32.0,12.0,46.0,0.0,1,0.375,1.4375,1.333776758308262,blue
622.0556,883472,False,,,,,1,,,0.690111948532499,blue
622.11326,1051412,False,,,,,1,,,0.8212959596121346,blue
622.18552,1113113,False,,,,,1,,,0.8694928434255478,blue
622.22205,1529115,False,,,,,1,,,1.194447059080845,blue
622.25868,1269790,False,,,,,1,,,0.9918789176420779,blue
622.29491,864544,False,,,,,1,,,0.6753266028035759,blue
622.38988,928039,False,,,,,1,,,0.7249248449347029,blue
622.8128,873283,False,,,,,1,,,0.6821529519331754,blue
623.02839,1195601,False,,,,,1,,,0.9339272051376889,blue
623.06768,1616468,True,29.0,16.0,20.0,0.0,1,0.5517241379310345,0.6896551724137931,1.262681648337957,blue
623.08875,1557077,True,26.0,18.0,24.0,0.0,1,0.6923076923076923,0.9230769230769231,1.2162891891142424,blue
623.10401,1645654,True,30.0,15.0,24.0,0.0,1,0.5,0.8,1.2854798890630388,blue
623.12529,1486936,True,27.0,17.0,28.0,0.0,1,0.6296296296296297,1.037037037037037,1.1614995158908488,blue
623.14036,1634905,True,31.0,14.0,28.0,0.0,1,0.45161290322580644,0.9032258064516129,1.2770834561995459,blue
623.16158,1359194,True,28.0,16.0,32.0,0.0,1,0.5714285714285714,1.1428571428571428,1.0617156172167102,blue
623.17677,1341531,True,32.0,13.0,32.0,0.0,1,0.40625,1.0,1.0479184087630982,blue
623.19797,2543197,True,29.0,15.0,36.0,0.0,1,0.5172413793103449,1.2413793103448276,1.986583204868978,blue
623.21291,1144157,True,33.0,12.0,36.0,0.0,1,0.36363636363636365,1.0909090909090908,0.8937424351842486,blue
623.2343,2911839,True,30.0,14.0,40.0,0.0,1,0.4666666666666667,1.3333333333333333,2.274542810754527,blue
623.24937,1110368,True,34.0,11.0,40.0,0.0,1,0.3235294117647059,1.1764705882352942,0.8673486245949321,blue
623.27079,1768545,True,31.0,13.0,44.0,0.0,1,0.41935483870967744,1.4193548387096775,1.3814744960988106,blue
623.49267,899440,False,,,,,1,,,0.7025851311508128,blue
624.12829,867225,False,,,,,1,,,0.6774208289182865,blue
624.14334,872090,False,,,,,1,,,0.6812210564632575,blue
624.20161,1309597,False,,,,,1,,,1.0229736057988426,blue
624.23784,1437856,False,,,,,1,,,1.1231613518811516,blue
624.528,905394,False,,,,,1,,,0.7072360160023559,blue
624.71849,871550,False,,,,,1,,,0.6807992429228085,blue
625.03917,890321,False,,,,,1,,,0.695461950270527,blue
625.04401,1090258,False,,,,,1,,,0.8516399758941373,blue
625.08324,1976020,True,29.0,16.0,22.0,0.0,1,0.5517241379310345,0.7586206896551724,1.5435407262926144,blue
625.10436,1464021,True,39.0,7.0,18.0,2.0,1,0.1794871794871795,0.46153846153846156,1.1435997801882773,orange
625.11988,2212566,True,30.0,15.0,26.0,0.0,1,0.5,0.8666666666666667,1.728315366550108,blue
625.14093,1405912,True,27.0,17.0,30.0,0.0,1,0.6296296296296297,1.1111111111111112,1.098208737555036,blue
625.15144,1374936,False,,,,,1,,,1.0740122630569844,blue
625.15611,2296537,True,31.0,14.0,30.0,0.0,1,0.45161290322580644,0.967741935483871,1.793908153226112,blue
625.17708,1850586,True,28.0,16.0,34.0,0.0,1,0.5714285714285714,1.2142857142857142,1.4455596899358023,blue
625.18971,1667803,False,,,,,1,,,1.3027812744471217,blue
625.19275,1599707,True,32.0,13.0,34.0,0.0,1,0.40625,1.0625,1.249589024724132,blue
625.21363,2236124,True,29.0,15.0,38.0,0.0,1,0.5172413793103449,1.3103448275862069,1.7467173728202883,blue
625.22904,1721565,True,33.0,12.0,38.0,0.0,1,0.36363636363636365,1.1515151515151516,1.3447767180797485,blue
625.25012,1781470,True,30.0,14.0,42.0,0.0,1,0.4666666666666667,1.4,1.3915706813030757,blue
625.26558,1068767,True,34.0,11.0,42.0,0.0,1,0.3235294117647059,1.2352941176470589,0.8348525781204535,blue
625.28647,891104,True,31.0,13.0,46.0,0.0,1,0.41935483870967744,1.4838709677419355,0.6960735799041781,blue
625.30171,947425,True,35.0,10.0,46.0,0.0,1,0.2857142857142857,1.3142857142857143,0.7400679510368215,blue
625.34331,823524,False,,,,,1,,,0.643284396453173,blue
625.51347,816622,False,,,,,1,,,0.6378929944972861,blue
626.06181,868623,False,,,,,1,,,0.6785128573063378,blue
626.18004,961557,False,,,,,1,,,0.7511069676176089,blue
626.19588,846102,False,,,,,1,,,0.6609208892610569,blue
626.2169,822808,False,,,,,1,,,0.6427251029439851,blue
626.25331,947994,False,,,,,1,,,0.7405124175266651,blue
626.87412,2279229,False,,,,,1,,,1.7803882481185358,blue
627.0262,949574,True,27.0,18.0,16.0,0.0,1,0.6666666666666666,0.5925925925925926,0.7417466127005714,blue
627.04406,931143,False,,,,,1,,,0.7273494916560985,blue
627.06232,1686856,True,28.0,17.0,20.0,0.0,1,0.6071428571428571,0.7142857142857143,1.3176642621992967,blue
627.08389,819017,True,25.0,19.0,24.0,0.0,1,0.76,0.96,0.639763815662796,blue
627.099,2157898,True,29.0,16.0,24.0,0.0,1,0.5517241379310345,0.8275862068965517,1.68561221353295,blue
627.12017,898379,True,26.0,18.0,28.0,0.0,1,0.6923076923076923,1.0769230769230769,0.7017563456574492,blue
