,Unnamed: 0,peakNo,mass,intensity,errorPPM,DBE,class,formula,z,C,H,O,N,S,assign
2142,2142,2142,408.153186037,0.0169247652821468,-0.1959827895176348,8.0,N2O8,H24_C19_N2_O8,0,19,24,8,2,0,True
2143,2143,2143,408.178416037,0.0850284780476911,-0.0051913572687315,7.0,O8,H28_C21_O8,0,21,28,8,0,0,True
2144,2144,2144,408.199586037,0.0251893459454736,0.0942014674126869,2.0,O10,H32_C18_O10,0,18,32,10,0,0,True
2145,2145,2145,408.214896037,0.0466644153656452,0.2262852260568617,6.0,O7,H32_C22_O7,0,22,32,7,0,0,True
2146,2146,2146,408.251216037,0.014737878170026,0.065805070358526,5.0,O6,H36_C23_O6,0,23,36,6,0,0,True
2147,2147,2147,409.064486037,0.0212904141908423,-0.0600589903387552,10.0,N1O11,H15_C17_N_O11,0,17,15,11,1,0,True
2148,2148,2148,409.079846037,0.0163691187036389,0.1939768012746878,14.0,N1O8,H15_C21_N_O8,0,21,15,8,1,0,True
2149,2149,2149,409.100976037,0.0309654925919453,0.1953649703003572,9.0,N1O10,H19_C18_N_O10,0,18,19,10,1,0,True
2150,2150,2150,409.137226037,0.0274610300400015,-0.1358566182703055,8.0,N1O9,H23_C19_N_O9,0,19,23,9,1,0,True
2151,2151,2151,409.145296037,0.0213839311720843,-0.2235171732114747,8.0,O9,H24_C19_13C_O9,0,20,24,9,0,0,True
2152,2152,2152,409.148626037,0.0165091908909083,-0.3260404447259037,3.0,O9S1,H28_C16_13C_O9_S,0,17,28,9,0,1,True
2153,2153,2153,409.173546037,0.0153317665249135,-0.295942885714251,7.0,N1O8,H27_C20_N_O8,0,20,27,8,1,0,True
2154,2154,2154,409.181666037,0.0155399602897199,-0.2613973420949829,7.0,O8,H28_C20_13C_O8,0,21,28,8,0,0,True
2155,2155,2155,409.218316037,0.0153133010019806,0.3849607749104925,6.0,O7,H32_C21_13C_O7,0,22,32,7,0,0,True
2156,2156,2156,410.024846037,0.0154127223387316,-0.1203170989989361,19.0,O5S1,H10_C24_O5_S,0,24,10,5,0,1,True
2157,2157,2157,410.027286037,0.02010106581809,-0.2700625147552686,15.0,O10,H10_C20_O10,0,20,10,10,0,0,True
2158,2158,2158,410.048476037,0.0335727419025981,-0.1223294388870886,10.0,O12,H14_C17_O12,0,17,14,12,0,0,True
2159,2159,2159,410.063846037,0.0242396245970717,0.1554855437090982,14.0,O9,H14_C21_O9,0,21,14,9,0,0,True
2160,2160,2160,410.085006037,0.087695371664919,0.2300279176882897,9.0,O11,H18_C18_O11,0,18,18,11,0,0,True
2161,2161,2161,410.096336037,0.0222016085576138,0.4656247404725359,9.0,N2O10,H18_C17_N2_O10,0,17,18,10,2,0,True
2162,2162,2162,410.100246037,0.0250724178608878,0.1908094441468693,13.0,O8,H18_C22_O8,0,22,18,8,0,0,True
2163,2163,2163,410.106016037,0.0189859861062565,-0.0611963710670961,4.0,O13,H22_C15_O13,0,15,22,13,0,0,True
2164,2164,2164,410.121276037,0.0972648148957241,-0.0516359458656806,8.0,O10,H22_C19_O10,0,19,22,10,0,0,True
2165,2165,2165,410.132506037,0.0222079619596877,-0.0598757708768585,8.0,N2O9,H22_C18_N2_O9,0,18,22,9,2,0,True
2166,2166,2166,410.136466037,0.0249296331896384,-0.2127511383258813,12.0,O7,H22_C23_O7,0,23,22,7,0,0,True
2167,2167,2167,410.157656037,0.0912251082566313,-0.0650603484544017,7.0,O9,H26_C20_O9,0,20,26,9,0,0,True
2168,2168,2168,410.172996037,0.0169450027185521,0.139538683910209,11.0,O6,H26_C24_O6,0,24,26,6,0,0,True
2169,2169,2169,410.178666037,0.0143693869179385,-0.3562179414148293,2.0,O11,H30_C17_O11,0,17,30,11,0,0,True
2170,2170,2170,410.194096037,0.0700485030972076,0.0677898592552503,6.0,O8,H30_C21_O8,0,21,30,8,0,0,True
2171,2171,2171,410.230516037,0.0356737154840964,0.1518633976335383,5.0,O7,H34_C22_O7,0,22,34,7,0,0,True
2172,2172,2172,410.412356037,0.0275342913802477,-0.0615015596673001,0.0,O2,H54_C27_O2,0,27,54,2,0,0,True
2173,2173,2173,411.058976037,0.0244049890287001,-0.1343213582579846,14.0,N1O9,H13_C20_N_O9,0,20,13,9,1,0,True
2174,2174,2174,411.080156037,0.0262319349780574,-0.0112922015249083,9.0,N1O11,H17_C17_N_O11,0,17,17,11,1,0,True
2175,2175,2175,411.088396037,0.0157834042098722,0.3149955125075858,9.0,O11,H18_C17_13C_O11,0,18,18,11,0,0,True
2176,2176,2176,411.095436037,0.0171038741795797,0.0468942206399921,13.0,N1O8,H17_C21_N_O8,0,21,17,8,1,0,True
2177,2177,2177,411.116596037,0.014985035826634,0.1212551391004908,8.0,N1O10,H21_C18_N_O10,0,18,21,10,1,0,True
2178,2178,2178,411.124706037,0.0205775163598586,0.1313056579931895,8.0,O10,H22_C18_13C_O10,0,19,22,10,0,0,True
2179,2179,2179,411.152936037,0.0207158833838207,0.0105605472575343,7.0,N1O9,H25_C19_N_O9,0,19,25,9,1,0,True
2180,2180,2180,411.160946037,0.0196766500640801,-0.2226013947949172,7.0,O9,H26_C19_13C_O9,0,20,26,9,0,0,True
2181,2181,2181,411.189266037,0.0156377674861159,-0.1244341820609432,6.0,N1O8,H29_C20_N_O8,0,20,29,8,1,0,True
2182,2182,2182,411.197336037,0.0152773954813779,-0.2116574994909921,6.0,O8,H30_C20_13C_O8,0,21,30,8,0,0,True
2183,2183,2183,412.040606037,0.0208544021127034,0.1470558947657873,18.0,O5S1,H12_C24_O5_S,0,24,12,5,0,1,True
2184,2184,2184,412.043056037,0.0279319645908578,0.0223107753054958,14.0,O10,H12_C20_O10,0,20,12,10,0,0,True
2185,2185,2185,412.064066037,0.0345124932036195,-0.2675190804249523,9.0,O12,H16_C17_O12,0,17,16,12,0,0,True
2186,2186,2186,412.079386037,0.0372652821468794,-0.1123933921215363,13.0,O9,H16_C21_O9,0,21,16,9,0,0,True
2187,2187,2187,412.090706037,0.0166012211639286,0.0978061369422279,13.0,N2O8,H16_C20_N2_O8,0,20,16,8,2,0,True
2188,2188,2188,412.100596037,0.0796250643228863,0.0831277613064458,8.0,O11,H20_C18_O11,0,18,20,11,0,0,True
2189,2189,2189,412.115766037,0.0290569475999067,-0.1257486469803241,12.0,O8,H20_C22_O8,0,22,20,8,0,0,True
2190,2190,2190,412.121726037,0.0360413147112509,0.0845114386295521,3.0,O13,H24_C15_O13,0,15,24,13,0,0,True
2191,2191,2191,412.136986037,0.0875540554973008,0.0940197102196682,7.0,O10,H24_C19_O10,0,19,24,10,0,0,True
2192,2192,2192,412.152216037,0.0224331345392054,0.0307386435498221,11.0,O7,H24_C23_O7,0,23,24,7,0,0,True
2193,2193,2193,412.173326037,0.072516711814051,-0.0163984410103182,6.0,O9,H28_C20_O9,0,20,28,9,0,0,True
2194,2194,2194,412.188536037,0.0158341828808885,-0.1281913380833778,10.0,O6,H28_C24_O6,0,24,28,6,0,0,True
2195,2195,2195,412.195956037,0.0152190376325294,-0.2133790949395464,1.0,N1O8S1,H33_C16_13C_N_O8_S,0,17,33,8,1,1,True
2196,2196,2196,412.209656037,0.051277968319158,-0.1510566263156672,5.0,O8,H32_C21_O8,0,21,32,8,0,0,True
2197,2197,2197,412.224936037,0.0149302096683366,-0.0930244549364644,9.0,O5,H32_C25_O5,0,25,32,5,0,0,True
2198,2198,2198,412.246166037,0.0297285331469183,0.1509413674361956,4.0,O7,H36_C22_O7,0,22,36,7,0,0,True
2199,2199,2199,412.355316037,0.1190962998563051,0.1350801065044574,1.0,O4,H48_C25_O4,0,25,48,4,0,0,True
2200,2200,2200,413.074756037,0.0203114805429337,0.1808679878531529,13.0,N1O9,H15_C20_N_O9,0,20,15,9,1,0,True
2201,2201,2201,413.095946037,0.0156201151015573,0.3274880841860046,8.0,N1O11,H19_C17_N_O11,0,17,19,11,1,0,True
2202,2202,2202,413.104036037,0.0146010767408443,0.2890724603178733,8.0,O11,H20_C17_13C_O11,0,18,20,11,0,0,True
2203,2203,2203,413.119326037,0.014290439677269,0.3711687891723279,12.0,O8,H20_C21_13C_O8,0,22,20,8,0,0,True
2204,2204,2204,413.132366037,0.014526613897627,0.4109481947289496,7.0,N1O10,H23_C18_N_O10,0,18,23,10,1,0,True
2205,2205,2205,413.140426037,0.018345044953202,0.2999198145670535,7.0,O10,H24_C18_13C_O10,0,19,24,10,0,0,True
2206,2206,2206,413.176736037,0.0198520330886636,0.1171435751181424,6.0,O9,H28_C19_13C_O9,0,20,28,9,0,0,True
2207,2207,2207,413.179946037,0.0154868271583362,-0.274812466338906,1.0,O9S1,H32_C16_13C_O9_S,0,17,32,9,0,1,True
2208,2208,2208,413.212906037,0.0167359351334032,-0.4044089561099208,5.0,O8,H32_C20_13C_O8,0,21,32,8,0,0,True
2209,2209,2209,413.358626037,0.035884409345994,0.0262750051335585,1.0,O4,H48_C24_13C_O4,0,25,48,4,0,0,True
2210,2210,2210,414.019876037,0.0213993201192279,0.1594778508979609,18.0,O6S1,H10_C23_O6_S,0,23,10,6,0,1,True
2211,2211,2211,414.022316037,0.0278213292263777,0.0111757261156697,14.0,O11,H10_C19_O11,0,19,10,11,0,0,True
2212,2212,2212,414.056216037,0.021259642364752,0.0495560729118323,17.0,O5S1,H14_C24_O5_S,0,24,14,5,0,1,True
2213,2213,2213,414.058746037,0.0425606759000349,0.1186280943276271,13.0,O10,H14_C20_O10,0,20,14,10,0,0,True
2214,2214,2214,414.079816037,0.0437910938288865,-0.024896166402254,8.0,O12,H18_C17_O12,0,17,18,12,0,0,True
2215,2215,2215,414.095086037,0.0408955020097867,0.0087202194200464,12.0,O9,H18_C21_O9,0,21,18,9,0,0,True
2216,2216,2216,414.106166037,0.0183144733776069,-0.3616681235421622,12.0,N2O8,H18_C20_N2_O8,0,20,18,8,2,0,True
2217,2217,2217,414.116166037,0.0582943148277603,-0.1106380377241213,7.0,O11,H22_C18_O11,0,18,22,11,0,0,True
2218,2218,2218,414.131416037,0.0401499815526816,-0.1253152936047819,11.0,O8,H22_C22_O8,0,22,22,8,0,0,True
2219,2219,2219,414.137276037,0.0711694568235659,-0.1575443789985535,2.0,O13,H26_C15_O13,0,15,26,13,0,0,True
2220,2220,2220,414.152616037,0.0654030739057827,0.0450920729588275,6.0,O10,H26_C19_O10,0,19,26,10,0,0,True
2221,2221,2221,414.167896037,0.027156989106373,0.1028447652086917,10.0,O7,H26_C23_O7,0,23,26,7,0,0,True
2222,2222,2222,414.189076037,0.0634272144063847,0.2249383322227035,5.0,O9,H30_C20_O9,0,20,30,9,0,0,True
2223,2223,2223,414.204266037,0.0272938269447357,0.0653952705367201,9.0,O6,H30_C24_O6,0,24,30,6,0,0,True
2224,2224,2224,414.225386037,0.0402373211095576,0.0426313804796518,4.0,O8,H34_C21_O8,0,21,34,8,0,0,True
2225,2225,2225,414.261676037,0.0223291863276243,-0.1879222832786474,3.0,O7,H38_C22_O7,0,22,38,7,0,0,True
2226,2226,2226,414.298306037,0.021229477358344,0.4022294988218933,2.0,O6,H42_C23_O6,0,23,42,6,0,0,True
2227,2227,2227,414.334626037,0.0188000019418229,0.2440901475938717,1.0,O5,H46_C24_O5,0,24,46,5,0,0,True
2228,2228,2228,415.053876037,0.017814660278069,-0.1683010424333594,13.0,N1O10,H13_C19_N_O10,0,19,13,10,1,0,True
2229,2229,2229,415.090336037,0.0279309208610043,0.0111734714217696,12.0,N1O9,H17_C20_N_O9,0,20,17,9,1,0,True
2230,2230,2230,415.126826037,0.0247309300846634,0.262883517061784,11.0,N1O8,H21_C21_N_O8,0,21,21,8,1,0,True
2231,2231,2231,416.035556037,0.0261013109732416,0.230636537274136,17.0,O6S1,H12_C23_O6_S,0,23,12,6,0,1,True
2232,2232,2232,416.038046037,0.0342414389879218,0.2032338167804249,13.0,O11,H12_C19_O11,0,19,12,11,0,0,True
2233,2233,2233,416.053036037,0.0151401692784185,-0.4363073557262584,17.0,O8,H12_C23_O8,0,23,12,8,0,0,True
2234,2234,2234,416.072006037,0.0190021396461998,0.3856183489345961,16.0,O5S1,H16_C24_O5_S,0,24,16,5,0,1,True
2235,2235,2235,416.074306037,0.0606627927298147,-0.0984319372290969,12.0,O10,H16_C20_O10,0,20,16,10,0,0,True
2236,2236,2236,416.085706037,0.0165570446910559,0.3020171042122598,12.0,N2O9,H16_C19_N2_O9,0,19,16,9,2,0,True
2237,2237,2237,416.095396037,0.0268906862887879,-0.1931840649439667,7.0,O12,H20_C17_O12,0,17,20,12,0,0,True
2238,2238,2238,416.110726037,0.0470297754281719,-0.0155319236669801,11.0,O9,H20_C21_O9,0,21,20,9,0,0,True
2239,2239,2239,416.122076037,0.0246724448036816,0.2647227973187856,11.0,N2O8,H20_C20_N2_O8,0,20,20,8,2,0,True
2240,2240,2240,416.131906037,0.0370007269699794,0.1059976401801517,6.0,O11,H24_C18_O11,0,18,24,11,0,0,True
2241,2241,2241,416.147216037,0.0606009213950056,0.235563272547398,10.0,O8,H24_C22_O8,0,22,24,8,0,0,True
2242,2242,2242,416.154386037,0.0144974076663171,-0.4495591209892818,1.0,N1O10S1,H29_C14_13C_N_O10_S,0,15,29,10,1,1,True
2243,2243,2243,416.168346037,0.042307474319391,0.2369257559579707,5.0,O10,H28_C19_O10,0,19,28,10,0,0,True
2244,2244,2244,416.183516037,0.0476762811177133,0.0300852858128601,9.0,O7,H28_C23_O7,0,23,28,7,0,0,True
2245,2245,2245,416.204606037,0.0376223712571362,-0.064648491532104,4.0,O9,H32_C20_O9,0,20,32,9,0,0,True
2246,2246,2246,416.219826037,0.0288360713037399,-0.1513310900591776,8.0,O6,H32_C24_O6,0,24,32,6,0,0,True
2247,2247,2247,416.241086037,0.0385359382888655,0.1623698435302638,3.0,O8,H36_C21_O8,0,21,36,8,0,0,True
2248,2248,2248,416.277466037,0.0250955498271777,0.1491240940483185,2.0,O7,H40_C22_O7,0,22,40,7,0,0,True
2249,2249,2249,417.069586037,0.0343632580391471,-0.0238041810593512,12.0,N1O10,H15_C19_N_O10,0,19,15,10,1,0,True
2250,2250,2250,417.080906037,0.017623232941085,-0.4021833596120107,7.0,O10S1,H20_C16_13C_O10_S,0,17,20,10,0,1,True
2251,2251,2251,417.105976037,0.0354880954114722,-0.0130326589314865,11.0,N1O9,H19_C20_N_O9,0,20,19,9,1,0,True
2252,2252,2252,417.142336037,0.0233153229251621,-0.0741809144559618,10.0,N1O8,H23_C21_N_O8,0,21,23,8,1,0,True
2253,2253,2253,417.150416037,0.0176762993223037,-0.1361882854196275,10.0,O8,H24_C21_13C_O8,0,22,24,8,0,0,True
2254,2254,2254,417.171646037,0.0144047948464018,0.1048992674875367,5.0,O10,H28_C18_13C_O10,0,19,28,10,0,0,True
2255,2255,2255,418.014726037,0.0162036329080741,0.0033180650536268,17.0,O7S1,H10_C22_O7_S,0,22,10,7,0,1,True
2256,2256,2256,418.017386037,0.0199101906870169,0.3827281002220687,13.0,O12,H10_C18_O12,0,18,10,12,0,0,True
2257,2257,2257,418.030016037,0.0156149267932735,0.0844604422272446,21.0,O4S1,H10_C26_O4_S,0,26,10,4,0,1,True
2258,2258,2258,418.051186037,0.034932254650666,0.1815064818426355,16.0,O6S1,H14_C23_O6_S,0,23,14,6,0,1,True
2259,2259,2259,418.053586037,0.0506905486620839,-0.0610471977595958,12.0,O11,H14_C19_O11,0,19,14,11,0,0,True
2260,2260,2260,418.064886037,0.0181518457027457,0.0983077063295736,12.0,N2O10,H14_C18_N2_O10,0,18,14,10,2,0,True
2261,2261,2261,418.087396037,0.0204603698201871,-0.2382970664041704,15.0,O5S1,H18_C24_O5_S,0,24,18,5,0,1,True
2262,2262,2262,418.089976037,0.0715194461435395,-0.0502977857482438,11.0,O10,H18_C20_O10,0,20,18,10,0,0,True
2263,2263,2263,418.101296037,0.0232131466270534,0.1568782507349305,11.0,N2O9,H18_C19_N2_O9,0,19,18,9,2,0,True
2264,2264,2264,418.111226037,0.0169744941551128,0.2380777979095844,6.0,O12,H22_C17_O12,0,17,22,12,0,0,True
2265,2265,2265,418.123996037,0.0143554057924579,0.2747103755188609,14.0,O4S1,H22_C25_O4_S,0,25,22,4,0,1,True
2266,2266,2266,418.126416037,0.0794235759155695,0.0800308201994399,10.0,O9,H22_C21_O9,0,21,22,9,0,0,True
2267,2267,2267,418.137746037,0.0260654297254262,0.3111008303379154,10.0,N2O8,H22_C20_N2_O8,0,20,22,8,2,0,True
2268,2268,2268,418.147596037,0.0262332335721775,0.2009697073058855,5.0,O11,H26_C18_O11,0,18,26,11,0,0,True
2269,2269,2269,418.162846037,0.0636902768068662,0.1864225882102654,9.0,O8,H26_C22_O8,0,22,26,8,0,0,True
2270,2270,2270,418.183786037,0.0292843593440521,-0.2665646150549678,4.0,O10,H30_C19_O10,0,19,30,10,0,0,True
2271,2271,2271,418.199136037,0.0473356004116664,-0.0419728269409951,8.0,O7,H30_C23_O7,0,23,30,7,0,0,True
2272,2272,2272,418.220256037,0.0347961571323158,-0.0645138527596576,3.0,O9,H34_C20_O9,0,20,34,9,0,0,True
2273,2273,2273,418.235556037,0.02354295919259,0.0405010997568136,7.0,O6,H34_C24_O6,0,24,34,6,0,0,True
2274,2274,2274,418.256796037,0.0142688915103499,0.3048629483721083,2.0,O8,H38_C21_O8,0,21,38,8,0,0,True
2275,2275,2275,418.293136037,0.0225303106431317,0.1960419451831675,1.0,O7,H42_C22_O7,0,22,42,7,0,0,True
2276,2276,2276,419.048936037,0.0161234416870558,0.1801842065134815,12.0,N1O11,H13_C18_N_O11,0,18,13,11,1,0,True
2277,2277,2277,419.085346037,0.034687396840654,0.2386101087562727,11.0,N1O10,H17_C19_N_O10,0,19,17,10,1,0,True
2278,2278,2278,419.093476037,0.0157228071963959,0.2961892922731624,11.0,O10,H18_C19_13C_O10,0,20,18,10,0,0,True
2279,2279,2279,419.096606037,0.0201843518194881,-0.2811213410820914,6.0,O10S1,H22_C16_13C_O10_S,0,17,22,10,0,1,True
2280,2280,2280,419.121656037,0.0298531678414695,0.0584317217550124,10.0,N1O9,H21_C20_N_O9,0,20,21,9,1,0,True
2281,2281,2281,419.129726037,0.019780567934677,-0.0271443405571763,10.0,O9,H22_C20_13C_O9,0,21,22,9,0,0,True
2282,2282,2282,419.158036037,0.0207997397957202,0.0452860219695857,9.0,N1O8,H25_C21_N_O8,0,21,25,8,1,0,True
2283,2283,2283,420.032906037,0.0309127417569614,0.0712158489531076,12.0,O12,H12_C18_O12,0,18,12,12,0,0,True
2284,2284,2284,420.048156037,0.0151762629131228,0.0567387325897362,16.0,O9,H12_C22_O9,0,22,12,9,0,0,True
2285,2285,2285,420.066886037,0.0212627796225096,0.2994880201713878,15.0,O6S1,H16_C23_O6_S,0,23,16,6,0,1,True
2286,2286,2286,420.069236037,0.067897606460445,-0.0609304319746142,11.0,O11,H16_C19_O11,0,19,16,11,0,0,True
2287,2287,2287,420.080346037,0.0171927671948425,-0.3546345394735629,11.0,N2O10,H16_C18_N2_O10,0,18,16,10,2,0,True
2288,2288,2288,420.084346037,0.0242175181560448,-0.4086679296898272,15.0,O8,H16_C23_O8,0,23,16,8,0,0,True
2289,2289,2289,420.103296037,0.0252397605246805,0.3577620109684813,14.0,O5S1,H20_C24_O5_S,0,24,20,5,0,1,True
2290,2290,2290,420.105606037,0.0939212687871373,-0.0978396846180396,10.0,O10,H20_C20_O10,0,20,20,10,0,0,True
2291,2291,2291,420.117056037,0.0265136449473765,0.4177811814118372,10.0,N2O9,H20_C19_N2_O9,0,19,20,9,2,0,True
2292,2292,2292,420.142096037,0.0922809441628801,0.1508751459211716,9.0,O9,H24_C21_O9,0,21,24,9,0,0,True
2293,2293,2293,420.178496037,0.0767961983960542,0.1853521795449094,8.0,O8,H28_C22_O8,0,22,28,8,0,0,True
2294,2294,2294,420.199426037,0.0227483530913821,-0.2892602713391221,3.0,O10,H32_C19_O10,0,19,32,10,0,0,True
2295,2295,2295,420.214766037,0.0507355140005437,-0.0895423079445478,7.0,O7,H32_C23_O7,0,23,32,7,0,0,True
2296,2296,2296,420.235896037,0.0146425346615402,-0.0881766654312544,2.0,O9,H36_C20_O9,0,20,36,9,0,0,True
2297,2297,2297,420.251316037,0.0195919076954444,0.3018788880104233,6.0,O6,H36_C24_O6,0,24,36,6,0,0,True
2298,2298,2298,421.064496037,0.0247335940230688,-0.034598025188976,11.0,N1O11,H15_C18_N_O11,0,18,15,11,1,0,True
2299,2299,2299,421.100956037,0.0279711287331546,0.1423031678458174,10.0,N1O10,H19_C19_N_O10,0,19,19,10,1,0,True
2300,2300,2300,421.108916037,0.0175008495475552,-0.2040873436103095,10.0,O10,H20_C19_13C_O10,0,20,20,10,0,0,True
2301,2301,2301,421.112286037,0.0168453022447473,-0.2087115549350726,5.0,O10S1,H24_C16_13C_O10_S,0,17,24,10,0,1,True
2302,2302,2302,421.137296037,0.0235532205134179,0.0342311170052491,9.0,N1O9,H23_C20_N_O9,0,20,23,9,1,0,True
2303,2303,2303,421.145466037,0.0225590374868926,0.1865127523791871,9.0,O9,H24_C20_13C_O9,0,21,24,9,0,0,True
2304,2304,2304,421.148586037,0.0174202032117752,-0.411728795379497,4.0,O9S1,H28_C17_13C_O9_S,0,18,28,9,0,1,True
2305,2305,2305,421.173606037,0.0252870075051458,-0.1450518244196693,8.0,N1O8,H27_C21_N_O8,0,21,27,8,1,0,True
2306,2306,2306,422.048566037,0.0432355928871024,0.0943943498828068,11.0,O12,H14_C18_O12,0,18,14,12,0,0,True
2307,2307,2307,422.063786037,0.0231836066449182,0.0089062368339096,15.0,O9,H14_C22_O9,0,22,14,9,0,0,True
2308,2308,2308,422.084976037,0.080406872596994,0.1524124375067566,10.0,O11,H18_C19_O11,0,19,18,11,0,0,True
2309,2309,2309,422.096146037,0.0251162181055574,0.0022530411921736,10.0,N2O10,H18_C18_N2_O10,0,18,18,10,2,0,True
2310,2310,2310,422.100056037,0.0212574396093052,-0.2647452858296554,14.0,O8,H18_C23_O8,0,23,18,8,0,0,True
2311,2311,2311,422.118856037,0.0203316451609771,0.1426683483337023,13.0,O5S1,H22_C24_O5_S,0,24,22,5,0,1,True
2312,2312,2312,422.121256037,0.0974826085479047,-0.0975478003660384,9.0,O10,H22_C20_O10,0,20,22,10,0,0,True
2313,2313,2313,422.136526037,0.0157893935201367,-0.0645691578863565,13.0,O7,H22_C24_O7,0,24,22,7,0,0,True
2314,2314,2314,422.157656037,0.096165403268088,-0.0632109820618036,8.0,O9,H26_C21_O9,0,21,26,9,0,0,True
2315,2315,2315,422.178776037,0.0157817718649267,-0.0855395914509973,3.0,O11,H30_C18_O11,0,18,30,11,0,0,True
2316,2316,2316,422.194106037,0.080879500174764,0.0895488579111571,7.0,O8,H30_C22_O8,0,22,30,8,0,0,True
2317,2317,2317,422.230526037,0.0467159707658549,0.1712311061176065,6.0,O7,H34_C23_O7,0,23,34,7,0,0,True
2318,2318,2318,423.088256037,0.0227894408520719,-0.0248387891699817,10.0,O11,H18_C18_13C_O11,0,19,18,11,0,0,True
2319,2319,2319,423.116396037,0.032389904705037,-0.3548668908062807,9.0,N1O10,H21_C19_N_O10,0,19,21,10,1,0,True
2320,2320,2320,423.124626037,0.0204531608023612,-0.0614877943305363,9.0,O10,H22_C19_13C_O10,0,20,22,10,0,0,True
2321,2321,2321,423.127936037,0.0167310866441415,-0.2078922058451326,4.0,O10S1,H26_C16_13C_O10_S,0,17,26,10,0,1,True
2322,2322,2322,423.153066037,0.0247283753738009,0.3174784983251065,8.0,N1O9,H25_C20_N_O9,0,20,25,9,1,0,True
2323,2323,2323,423.161146037,0.0177968743931803,0.2563444235445178,8.0,O9,H26_C20_13C_O9,0,21,26,9,0,0,True
2324,2324,2324,423.164246037,0.0148732717775447,-0.3863109926240978,3.0,O9S1,H30_C17_13C_O9_S,0,18,30,9,0,1,True
2325,2325,2325,423.189386037,0.0162590416132665,0.1626553082796781,7.0,N1O8,H29_C21_N_O8,0,21,29,8,1,0,True
2326,2326,2326,423.197426037,0.0164517007942056,0.0070109123417434,7.0,O8,H30_C21_13C_O8,0,22,30,8,0,0,True
2327,2327,2327,424.027946037,0.0214007340090877,0.3661857702297472,11.0,O13,H12_C17_O13,0,17,12,13,0,0,True
2328,2328,2328,424.040536037,0.0156840496232863,-0.0221841998434982,19.0,O5S1,H12_C25_O5_S,0,25,12,5,0,1,True
2329,2329,2329,424.043246037,0.0222365492349217,0.4697468994800063,15.0,O10,H12_C21_O10,0,21,12,10,0,0,True
2330,2330,2330,424.064126037,0.0552600343702668,-0.1184608574953053,10.0,O12,H16_C18_O12,0,18,16,12,0,0,True
2331,2331,2331,424.079296037,0.0279689320459046,-0.321437526646693,14.0,O9,H16_C22_O9,0,22,16,9,0,0,True
2332,2332,2332,424.097886037,0.0143482695929939,-0.411091414763624,13.0,O6S1,H20_C23_O6_S,0,23,20,6,0,1,True
2333,2333,2333,424.100586037,0.0956252184550856,0.0571963367857635,9.0,O11,H20_C19_O11,0,19,20,11,0,0,True
2334,2334,2334,424.111836037,0.0174365934113946,0.0963825964600946,9.0,N2O10,H20_C18_N2_O10,0,18,20,10,2,0,True
2335,2335,2335,424.115806037,0.0172501905413802,-0.0278768200908031,13.0,O8,H20_C23_O8,0,23,20,8,0,0,True
2336,2336,2336,424.121716037,0.0166909637267466,0.0585421567542713,4.0,O13,H24_C16_O13,0,16,24,13,0,0,True
2337,2337,2337,424.137036037,0.1018391733659559,0.2092460512637549,8.0,O10,H24_C20_O10,0,20,24,10,0,0,True
2338,2338,2338,424.152136037,0.0184464748631014,-0.1587425695823655,12.0,O7,H24_C24_O7,0,24,24,7,0,0,True
2339,2339,2339,424.173326037,0.0751446718804613,-0.0159345238329645,7.0,O9,H28_C21_O9,0,21,28,9,0,0,True
2340,2340,2340,424.188576037,0.0142087678162258,-0.0302671988115851,11.0,O6,H28_C25_O6,0,25,28,6,0,0,True
2341,2341,2341,424.209686037,0.0734297751854441,-0.0760637982975612,6.0,O8,H32_C22_O8,0,22,32,8,0,0,True
2342,2342,2342,424.246116037,0.0250862776224319,0.0288158206181318,5.0,O7,H36_C23_O7,0,23,36,7,0,0,True
2343,2343,2343,424.427986037,0.0155672975164084,-0.1067672289682364,0.0,O2,H56_C28_O2,0,28,56,2,0,0,True
2344,2344,2344,425.074736037,0.0153799419394927,0.1287114836818569,14.0,N1O9,H15_C21_N_O9,0,21,15,9,1,0,True
2345,2345,2345,425.095796037,0.0244957085712066,-0.034618079376169,9.0,N1O11,H19_C18_N_O11,0,18,19,11,1,0,True
2346,2346,2346,425.103936037,0.0242130034176084,0.0456758886161609,9.0,O11,H20_C18_13C_O11,0,19,20,11,0,0,True
