,peakNo,mass,intensity,errorPPM,DBE,class,formula,z,C,H,O,N,S,assign
4626,4626,582.152616037,0.0003620336848732882,0.0320792169916652,20.0,O10,H26_C33_O10,0,33,26,10,0,0,True
4627,4627,582.231256037,0.0003797418542420904,0.0245795804059558,9.0,O13,H38_C28_O13,0,28,38,13,0,0,True
4628,4628,583.038736037,0.0011421769242877,0.0792846120467671,23.0,N1O13,H13_C29_N_O13,0,29,13,13,1,0,True
4629,4629,583.046786037,0.000583385801983315,-0.016535551263709,23.0,O13,H14_C29_13C_O13,0,30,14,13,0,0,True
4630,4630,583.053926037,0.000546985676058555,-0.0340517388340586,27.0,N1O10,H13_C33_N_O10,0,33,13,10,1,0,True
4631,4631,583.0750660369999,0.0010624901621281,-0.0159190481727267,22.0,N1O12,H17_C30_N_O12,0,30,17,12,1,0,True
4632,4632,584.022686037,0.0012631827483078,-0.0331613829380988,23.0,O14,H12_C29_O14,0,29,12,14,0,0,True
4633,4633,584.037926037,0.0004948449551393043,-0.0606929762246826,27.0,O11,H12_C33_O11,0,33,12,11,0,0,True
4634,4634,584.041996037,0.00031973083582559423,-0.0832371649799519,23.0,N1O13,H13_C28_13C_N_O13,0,29,13,13,1,0,True
4635,4635,584.059096037,0.0014343617188729,0.0087747970444561,22.0,O13,H16_C30_O13,0,30,16,13,0,0,True
4636,4636,584.070276037,0.000363017472060444,-0.0826184827477824,22.0,N2O12,H16_C29_N2_O12,0,29,16,12,2,0,True
4637,4637,584.074316037,0.0006355265229025658,-0.0529983926581652,26.0,O10,H16_C34_O10,0,34,16,10,0,0,True
4638,4638,584.080236037,0.0003846607901778688,0.0268747322923018,17.0,O15,H20_C27_O15,0,27,20,15,0,0,True
4639,4639,584.095486037,0.0008795057453171729,0.016464773589768,21.0,O12,H20_C31_O12,0,31,20,12,0,0,True
4640,4640,584.131836037,0.0004968125295136157,-0.0443238980533268,20.0,O11,H24_C32_O11,0,32,24,11,0,0,True
4641,4641,584.2622060369999,0.00032268219738706126,0.0995392125275441,12.0,O10,H40_C32_O10,0,32,40,10,0,0,True
4642,4642,585.017926037,0.0005273099323154415,-0.0484429599681309,23.0,N1O14,H11_C28_N_O14,0,28,11,14,1,0,True
4643,4643,585.033216037,0.0003315362820714624,0.0095379199672316,27.0,N1O11,H11_C32_N_O11,0,32,11,11,1,0,True
4644,4644,585.054346037,0.0008795057453171729,0.0105152624037036,22.0,N1O13,H15_C29_N_O13,0,29,15,13,1,0,True
4645,4645,585.062446037,0.0004279474264127184,0.00048712738921986366,22.0,O13,H16_C29_13C_O13,0,30,16,13,0,0,True
4646,4646,585.069626037,0.0006945537541319062,0.0513990108767351,26.0,N1O10,H15_C33_N_O10,0,33,15,10,1,0,True
4647,4647,585.090746037,0.0006965213285062175,0.0352834158011763,21.0,N1O12,H19_C30_N_O12,0,30,19,12,1,0,True
4648,4648,585.098826037,0.0003492444514402644,-0.0089266971391174,21.0,O12,H20_C30_13C_O12,0,31,20,12,0,0,True
4649,4649,586.038326037,0.0011470958602235,-0.050237328543478,22.0,O14,H14_C29_O14,0,29,14,14,0,0,True
4650,4650,586.049556037,0.00039745002361089247,-0.0560037963557781,22.0,N2O13,H14_C28_N2_O13,0,28,14,13,2,0,True
4651,4651,586.053586037,0.0011057767983629,-0.0435472124150454,26.0,O11,H14_C33_O11,0,33,14,11,0,0,True
4652,4652,586.074736037,0.0011077443727372,-0.0084443156608986,21.0,O13,H18_C30_O13,0,30,18,13,0,0,True
4653,4653,586.090006037,0.00049582874232646,0.015306522633892,25.0,O10,H18_C34_O10,0,34,18,10,0,0,True
4654,4654,586.111136037,0.0007093105619392413,0.0162818950982376,20.0,O12,H22_C31_O12,0,31,22,12,0,0,True
4655,4655,586.147486037,0.0004850070832677475,-0.04429772468869,19.0,O11,H26_C32_O11,0,32,26,11,0,0,True
4656,4656,587.048846037,0.000843105619392413,-0.0246895979233157,26.0,N1O11,H13_C32_N_O11,0,32,13,11,1,0,True
4657,4657,587.070016037,0.0005814182276090037,0.0444205960219337,21.0,N1O13,H17_C29_N_O13,0,29,17,13,1,0,True
4658,4658,587.085236037,0.0006492995435227452,-0.0170367083681376,25.0,N1O10,H17_C33_N_O10,0,33,17,10,1,0,True
4659,4659,587.093346037,0.0003207146230127499,-0.0099967067342933,25.0,O10,H18_C33_13C_O10,0,34,18,10,0,0,True
4660,4660,587.106386037,0.00043876908547143086,0.0180035515491687,20.0,N1O12,H21_C30_N_O12,0,30,21,12,1,0,True
4661,4661,588.017616037,0.0006561860538328349,-0.0068144215523315,22.0,O15,H12_C28_O15,0,28,12,15,0,0,True
4662,4662,588.032886037,0.0010418306311978,0.0168579006730821,26.0,O12,H12_C32_O12,0,32,12,12,0,0,True
4663,4663,588.053976037,0.0007781756650401386,-0.0501909709887731,21.0,O14,H16_C29_O14,0,29,16,14,0,0,True
4664,4664,588.069246037,0.001175625688651,-0.0265189858869901,25.0,O11,H16_C33_O11,0,33,16,11,0,0,True
4665,4665,588.075106037,0.0004407366598457422,-0.0492165027523057,16.0,O16,H20_C26_O16,0,26,20,16,0,0,True
4666,4666,588.080546037,0.0003728553439320007,0.0867653254163292,25.0,N2O10,H16_C32_N2_O10,0,32,16,10,2,0,True
4667,4667,588.090346037,0.0006729104360144814,-0.0765579647542447,20.0,O13,H20_C30_O13,0,30,20,13,0,0,True
4668,4668,588.105676037,0.0004889422320163702,0.0491357270815538,24.0,O10,H20_C34_O10,0,34,20,10,0,0,True
4669,4669,588.111556037,0.0004722178498347238,0.0604460151352944,15.0,O15,H24_C27_O15,0,27,24,15,0,0,True
4670,4670,588.163136037,0.0004515583189044546,-0.0442717307176235,18.0,O11,H28_C32_O11,0,32,28,11,0,0,True
4671,4671,588.184346037,0.0003610498976861326,0.0927141301743737,13.0,O13,H32_C29_O13,0,29,32,13,0,0,True
4672,4672,588.257016037,0.0004289312135998741,-0.0790181820842294,11.0,O11,H40_C31_O11,0,31,40,11,0,0,True
4673,4673,589.012866037,0.000332520069258618,-0.0050593121956912,22.0,N1O15,H11_C27_N_O15,0,27,11,15,1,0,True
4674,4674,589.0281460369999,0.0005027152526365496,0.0355500839033837,26.0,N1O12,H11_C31_N_O12,0,31,11,12,1,0,True
4675,4675,589.049266037,0.0004368015110971195,0.0195433570535244,21.0,N1O14,H15_C28_N_O14,0,28,15,14,1,0,True
4676,4676,589.064506037,0.0009621438690382496,-0.007754668566279,25.0,N1O11,H15_C32_N_O11,0,32,15,11,1,0,True
4677,4677,589.085696037,0.0005046828270108611,0.0950693600848439,20.0,N1O13,H19_C29_N_O13,0,29,19,13,1,0,True
4678,4678,589.100876037,0.0005332126554383756,-0.0340790529401985,24.0,N1O10,H19_C33_N_O10,0,33,19,10,1,0,True
4679,4679,589.1219860369999,0.000335471430820085,-0.0670557218450504,19.0,N1O12,H23_C30_N_O12,0,30,23,12,1,0,True
4680,4680,590.0121160369999,0.00032956870769715096,-0.0417838878425797,26.0,O13,H10_C31_O13,0,31,10,13,0,0,True
4681,4681,590.033246037,0.0005332126554383756,-0.0408129544462702,21.0,O15,H14_C28_O15,0,28,14,15,0,0,True
4682,4682,590.048516037,0.0015848811585077,-0.0172206177987884,25.0,O12,H14_C32_O12,0,32,14,12,0,0,True
4683,4683,590.059766037,0.00041122304423107193,0.0109463488125227,25.0,N2O11,H14_C31_N2_O11,0,31,14,11,2,0,True
4684,4684,590.067836037,0.0004181095545411617,-0.0498383374522287,25.0,N1O11,H15_C31_13C_N_O11,0,32,15,11,1,0,True
4685,4685,590.069646037,0.0006532346922713679,-0.0162506240840271,20.0,O14,H18_C29_O14,0,29,18,14,0,0,True
4686,4686,590.084906037,0.0008962301274988195,-0.0096070919676458,24.0,O11,H18_C33_O11,0,33,18,11,0,0,True
4687,4687,590.105996037,0.0004968125295136157,-0.0764218636995731,19.0,O13,H22_C30_O13,0,30,22,13,0,0,True
4688,4688,590.127216037,0.0003915473004879585,0.0770596557095816,14.0,O15,H26_C27_O15,0,27,26,15,0,0,True
4689,4689,590.163546037,0.00036400125924759954,-0.0170003722429099,13.0,O14,H30_C28_O14,0,28,30,14,0,0,True
4690,4690,590.236326037,0.0004407366598457422,-0.0017772542987282,11.0,O12,H38_C30_O12,0,30,38,12,0,0,True
4691,4691,591.043806037,0.0012562962379977,0.052222863448233,25.0,N1O12,H13_C31_N_O12,0,31,13,12,1,0,True
4692,4692,591.051916037,0.0005391153785613096,0.0592147645346687,25.0,O12,H14_C31_13C_O12,0,32,14,12,0,0,True
4693,4693,591.080166037,0.001055603651818,0.0090647603736374,24.0,N1O11,H17_C32_N_O11,0,32,17,11,1,0,True
4694,4694,591.101276037,0.00034432551550448614,-0.0238030274622781,19.0,N1O13,H21_C29_N_O13,0,29,21,13,1,0,True
4695,4695,592.027796037,0.001276955768928,0.0089066764963516,25.0,O13,H12_C31_O13,0,31,12,13,0,0,True
4696,4696,592.039056037,0.0003187470486384385,0.0538697569060391,25.0,N2O12,H12_C30_N2_O12,0,30,12,12,2,0,True
4697,4697,592.048876037,0.0004938611679521487,-0.0745799911834756,20.0,O15,H16_C28_O15,0,28,16,15,0,0,True
4698,4698,592.064156037,0.0014569888241775,-0.0341770393614768,24.0,O12,H16_C32_O12,0,32,16,12,0,0,True
4699,4699,592.075386037,0.00036498504643475525,-0.0398851235419085,24.0,N2O11,H16_C31_N2_O11,0,31,16,11,2,0,True
4700,4700,592.085316037,0.0004948449551393043,0.0174586326815361,19.0,O14,H20_C29_O14,0,29,20,14,0,0,True
4701,4701,592.100566037,0.0006010939713521171,0.0071896570357966,23.0,O11,H20_C33_O11,0,33,20,11,0,0,True
4702,4702,592.106426037,0.0004131906186053833,-0.0153536586070463,14.0,O16,H24_C26_O16,0,26,24,16,0,0,True
4703,4703,592.121706037,0.00043876908547143086,0.0250438379711973,18.0,O13,H24_C30_O13,0,30,24,13,0,0,True
4704,4704,592.179236037,0.0004269636392255628,0.0504796490884997,12.0,O14,H32_C28_O14,0,28,32,14,0,0,True
4705,4705,592.252006037,0.0004259798520384071,0.0487579606023268,10.0,O12,H40_C30_O12,0,30,40,12,0,0,True
4706,4706,593.023056037,0.0006207697150952306,0.0274862837191243,25.0,N1O13,H11_C30_N_O13,0,30,11,13,1,0,True
4707,4707,593.0593960369999,0.0013733669132693,-0.0492497046833738,24.0,N1O12,H15_C31_N_O12,0,31,15,12,1,0,True
4708,4708,593.074646037,0.0003315362820714624,-0.0595000988238975,28.0,N1O9,H15_C35_N_O9,0,35,15,9,1,0,True
4709,4709,593.095806037,0.0006975051156933732,-0.0079514976724539,23.0,N1O11,H19_C32_N_O11,0,32,19,11,1,0,True
4710,4710,593.103936037,0.00032760113332283965,0.0327379383439966,23.0,O11,H20_C32_13C_O11,0,33,20,11,0,0,True
4711,4711,593.132236037,0.0003620336848732882,0.0670609310664434,22.0,N1O10,H23_C33_N_O10,0,33,23,10,1,0,True
4712,4712,594.007106037,0.00043975287265858647,0.085364298673581,25.0,O14,H10_C30_O14,0,30,10,14,0,0,True
4713,4713,594.043446037,0.0020600503699039,0.0087518851989784,24.0,O13,H14_C31_O13,0,31,14,13,0,0,True
4714,4714,594.062826037,0.00033940657956870775,0.0773520880896827,24.0,N1O12,H15_C30_13C_N_O12,0,31,15,12,1,0,True
4715,4715,594.064566037,0.00041417440579253896,-0.0071187549485677,19.0,O15,H18_C28_O15,0,28,18,15,0,0,True
4716,4716,594.079826037,0.0012395718558161,-0.0005201321700835595,23.0,O12,H18_C32_O12,0,32,18,12,0,0,True
4717,4717,594.100966037,0.0003866283645521801,0.0172748415207152,18.0,O14,H22_C29_O14,0,29,22,14,0,0,True
4718,4718,594.116176037,0.0006837320950731938,-0.0602861889139794,22.0,O11,H22_C33_O11,0,33,22,11,0,0,True
4719,4719,594.173706037,0.00036695262080906657,-0.0349274965336505,16.0,O12,H30_C31_O12,0,31,30,12,0,0,True
4720,4720,594.246486037,0.0003315362820714624,-0.0198049131155722,14.0,O10,H38_C33_O10,0,33,38,10,0,0,True
4721,4721,595.038656037,0.0013094207461042,-0.0567593377132828,24.0,N1O13,H13_C30_N_O13,0,30,13,13,1,0,True
4722,4722,595.046786037,0.0005637100582402014,-0.0162020873751196,24.0,O13,H14_C30_13C_O13,0,31,14,13,0,0,True
4723,4723,595.075106037,0.0010005115693373,0.051620374699774,23.0,N1O12,H17_C31_N_O12,0,31,17,12,1,0,True
4724,4724,595.111476037,0.0005942074610420274,0.0255582367799702,22.0,N1O11,H21_C32_N_O11,0,32,21,11,1,0,True
4725,4725,596.022716037,0.0014825672910436,0.017839924243884,24.0,O14,H12_C30_O14,0,30,12,14,0,0,True
4726,4726,596.033936037,0.00032760113332283965,-0.0046087978778232,24.0,N2O13,H12_C29_N2_O13,0,29,12,13,2,0,True
4727,4727,596.042036037,0.0004368015110971195,-0.0144520007748597,24.0,N1O13,H13_C29_13C_N_O13,0,30,13,13,1,0,True
4728,4728,596.059086037,0.0017078545569022,-0.0081787192901823,23.0,O13,H16_C31_O13,0,31,16,13,0,0,True
4729,4729,596.074386037,0.0005666614198016685,0.0655035695354505,27.0,O10,H16_C35_O10,0,35,16,10,0,0,True
4730,4730,596.080236037,0.0004210609161026287,0.0263337031354693,18.0,O15,H20_C28_O15,0,28,20,15,0,0,True
4731,4731,596.095506037,0.0009385329765465136,0.049684991049188,22.0,O12,H20_C32_O12,0,32,20,12,0,0,True
4732,4732,596.110676037,0.0003187470486384385,-0.0947189881809903,26.0,O9,H20_C36_O9,0,36,20,9,0,0,True
4733,4733,596.116556037,0.0004633637651503227,-0.0835591621057827,17.0,O14,H24_C29_O14,0,29,24,14,0,0,True
4734,4734,596.131846037,0.0006207697150952306,-0.0266568546557196,21.0,O11,H24_C33_O11,0,33,24,11,0,0,True
4735,4735,597.017936037,0.0006945537541319062,-0.0307193450813851,24.0,N1O14,H11_C29_N_O14,0,29,11,14,1,0,True
4736,4736,597.026056037,0.0005115693373209507,-0.0070465935586942,24.0,O14,H12_C29_13C_O14,0,30,12,14,0,0,True
4737,4737,597.054346037,0.0012317015583189,0.0103039195842735,23.0,N1O13,H15_C30_N_O13,0,30,15,13,1,0,True
4738,4738,597.062416037,0.0005214072091925075,-0.0497686660292937,23.0,O13,H16_C30_13C_O13,0,31,16,13,0,0,True
4739,4739,597.069586037,0.0006069966944750512,-0.0166278775079964,27.0,N1O10,H15_C34_N_O10,0,34,15,10,1,0,True
4740,4740,597.090766037,0.0007781756650401386,0.0680700528884585,22.0,N1O12,H19_C31_N_O12,0,31,19,12,1,0,True
4741,4741,598.038346037,0.0017363843853297,-0.0157866130779877,23.0,O14,H14_C30_O14,0,30,14,14,0,0,True
4742,4742,598.053616037,0.0008283488115850779,0.0074892951402448,27.0,O11,H14_C34_O11,0,34,14,11,0,0,True
4743,4743,598.057686037,0.0004722178498347238,-0.014527026521083,23.0,N1O13,H15_C29_13C_N_O13,0,30,15,13,1,0,True
4744,4744,598.0747060369999,0.0012474421533133,-0.0584358438120543,22.0,O13,H18_C31_O13,0,31,18,13,0,0,True
4745,4745,598.111096037,0.0006935699669447505,-0.0509219778426399,21.0,O12,H22_C32_O12,0,32,22,12,0,0,True
4746,4746,598.205026037,0.0003531796001888872,-0.0015061724130612,14.0,O12,H34_C31_O12,0,31,34,12,0,0,True
4747,4747,599.033576037,0.0010064142924602,-0.0474330673964134,23.0,N1O14,H13_C29_N_O14,0,29,13,14,1,0,True
4748,4748,599.041716037,0.000625688651031009,0.0095469144261199,23.0,O14,H14_C29_13C_O14,0,30,14,14,0,0,True
4749,4749,599.048826037,0.0006847158822603494,-0.05758128289425,27.0,N1O11,H13_C33_N_O11,0,33,13,11,1,0,True
4750,4750,599.069956037,0.0009119707224933104,-0.056624438600851,22.0,N1O13,H17_C30_N_O13,0,30,17,13,1,0,True
4751,4751,599.085296037,0.0006148669919722966,0.0834572313041692,26.0,N1O10,H17_C34_N_O10,0,34,17,10,1,0,True
4752,4752,599.106326037,0.0005784668660475366,-0.0825062225653838,21.0,N1O12,H21_C31_N_O12,0,31,21,12,1,0,True
4753,4753,600.017616037,0.0007348890288052888,-0.0066781371226042,23.0,O15,H12_C29_O15,0,29,12,15,0,0,True
4754,4754,600.053966037,0.0010251062490162,-0.0658524103870711,22.0,O14,H16_C30_O14,0,30,16,14,0,0,True
4755,4755,600.069286037,0.0009660790177868723,0.0406703034871936,26.0,O11,H16_C34_O11,0,34,16,11,0,0,True
4756,4756,600.1055960369999,0.0004348339367228082,-0.0851566797077085,25.0,O10,H20_C35_O10,0,35,20,10,0,0,True
4757,4757,600.126776037,0.000701440264441996,-0.0008848129700591079,20.0,O12,H24_C32_O12,0,32,24,12,0,0,True
4758,4758,600.220716037,0.00034629308987879745,0.0650177491971208,13.0,O12,H36_C31_O12,0,31,36,12,0,0,True
4759,4759,601.028076037,0.000462379977963167,-0.0816268022741481,27.0,N1O12,H11_C32_N_O12,0,32,11,12,1,0,True
4760,4760,601.049226037,0.0006443806075869668,-0.0473971159937327,22.0,N1O14,H15_C29_N_O14,0,29,15,14,1,0,True
4761,4761,601.064466037,0.0009778844640327404,-0.0741484525196151,26.0,N1O11,H15_C33_N_O11,0,33,15,11,1,0,True
4762,4762,601.072596037,0.00034530930269164174,-0.0339975570861346,26.0,O11,H16_C33_13C_O11,0,34,16,11,0,0,True
4763,4763,601.085646037,0.0005460018888713994,0.009988593299177,21.0,N1O13,H19_C30_N_O13,0,30,19,13,1,0,True
4764,4764,601.1220760369999,0.0004869746576420589,0.0840029038769434,20.0,N1O12,H23_C31_N_O12,0,31,23,12,1,0,True
4765,4765,602.012166037,0.00034432551550448614,0.0421038003031401,27.0,O13,H10_C32_O13,0,32,10,13,0,0,True
4766,4766,602.033236037,0.0006227372894695419,-0.0566098313631158,22.0,O15,H14_C29_O15,0,29,14,15,0,0,True
4767,4767,602.048536037,0.0015120809066582,0.016342536163039,26.0,O12,H14_C33_O12,0,33,14,12,0,0,True
4768,4768,602.084946037,0.0009375491893593578,0.057020193375786,25.0,O11,H18_C34_O11,0,34,18,11,0,0,True
4769,4769,602.090726037,0.0003541633873760428,-0.0980201113555954,16.0,O16,H22_C27_O16,0,27,22,16,0,0,True
4770,4770,602.106026037,0.0005450181016842437,-0.0250736569751065,20.0,O13,H22_C31_O13,0,31,22,13,0,0,True
4771,4771,602.121286037,0.0004259798520384071,-0.0185627053755597,24.0,O10,H22_C35_O10,0,35,22,10,0,0,True
4772,4772,602.142406037,0.0004692664882732568,-0.0342194798294678,19.0,O12,H26_C32_O12,0,32,26,12,0,0,True
4773,4773,603.043736037,0.0011589013064693,-0.0648941322557052,26.0,N1O12,H13_C32_N_O12,0,32,13,12,1,0,True
4774,4774,603.051906037,0.000462379977963167,0.0414541431854947,26.0,O12,H14_C32_13C_O12,0,33,14,12,0,0,True
4775,4775,603.064886037,0.0005223909963796632,-0.0307794407412338,21.0,N1O14,H17_C29_N_O14,0,29,17,14,1,0,True
4776,4776,603.080176037,0.0010418306311978,0.0254659341356719,25.0,N1O11,H17_C33_N_O11,0,33,17,11,1,0,True
4777,4777,603.116576037,0.00048795844482921457,0.0494929193105235,24.0,N1O10,H21_C34_N_O10,0,34,21,10,1,0,True
4778,4778,603.174016037,0.00035711474893750984,-0.0747479148659436,18.0,N1O11,H29_C32_N_O11,0,32,29,11,1,0,True
4779,4779,604.0277860369999,0.0011097119471116,-0.0078257989807112,26.0,O13,H12_C32_O13,0,32,12,13,0,0,True
4780,4780,604.047086037,0.0003423579411301747,-0.0727989606550153,26.0,N1O12,H13_C31_13C_N_O12,0,32,13,12,1,0,True
4781,4781,604.064166037,0.0012474421533133,-0.0169435642206539,25.0,O12,H16_C33_O12,0,33,16,12,0,0,True
4782,4782,604.075406037,0.0004328663623484968,-0.0059843521728852,25.0,N2O11,H16_C32_N2_O11,0,32,16,11,2,0,True
4783,4783,604.085266037,0.0005764992916732252,-0.0656579495785921,20.0,O14,H20_C30_O14,0,30,20,14,0,0,True
4784,4784,604.100536037,0.0006866834566346609,-0.0426137679107444,24.0,O11,H20_C34_O11,0,34,20,11,0,0,True
4785,4785,604.106486037,0.0003246497717613726,0.0842715667096362,15.0,O16,H24_C27_O16,0,27,24,16,0,0,True
4786,4786,604.158136037,0.0003620336848732882,0.0981878691061684,18.0,O12,H28_C32_O12,0,32,28,12,0,0,True
4787,4787,604.215566037,0.00033350385644577364,-0.0423938102006423,12.0,O13,H36_C30_O13,0,30,36,13,0,0,True
4788,4788,604.251926037,0.00037875806705493467,-0.0846054399589312,11.0,O12,H40_C31_O12,0,31,40,12,0,0,True
4789,4789,605.023016037,0.0005155044860695734,-0.0391720633770818,26.0,N1O13,H11_C31_N_O13,0,31,11,13,1,0,True
4790,4790,605.031156037,0.00039449866204942544,0.0172437401820779,26.0,O13,H12_C31_13C_O13,0,32,12,13,0,0,True
4791,4791,605.044136037,0.00031382811270266013,-0.054753030323143,21.0,N1O15,H15_C28_N_O15,0,28,15,15,1,0,True
4792,4792,605.059446037,0.0014382968676215,0.0343635656344121,25.0,N1O12,H15_C32_N_O12,0,32,15,12,1,0,True
4793,4793,605.067496037,0.00049582874232646,-0.0579687394508931,25.0,O12,H16_C32_13C_O12,0,33,16,12,0,0,True
4794,4794,605.080536037,0.00036498504643475525,-0.030799205768839,20.0,N1O14,H19_C29_N_O14,0,29,19,14,1,0,True
4795,4795,605.095786037,0.0007742405162915159,-0.0408464253777482,24.0,N1O11,H19_C33_N_O11,0,33,19,11,1,0,True
4796,4796,606.043406037,0.001699984259405,-0.0574232796250413,25.0,O13,H14_C32_O13,0,32,14,13,0,0,True
4797,4797,606.062826037,0.00043876908547143086,0.0758205223555726,25.0,N1O12,H15_C31_13C_N_O12,0,32,15,12,1,0,True
4798,4798,606.079826037,0.0011893987092712,-0.0005098338797051867,24.0,O12,H18_C33_O12,0,33,18,12,0,0,True
4799,4799,606.116196037,0.0004859908704549032,-0.0260956563537537,23.0,O11,H22_C34_O11,0,34,22,11,0,0,True
4800,4800,606.1373860369999,0.00033842279238155204,0.0738363958522048,18.0,O13,H26_C31_O13,0,31,26,13,0,0,True
4801,4801,606.152566037,0.00037679049268062335,-0.0516784084576824,22.0,O10,H26_C35_O10,0,35,26,10,0,0,True
4802,4802,606.231206037,0.00035809853612466555,-0.0588702786320252,11.0,O13,H38_C30_O13,0,30,38,13,0,0,True
4803,4803,607.038686037,0.0011372579883519,-0.0062170666867315,25.0,N1O13,H13_C31_N_O13,0,31,13,13,1,0,True
4804,4804,607.046736037,0.0006069966944750512,-0.0982477896124779,25.0,O13,H14_C31_13C_O13,0,32,14,13,0,0,True
4805,4805,607.075046037,0.0011116795214859,-0.0482345637581667,24.0,N1O12,H17_C32_N_O12,0,32,17,12,1,0,True
4806,4806,608.022726037,0.0011470958602235,0.033934586970078,25.0,O14,H12_C31_O14,0,31,12,14,0,0,True
4807,4807,608.042006037,0.00034432551550448614,-0.0635054809062815,25.0,N1O13,H13_C30_13C_N_O13,0,31,13,13,1,0,True
4808,4808,608.059096037,0.0014628915473004,0.0084284571402601,24.0,O13,H16_C32_O13,0,32,16,13,0,0,True
4809,4809,608.074396037,0.0004181095545411617,0.0806562493046173,28.0,O10,H16_C36_O10,0,36,16,10,0,0,True
4810,4810,608.080276037,0.0003315362820714624,0.0915948143498513,19.0,O15,H20_C29_O15,0,29,20,15,0,0,True
4811,4811,608.131826037,0.0004436880214072092,-0.0590184535462469,22.0,O11,H24_C34_O11,0,34,24,11,0,0,True
4812,4812,609.026046037,0.0003895797261136472,-0.0233274094401083,25.0,O14,H12_C30_13C_O14,0,31,12,14,0,0,True
4813,4813,609.054306037,0.0010575712261923,-0.05557468309178,24.0,N1O13,H15_C31_N_O13,0,31,15,13,1,0,True
4814,4814,609.062436037,0.000453525893278766,-0.015950745700386,24.0,O13,H16_C31_13C_O13,0,32,16,13,0,0,True
4815,4815,609.127096037,0.00043385014953565247,-0.0244021321973031,22.0,N1O11,H23_C33_N_O11,0,33,23,11,1,0,True
4816,4816,610.038336037,0.0015160160554068,-0.0318684889145378,24.0,O14,H14_C31_O14,0,31,14,14,0,0,True
4817,4817,610.053646037,0.0006660239257043916,0.056517980512233,28.0,O11,H14_C35_O11,0,35,14,11,0,0,True
4818,4818,610.057706037,0.0003659688336219109,0.0185425083092413,24.0,N1O13,H15_C30_13C_N_O13,0,31,15,13,1,0,True
4819,4819,610.074746037,0.0012553124508106,0.0082793132080766,23.0,O13,H18_C32_O13,0,32,18,13,0,0,True
4820,4820,610.111106037,0.0008214623012749883,-0.0335299584004624,22.0,O12,H22_C33_O12,0,33,22,12,0,0,True
4821,4821,610.147536037,0.0005676452069888242,0.0393921119146446,21.0,O11,H26_C34_O11,0,34,26,11,0,0,True
4822,4822,610.189806037,0.00033842279238155204,0.0576525528892016,11.0,O15,H34_C28_O15,0,28,34,15,0,0,True
4823,4823,611.041766037,0.0005292775066897529,0.0911868927544902,24.0,O14,H14_C30_13C_O14,0,31,14,14,0,0,True
4824,4824,611.048866037,0.0004525421060916103,0.0090107361280305,28.0,N1O11,H13_C34_N_O11,0,34,13,11,1,0,True
4825,4825,611.070006037,0.0009050842121832204,0.026311224385711,23.0,N1O13,H17_C31_N_O13,0,31,17,13,1,0,True
4826,4826,611.078156037,0.00038269321580355735,0.0985324044227215,23.0,O13,H18_C31_13C_O13,0,32,18,13,0,0,True
4827,4827,611.085306037,0.0005194396348181962,0.0981826915232785,27.0,N1O10,H17_C35_N_O10,0,35,17,10,1,0,True
4828,4828,611.106396037,0.0005578073351172675,0.0336602598074759,22.0,N1O12,H21_C32_N_O12,0,32,21,12,1,0,True
4829,4829,612.017596037,0.0008844246812529514,-0.0392259963349378,24.0,O15,H12_C30_O15,0,30,12,15,0,0,True
4830,4830,612.054036037,0.0012248150480088,0.0498076936286272,23.0,O14,H16_C31_O14,0,31,16,14,0,0,True
4831,4831,612.069236037,0.0007142294978750197,-0.0418171646343508,27.0,O11,H16_C35_O11,0,35,16,11,0,0,True
4832,4832,612.090436037,0.0007909648984731623,0.0734809717125109,22.0,O13,H20_C32_O13,0,32,20,13,0,0,True
4833,4833,612.126806037,0.0006906186053832835,0.048141985928722,21.0,O12,H24_C33_O12,0,33,24,12,0,0,True
4834,4834,613.049226037,0.0007230835825594207,-0.0464693513579276,23.0,N1O14,H15_C30_N_O14,0,30,15,14,1,0,True
4835,4835,613.064486037,0.0007968676215960964,-0.0400740876653845,27.0,N1O11,H15_C34_N_O11,0,34,15,11,1,0,True
4836,4836,613.100936037,0.000363017472060444,0.0651181521246442,26.0,N1O10,H19_C35_N_O10,0,35,19,10,1,0,True
4837,4837,613.1219860369999,0.0004672989138989454,-0.0644308978117721,21.0,N1O12,H23_C32_N_O12,0,32,23,12,1,0,True
4838,4838,614.033256037,0.0008293325987722336,-0.0229319827209687,23.0,O15,H14_C30_O15,0,30,14,15,0,0,True
4839,4839,614.048566037,0.0010713442468125,0.0648792330338785,27.0,O12,H14_C34_O12,0,34,14,12,0,0,True
4840,4840,614.069656037,0.0009198410199905556,0.0006693051343110099,22.0,O14,H18_C31_O14,0,31,18,14,0,0,True
4841,4841,614.084906037,0.0006217535022823863,-0.0092316223787391,26.0,O11,H18_C35_O11,0,35,18,11,0,0,True
4842,4842,614.106096037,0.0006158507791594523,0.0894031185253637,21.0,O13,H22_C32_O13,0,32,22,13,0,0,True
4843,4843,614.142416037,0.00037383913111915633,-0.0172679816051966,20.0,O12,H26_C33_O12,0,33,26,12,0,0,True
4844,4844,615.064946037,0.0004072878954824493,0.0673717473577184,22.0,N1O14,H17_C30_N_O14,0,30,17,14,1,0,True
4845,4845,616.012516037,0.0004053203211081379,-0.0302704889295581,23.0,O16,H12_C29_O16,0,29,12,16,0,0,True
