,peakNo,mass,intensity,errorPPM,DBE,class,formula,z,C,H,O,N,S,assign
10130,10130,694.247266037,0.0050063156597553,-0.0284581601844968,12.0,O16,H42_C33_O16,0,33,42,16,0,0,True
10131,10131,695.039456037,0.0027419205767275,-0.0313104526243353,22.0,N1O19,H17_C30_N_O19,0,30,17,19,1,0,True
10132,10132,695.068706037,0.0022643950830278,-0.0101529532265753,17.0,O21,H22_C27_13C_O21,0,28,22,21,0,0,True
10133,10133,695.075796037,0.0056532856834776,-0.0967808119846543,21.0,N1O18,H21_C31_N_O18,0,31,21,18,1,0,True
10134,10134,695.083966037,0.0045595982624233,-0.0045131238451812,21.0,O18,H22_C31_13C_O18,0,32,22,18,0,0,True
10135,10135,695.105066037,0.0060075787917064,-0.0468490327011591,16.0,O20,H26_C28_13C_O20,0,29,26,20,0,0,True
10136,10136,695.112216037,0.0064542961890384,-0.0471549760179349,20.0,N1O17,H25_C32_N_O17,0,32,25,17,1,0,True
10137,10137,695.120296037,0.0025108598539696,-0.0843666920699524,20.0,O17,H26_C32_13C_O17,0,33,26,17,0,0,True
10138,10138,695.133366037,0.0073785390800702,-0.0175592203562425,15.0,N1O19,H29_C29_N_O19,0,29,29,19,1,0,True
10139,10139,695.141476037,0.0085338426938599,-0.0116134632760365,15.0,O19,H30_C29_13C_O19,0,30,30,19,0,0,True
10140,10140,695.142546037,0.0031424258295079,0.0775999112779892,41.0,O1S1,H22_C51_13C_O_S,0,52,22,1,0,1,True
10141,10141,695.148566037,0.0035737391786561,-0.0982322388669773,19.0,N1O16,H29_C33_N_O16,0,33,29,16,1,0,True
10142,10142,695.169746037,0.0070858621645768,-0.0254815460692265,14.0,N1O18,H33_C30_N_O18,0,30,33,18,1,0,True
10143,10143,695.177826037,0.005376012816168,-0.0626904343808821,14.0,O18,H34_C30_13C_O18,0,31,34,18,0,0,True
10144,10144,695.206116037,0.002464647709418,-0.0477872665242771,13.0,N1O17,H37_C31_N_O17,0,31,37,17,1,0,True
10145,10145,695.214206037,0.0038664160941495,-0.0706098919325667,13.0,O17,H38_C31_13C_O17,0,32,38,17,0,0,True
10146,10146,695.242496037,0.0023876274684987,-0.0557071815021223,12.0,N1O16,H41_C32_N_O16,0,32,41,16,1,0,True
10147,10147,696.023506037,0.0060075787917064,0.0181674898334648,22.0,O20,H16_C30_O20,0,30,16,20,0,0,True
10148,10148,696.059906037,0.0158815736775624,0.0389865868233014,21.0,O19,H20_C31_O19,0,31,20,19,0,0,True
10149,10149,696.081056037,0.0075325795619088,0.0685394318668921,16.0,O21,H24_C28_O21,0,28,24,21,0,0,True
10150,10150,696.096276037,0.0137096028836378,0.0167060224686591,20.0,O18,H24_C32_O18,0,32,24,18,0,0,True
10151,10151,696.117376037,0.0180535444714871,-0.0255689638652271,15.0,O20,H28_C29_O20,0,29,28,20,0,0,True
10152,10152,696.128586037,0.00358914322684,-0.0591543011963921,15.0,N2O19,H28_C28_N2_O19,0,28,28,19,2,0,True
10153,10153,696.132636037,0.0097969746449366,-0.0199372925147327,19.0,O17,H28_C33_O17,0,33,28,17,0,0,True
10154,10154,696.153786037,0.0193474845189315,0.0096142550396005,14.0,O19,H32_C30_O19,0,30,32,19,0,0,True
10155,10155,696.165076037,0.0046982346960781,0.0909453836751788,14.0,N2O18,H32_C29_N2_O18,0,29,32,18,2,0,True
10156,10156,696.169016037,0.0053606087679842,-0.027848122374704,18.0,O16,H32_C34_O16,0,34,32,16,0,0,True
10157,10157,696.190136037,0.0115684401860809,-0.0413895550353266,13.0,O18,H36_C31_O18,0,31,36,18,0,0,True
10158,10158,696.201336037,0.0027881327212791,-0.0893347896965346,13.0,N2O17,H36_C30_N2_O17,0,30,36,17,2,0,True
10159,10159,696.205396037,0.0031886379740595,-0.0357581256419815,17.0,O15,H36_C35_O15,0,35,36,15,0,0,True
10160,10160,696.226496037,0.0072553066945993,-0.0780248962011646,12.0,O17,H40_C32_O17,0,32,40,17,0,0,True
10161,10161,696.241816037,0.0024184355648664,0.0137840040761296,16.0,O14,H40_C36_O14,0,36,40,14,0,0,True
10162,10162,696.262976037,0.0029267691549339,0.0576922821217318,11.0,O16,H44_C33_O16,0,33,44,16,0,0,True
10163,10163,697.055146037,0.0043593456360331,0.0260581966038794,21.0,N1O19,H19_C30_N_O19,0,30,19,19,1,0,True
10164,10164,697.063226037,0.0037893958532302,-0.0110506474158136,21.0,O19,H20_C30_13C_O19,0,31,20,19,0,0,True
10165,10165,697.091486037,0.0078714686219538,-0.0392258411981539,20.0,N1O18,H23_C31_N_O18,0,31,23,18,1,0,True
10166,10166,697.099586037,0.0046674265997104,-0.0476416865312088,20.0,O18,H24_C31_13C_O18,0,32,24,18,0,0,True
10167,10167,697.112626037,0.0038202039495979,-0.0240592398426446,15.0,N1O20,H27_C28_N_O20,0,28,27,20,1,0,True
10168,10168,697.120756037,0.0056686897316614,0.010559146268726,15.0,O20,H28_C28_13C_O20,0,29,28,20,0,0,True
10169,10169,697.121786037,0.0028651529621984,0.0421404130827478,41.0,O2S1,H20_C50_13C_O2_S,0,51,20,2,0,1,True
10170,10170,697.127886037,0.00717828645368,-0.0184356417210365,19.0,N1O17,H27_C32_N_O17,0,32,27,17,1,0,True
10171,10171,697.136066037,0.0041128808650913,0.087903930155123,19.0,O17,H28_C32_13C_O17,0,33,28,17,0,0,True
10172,10172,697.148986037,0.0057457099725807,-0.060647007812113,14.0,N1O19,H31_C29_N_O19,0,29,31,19,1,0,True
10173,10173,697.157126037,0.0055608613943744,-0.0116860311669747,14.0,O19,H32_C29_13C_O19,0,30,32,19,0,0,True
10174,10174,697.164306037,0.0037739918050463,0.0310400286023614,18.0,N1O16,H31_C33_N_O16,0,33,31,16,1,0,True
10175,10175,697.185446037,0.004590406358791,0.0462029152325949,13.0,N1O18,H35_C30_N_O18,0,30,35,18,1,0,True
10176,10176,697.221816037,0.0025570719985212,0.0239579422697907,12.0,N1O17,H39_C31_N_O17,0,31,39,17,1,0,True
10177,10177,698.039136037,0.0096275301149142,-0.0106426697436052,21.0,O20,H18_C30_O20,0,30,18,20,0,0,True
10178,10178,698.075526037,0.0202255152654117,-0.00420728111359,20.0,O19,H22_C31_O19,0,31,22,19,0,0,True
10179,10179,698.086796037,0.0038202039495979,0.0482504470230041,20.0,N2O18,H22_C30_N2_O18,0,30,22,18,2,0,True
10180,10180,698.090836037,0.0026803043839921,0.0730320431370295,24.0,O16,H22_C35_O16,0,35,22,16,0,0,True
10181,10181,698.094886037,0.0021719707939246,0.0255208861113106,20.0,N1O18,H23_C30_13C_N_O18,0,31,23,18,1,0,True
10182,10182,698.096616037,0.0085646507902276,-0.0606864423057636,15.0,O21,H26_C28_O21,0,28,26,21,0,0,True
10183,10183,698.097646037,0.0030808096367725,-0.0291492173421211,41.0,O3S1,H18_C50_O3_S,0,50,18,3,0,1,True
10184,10184,698.111886037,0.0205952124218244,-0.0407456176682158,19.0,O18,H26_C32_O18,0,32,26,18,0,0,True
10185,10185,698.123186037,0.0055916694907421,0.0546823264855969,19.0,N2O17,H26_C31_N2_O17,0,31,26,17,2,0,True
10186,10186,698.133016037,0.016266674882159,-0.0399250563739994,14.0,O20,H30_C29_O20,0,29,30,20,0,0,True
10187,10187,698.134066037,0.006731569056348,0.0202582866701669,40.0,O2S1,H22_C51_O2_S,0,51,22,2,0,1,True
10188,10188,698.144286037,0.0027727286730952,0.012528928780193,14.0,N2O19,H30_C28_N2_O19,0,28,30,19,2,0,True
10189,10189,698.148306037,0.0118765211497581,0.0086614835328717,18.0,O17,H30_C33_O17,0,33,30,17,0,0,True
10190,10190,698.159576037,0.0046828306478942,0.0611135354536446,18.0,N2O16,H30_C32_N2_O16,0,32,30,16,2,0,True
10191,10191,698.167016037,0.00223358698666,-0.0707810579398661,44.0,O1,H22_C55_O,0,55,22,1,0,0,True
10192,10192,698.169426037,0.0140638959918666,-0.004842663995513,13.0,O19,H34_C30_O19,0,30,34,19,0,0,True
10193,10193,698.170436037,0.0052373763825133,-0.0019551101651359,39.0,O1S1,H26_C52_O_S,0,52,26,1,0,1,True
10194,10194,698.184676037,0.0052065682861455,-0.0135508559773232,17.0,O16,H34_C34_O16,0,34,34,16,0,0,True
10195,10195,698.205766037,0.0108906620659909,-0.0700209055912953,12.0,O18,H38_C31_O18,0,31,38,18,0,0,True
10196,10196,698.221096037,0.0032656582149788,0.0358496759921223,16.0,O15,H38_C35_O15,0,35,38,15,0,0,True
10197,10197,698.242146037,0.0050217197079392,-0.0779056381716127,11.0,O17,H42_C32_O17,0,32,42,17,0,0,True
10198,10198,698.257406037,0.0026032841430727,-0.072289959990097,15.0,O14,H42_C36_O14,0,36,42,14,0,0,True
10199,10199,698.278576037,0.0026803043839921,-0.0141848830769642,10.0,O16,H46_C33_O16,0,33,46,16,0,0,True
10200,10200,699.034396037,0.0023568193721309,0.0051471001358402,21.0,N1O20,H17_C29_N_O20,0,29,17,20,1,0,True
10201,10201,699.042506037,0.0026803043839921,0.0110594132912492,21.0,O20,H18_C29_13C_O20,0,30,18,20,0,0,True
10202,10202,699.070786037,0.006053790936258,0.0115725048346809,20.0,N1O19,H21_C30_N_O19,0,30,21,19,1,0,True
10203,10203,699.078856037,0.0055300532980067,-0.0397337148167551,20.0,O19,H22_C30_13C_O19,0,31,22,19,0,0,True
10204,10204,699.099986037,0.0025570719985212,-0.0389143190777928,15.0,O21,H26_C27_13C_O21,0,28,26,21,0,0,True
10205,10205,699.107176037,0.0097507625003851,0.017997240621844,19.0,N1O18,H25_C31_N_O18,0,31,25,18,1,0,True
10206,10206,699.115256037,0.0063002557071998,-0.0190025890499858,19.0,O18,H26_C31_13C_O18,0,32,26,18,0,0,True
10207,10207,699.128266037,0.0041128808650913,-0.0383992484254767,14.0,N1O20,H29_C28_N_O20,0,28,29,20,1,0,True
10208,10208,699.136376037,0.0050679318524908,-0.0324872237892595,14.0,O20,H30_C28_13C_O20,0,29,30,20,0,0,True
10209,10209,699.143546037,0.0075787917064604,-0.0041851206515028,18.0,N1O17,H29_C32_N_O17,0,32,29,17,1,0,True
10210,10210,699.151696037,0.0042361132505622,0.0589385682888095,18.0,O17,H30_C32_13C_O17,0,33,30,17,0,0,True
10211,10211,699.164636037,0.004035860624172,-0.0605780065507955,13.0,N1O19,H33_C29_N_O19,0,29,33,19,1,0,True
10212,10212,699.172726037,0.0044671739733201,-0.0832712688143815,13.0,O19,H34_C29_13C_O19,0,30,34,19,0,0,True
10213,10213,699.179976037,0.0044209618287686,0.0594496431169215,17.0,N1O16,H33_C33_N_O16,0,33,33,16,1,0,True
10214,10214,699.188046037,0.0026494962876243,0.0081508832005987,17.0,O16,H34_C33_13C_O16,0,34,34,16,0,0,True
10215,10215,699.209166037,0.0036661634677593,-0.0053331680916011,12.0,O18,H38_C30_13C_O18,0,31,38,18,0,0,True
10216,10216,700.054766037,0.0137866231245571,-0.0392869262377577,20.0,O20,H20_C30_O20,0,30,20,20,0,0,True
10217,10217,700.066026037,0.0024800517576018,-0.0012613095785271,20.0,N2O19,H20_C29_N2_O19,0,29,20,19,2,0,True
10218,10218,700.091156037,0.0250777904433285,-0.0328685768144054,19.0,O19,H24_C31_O19,0,31,24,19,0,0,True
10219,10219,700.102436037,0.0062694476108321,0.0337222080175901,19.0,N2O18,H24_C30_N2_O18,0,30,24,18,2,0,True
10220,10220,700.112286037,0.0081487414892633,-0.0320505730445486,14.0,O21,H28_C28_O21,0,28,28,21,0,0,True
10221,10221,700.127566037,0.0191164237961736,0.0021153288321416,18.0,O18,H28_C32_O18,0,32,28,18,0,0,True
10222,10222,700.138856037,0.0055762654425583,0.0829849672461735,18.0,N2O17,H28_C31_N2_O17,0,31,28,17,2,0,True
10223,10223,700.148686037,0.0115838442342647,-0.0113504461700068,13.0,O20,H32_C29_O20,0,29,32,20,0,0,True
10224,10224,700.149636037,0.0047906589851813,-0.0941670130032938,39.0,O2S1,H24_C51_O2_S,0,51,24,2,0,1,True
10225,10225,700.163976037,0.0112603592224036,0.037095596005279,17.0,O17,H32_C33_O17,0,33,32,17,0,0,True
10226,10226,700.185046037,0.0122000061616192,-0.0477802263598212,12.0,O19,H36_C30_O19,0,30,36,19,0,0,True
10227,10227,700.200296037,0.0056686897316614,-0.0564624153285817,16.0,O16,H36_C34_O16,0,34,36,16,0,0,True
10228,10228,700.211546037,0.0024338396130503,-0.0327258243236979,16.0,N2O15,H36_C33_N2_O15,0,33,36,15,2,0,True
10229,10229,700.221406037,0.0053143966234326,-0.0842062233749059,11.0,O18,H40_C31_O18,0,31,40,18,0,0,True
10230,10230,700.236736037,0.0034813148895529,0.0213599189993556,15.0,O15,H40_C35_O15,0,35,40,15,0,0,True
10231,10231,700.257846037,0.003804799901414,-0.0063847910257786,10.0,O17,H44_C32_O17,0,32,44,17,0,0,True
10232,10232,701.050106037,0.0026803043839921,0.0906126388833416,20.0,N1O20,H19_C29_N_O20,0,29,19,20,1,0,True
10233,10233,701.058156037,0.0034196986968175,0.0109220611969719,20.0,O20,H20_C29_13C_O20,0,30,20,20,0,0,True
10234,10234,701.065316037,0.0022181829384762,0.0248821324310497,24.0,N1O17,H19_C33_N_O17,0,33,19,17,1,0,True
10235,10235,701.086426037,0.0083643981638374,-0.0028298935239669,19.0,N1O19,H23_C30_N_O19,0,30,23,19,1,0,True
10236,10236,701.094506037,0.0067931852490834,-0.0397250294697872,19.0,O19,H24_C30_13C_O19,0,31,24,19,0,0,True
10237,10237,701.122796037,0.0103977325241073,-0.0249485542277821,18.0,N1O18,H27_C31_N_O18,0,31,27,18,1,0,True
10238,10238,701.130956037,0.0054530330570874,0.0522598520999269,18.0,O18,H28_C31_13C_O18,0,32,28,18,0,0,True
10239,10239,701.152036037,0.0031886379740595,-0.0182371287378347,13.0,O20,H32_C28_13C_O20,0,29,32,20,0,0,True
10240,10240,701.159226037,0.0074709633691734,0.0385076585216231,17.0,N1O17,H31_C32_N_O17,0,32,31,17,1,0,True
10241,10241,701.167306037,0.0053452047198003,0.0016158767607017,17.0,O17,H32_C32_13C_O17,0,33,32,17,0,0,True
10242,10242,701.188466037,0.0042977294432976,0.0452160888335738,12.0,O19,H36_C29_13C_O19,0,30,36,19,0,0,True
10243,10243,701.195516037,0.0040204565759881,-0.0977017086673056,16.0,N1O16,H35_C33_N_O16,0,33,35,16,1,0,True
10244,10244,702.034046037,0.0044671739733201,-0.0171914738184723,20.0,O21,H18_C29_O21,0,29,18,21,0,0,True
10245,10245,702.049306037,0.004035860624172,-0.0116074468354413,24.0,O18,H18_C33_O18,0,33,18,18,0,0,True
10246,10246,702.070406037,0.0193320804707477,-0.0535231219270146,19.0,O20,H22_C30_O20,0,30,22,20,0,0,True
10247,10247,702.085646037,0.0037123756123109,-0.0764251489590953,23.0,O17,H22_C34_O17,0,34,22,17,0,0,True
10248,10248,702.106846037,0.027265165285437,0.0240917748568555,18.0,O19,H26_C31_O19,0,31,26,19,0,0,True
10249,10249,702.118086037,0.0064234880926707,0.0335200026180207,18.0,N2O18,H26_C30_N2_O18,0,30,26,18,2,0,True
10250,10250,702.122046037,0.0031270217813241,-0.0557809004811093,22.0,O16,H26_C35_O16,0,35,26,16,0,0,True
10251,10251,702.127896037,0.0071474783573123,-0.0890336365042508,13.0,O21,H30_C28_O21,0,28,30,21,0,0,True
10252,10252,702.128936037,0.0026649003358082,-0.0434350422640285,39.0,O3S1,H22_C50_O3_S,0,50,22,3,0,1,True
10253,10253,702.143206037,0.0195015250007702,-0.0122382441181273,17.0,O18,H30_C32_O18,0,32,30,18,0,0,True
10254,10254,702.154496037,0.0052527804306971,0.0683994764761936,17.0,N2O17,H30_C31_N2_O17,0,31,30,17,2,0,True
10255,10255,702.164316037,0.0089805600911919,-0.0399066134444811,12.0,O20,H34_C29_O20,0,29,34,20,0,0,True
10256,10256,702.165366037,0.0042053051541945,0.0199312023840164,38.0,O2S1,H26_C51_O2_S,0,51,26,2,0,1,True
10257,10257,702.179626037,0.0111833389814843,0.0368837246467267,16.0,O17,H34_C33_O17,0,33,34,17,0,0,True
10258,10258,702.200666037,0.0074555593209895,-0.0904712899278774,11.0,O19,H38_C30_O19,0,30,38,19,0,0,True
10259,10259,702.201746037,0.0031116177331402,0.0120862700689472,37.0,O1S1,H30_C52_O_S,0,52,30,1,0,1,True
10260,10260,702.215986037,0.0050987399488585,0.0005568086821137905,15.0,O16,H38_C34_O16,0,34,38,16,0,0,True
10261,10261,702.237156037,0.0046366185033426,0.0583321454790067,10.0,O18,H42_C31_O18,0,31,42,18,0,0,True
10262,10262,702.252366037,0.0026957084321759,-0.0072865543045246,14.0,O15,H42_C35_O15,0,35,42,15,0,0,True
10263,10263,702.288726037,0.0022027788902923,-0.0436074208324139,13.0,O14,H46_C36_O14,0,36,46,14,0,0,True
10264,10264,703.044516037,0.0031116177331402,-0.067025627653,24.0,N1O18,H17_C32_N_O18,0,32,17,18,1,0,True
10265,10265,703.065696037,0.004374749684217,0.004907080558459,19.0,N1O20,H21_C29_N_O20,0,29,21,20,1,0,True
10266,10266,703.073796037,0.0060845990326257,-0.00343776148737,19.0,O20,H22_C29_13C_O20,0,30,22,20,0,0,True
10267,10267,703.080956037,0.0034505067931852,0.0104824343078823,23.0,N1O17,H21_C33_N_O17,0,33,21,17,1,0,True
10268,10268,703.102096037,0.0095659139221787,0.0255183423582757,18.0,N1O19,H25_C30_N_O19,0,30,25,19,1,0,True
10269,10269,703.110186037,0.0087957115129856,0.0029511732852268,18.0,O19,H26_C30_13C_O19,0,31,26,19,0,0,True
10270,10270,703.131306037,0.0023568193721309,-0.0104575062122023,13.0,O21,H30_C27_13C_O21,0,28,30,21,0,0,True
10271,10271,703.138436037,0.0097353584522012,-0.0392042285825299,17.0,N1O18,H29_C31_N_O18,0,31,29,18,1,0,True
10272,10272,703.146576037,0.0061154071289935,0.0093394467637372,17.0,O18,H30_C31_13C_O18,0,32,30,18,0,0,True
10273,10273,703.147796037,0.0024954558057857,-0.0715326140379134,30.0,N1O10,H25_C42_N_O10,0,42,25,10,1,0,True
10274,10274,703.174826037,0.0061770233217289,-0.032814030168288,16.0,N1O17,H33_C32_N_O17,0,32,33,17,1,0,True
10275,10275,703.182996037,0.003250254166795,0.0583902059436273,16.0,O17,H34_C32_13C_O17,0,33,34,17,0,0,True
10276,10276,703.195966037,0.0029883853476693,-0.0177788278203452,11.0,N1O19,H37_C29_N_O19,0,29,37,19,1,0,True
10277,10277,703.204126037,0.0024492436612341,0.0592018711255782,11.0,O19,H38_C29_13C_O19,0,30,38,19,0,0,True
10278,10278,703.211166037,0.0030037893958532,-0.0975268926867422,15.0,N1O16,H37_C33_N_O16,0,33,37,16,1,0,True
10279,10279,704.0285960369999,0.0058535383098678,0.0245515595672283,24.0,O19,H16_C32_O19,0,32,16,19,0,0,True
10280,10280,704.049716037,0.0069626297791059,0.0111597234525825,19.0,O21,H20_C29_O21,0,29,20,21,0,0,True
10281,10281,704.064936037,0.0077790443328506,-0.0400857911164785,23.0,O18,H20_C33_O18,0,33,20,18,0,0,True
10282,10282,704.086066037,0.0225207184448072,-0.0392721873109798,18.0,O20,H24_C30_O20,0,30,24,20,0,0,True
10283,10283,704.101326037,0.0049601035152037,-0.0337039557581668,22.0,O17,H24_C34_O17,0,34,24,17,0,0,True
10284,10284,704.105466037,0.00291136510675,0.047012843508884,18.0,N1O19,H25_C29_13C_N_O19,0,30,25,19,1,0,True
10285,10285,704.122456037,0.0276194583936658,-0.0328905856746706,17.0,O19,H28_C31_O19,0,31,28,19,0,0,True
10286,10286,704.133736037,0.0064542961890384,0.0333189545600355,17.0,N2O18,H28_C30_N2_O18,0,30,28,18,2,0,True
10287,10287,704.141856037,0.0029729812994855,0.0533898102813111,17.0,N1O18,H29_C30_13C_N_O18,0,31,29,18,1,0,True
10288,10288,704.143556037,0.0060229828398903,-0.0746822142486031,12.0,O21,H32_C28_O21,0,28,32,21,0,0,True
10289,10289,704.158846037,0.0199020302535506,-0.026509643623865,16.0,O18,H32_C32_O18,0,32,32,18,0,0,True
10290,10290,704.170106037,0.004482578021504,0.0112941458892231,16.0,N2O17,H32_C31_N2_O17,0,31,32,17,2,0,True
10291,10291,704.178256037,0.0026340922394405,0.0739670667896336,16.0,N1O17,H33_C31_13C_N_O17,0,32,33,17,1,0,True
10292,10292,704.179966037,0.0055454573461905,-0.0398974714086596,11.0,O20,H36_C29_O20,0,29,36,20,0,0,True
10293,10293,704.180966037,0.0024184355648664,-0.0512354092530968,37.0,O2S1,H28_C51_O2_S,0,51,28,2,0,1,True
10294,10294,704.206496037,0.0024030315166825,0.0176723730821081,15.0,N2O16,H36_C32_N2_O16,0,32,36,16,2,0,True
10295,10295,704.216386037,0.0031732339258757,0.0090838556439018,10.0,O19,H40_C30_O19,0,30,40,19,0,0,True
10296,10296,704.231626037,0.0058997504544194,-0.013749737546901,14.0,O16,H40_C34_O16,0,34,40,16,0,0,True
10297,10297,704.268036037,0.003804799901414,0.0210275055683144,13.0,O15,H44_C35_O15,0,35,44,15,0,0,True
10298,10298,705.060226037,0.0040050525278043,0.0181601507513227,23.0,N1O18,H19_C32_N_O18,0,32,19,18,1,0,True
10299,10299,705.068356037,0.0028497489140146,0.0523878281792791,23.0,O18,H20_C32_13C_O18,0,33,20,18,0,0,True
10300,10300,705.081296037,0.0059151545026032,-0.0661257081337864,18.0,N1O20,H23_C29_N_O20,0,29,23,20,1,0,True
10301,10301,705.089396037,0.0062540435626482,-0.0744458790627322,18.0,O20,H24_C29_13C_O20,0,30,24,20,0,0,True
10302,10302,705.096616037,0.0027881327212791,0.0245299716614784,22.0,N1O17,H23_C33_N_O17,0,33,23,17,1,0,True
10303,10303,705.117736037,0.0091037924766628,0.0111584202316815,17.0,N1O19,H27_C30_N_O19,0,30,27,19,1,0,True
10304,10304,705.125786037,0.008749499368434,-0.0680715426290696,17.0,O19,H28_C30_13C_O19,0,31,28,19,0,0,True
10305,10305,705.133036037,0.0026494962876243,0.0734442969164999,21.0,N1O16,H27_C34_N_O16,0,34,27,16,1,0,True
10306,10306,705.154066037,0.0088111155611694,-0.0675597039410541,16.0,N1O18,H31_C31_N_O18,0,31,31,18,1,0,True
10307,10307,705.162236037,0.0079176807665054,0.0233889438949769,16.0,O18,H32_C31_13C_O18,0,32,32,18,0,0,True
10308,10308,705.163426037,0.0027265165285437,-0.0997953061426241,29.0,N1O10,H27_C42_N_O10,0,42,27,10,1,0,True
10309,10309,705.190456037,0.0048060630333651,-0.0611863072571532,15.0,N1O17,H35_C32_N_O17,0,32,35,17,1,0,True
10310,10310,705.198576037,0.0034505067931852,-0.0411444392848609,15.0,O17,H36_C32_13C_O17,0,33,36,17,0,0,True
10311,10311,705.226886037,0.0025262639021534,0.0019057696524713,14.0,N1O16,H39_C33_N_O16,0,33,39,16,1,0,True
10312,10312,706.007896037,0.0033734865522659,0.0746719695421486,24.0,O20,H14_C31_O20,0,31,14,20,0,0,True
10313,10313,706.044226037,0.0087803074648017,-0.0039501774070911,23.0,O19,H18_C32_O19,0,32,18,19,0,0,True
10314,10314,706.065356037,0.0092732370066853,-0.0031399359207607,18.0,O21,H22_C29_O21,0,29,22,21,0,0,True
10315,10315,706.080606037,0.0089805600911919,-0.0117507830567783,22.0,O18,H22_C33_O18,0,33,22,18,0,0,True
10316,10316,706.101736037,0.0239378908777226,-0.0109403497228826,17.0,O20,H26_C30_O20,0,30,26,20,0,0,True
10317,10317,706.112976037,0.0042977294432976,-0.0015649054208411,17.0,N2O19,H26_C29_N2_O19,0,29,26,19,2,0,True
10318,10318,706.117016037,0.0066083366708771,0.0229352919926167,21.0,O17,H26_C34_O17,0,34,26,17,0,0,True
10319,10319,706.138116037,0.027372993622724,-0.0187399599365725,16.0,O19,H30_C31_O19,0,31,30,19,0,0,True
10320,10320,706.149296037,0.0060691949844419,-0.0943327429935985,16.0,N2O18,H30_C30_N2_O18,0,30,30,18,2,0,True
10321,10321,706.1534160369999,0.004374749684217,0.0434565623248457,20.0,O16,H30_C35_O16,0,35,30,16,0,0,True
10322,10322,706.159196037,0.0041282849132752,-0.0887349486731215,11.0,O21,H34_C28_O21,0,28,34,21,0,0,True
10323,10323,706.174506037,0.0175452108814196,-0.0123779602819078,15.0,O18,H34_C32_O18,0,32,34,18,0,0,True
10324,10324,706.185726037,0.0042361132505622,-0.0313246207243714,15.0,N2O17,H34_C31_N2_O17,0,31,34,17,2,0,True
10325,10325,706.210886037,0.009196216765766,-0.0201766925827724,14.0,O17,H38_C33_O17,0,33,38,17,0,0,True
10326,10326,706.222136037,0.0022181829384762,0.0033573006700429,14.0,N2O16,H38_C32_N2_O16,0,32,38,16,2,0,True
10327,10327,706.247306037,0.0047136387442619,0.0286627643534063,13.0,O16,H42_C34_O16,0,34,42,16,0,0,True
10328,10328,706.283666037,0.0028959610585661,-0.0074545119478809,12.0,O15,H46_C35_O15,0,35,46,15,0,0,True
10329,10329,707.039486037,0.0033118703595304,0.0116514001362802,23.0,N1O19,H17_C31_N_O19,0,31,17,19,1,0,True
10330,10330,707.047566037,0.0025416679503373,-0.0249332588915991,23.0,O19,H18_C31_13C_O19,0,32,18,19,0,0,True
10331,10331,707.075816037,0.0054530330570874,-0.0668528026411278,22.0,N1O18,H21_C32_N_O18,0,32,21,18,1,0,True
10332,10332,707.096976037,0.0058535383098678,-0.0236148654760261,17.0,N1O20,H25_C29_N_O20,0,29,25,20,1,0,True
10333,10333,707.098036037,0.0027419205767275,0.0499478124290815,43.0,N1O2S1,H17_C51_N_O2_S,0,51,17,2,1,1,True
10334,10334,707.105106037,0.0077790443328506,0.0105147028068536,17.0,O20,H26_C29_13C_O20,0,30,26,20,0,0,True
10335,10335,707.106106037,0.0028959610585661,-0.000776403975933184,43.0,O2S1,H18_C51_13C_O2_S,0,52,18,2,0,1,True
10336,10336,707.133356037,0.0094272774885239,-0.031402846063467,16.0,N1O19,H29_C30_N_O19,0,30,29,19,1,0,True
10337,10337,707.141486037,0.0087186912720662,0.0027250559087306,16.0,O19,H30_C30_13C_O19,0,31,30,19,0,0,True
10338,10338,707.142456037,0.003358082504082,-0.0509897260365203,42.0,O1S1,H22_C52_13C_O_S,0,53,22,1,0,1,True
10339,10339,707.148696037,0.0028805570103823,0.0872716026653461,20.0,N1O16,H29_C34_N_O16,0,34,29,16,1,0,True
10340,10340,707.169736037,0.0072707107427832,-0.0391900253532296,15.0,N1O18,H33_C31_N_O18,0,31,33,18,1,0,True
10341,10341,707.177856037,0.006053790936258,-0.0192045039957374,15.0,O18,H34_C31_13C_O18,0,32,34,18,0,0,True
10342,10342,707.185026037,0.0024492436612341,0.0087756382529006,19.0,N1O15,H33_C35_N_O15,0,35,33,15,1,0,True
10343,10343,707.206116037,0.0042669213469299,-0.0469764036297298,14.0,N1O17,H37_C32_N_O17,0,32,37,17,1,0,True
10344,10344,708.023446037,0.0074863674173572,-0.0668833783082756,23.0,O20,H16_C31_O20,0,31,16,20,0,0,True
10345,10345,708.044656037,0.0022797991312116,0.0469137076680497,18.0,O22,H20_C28_O22,0,28,20,22,0,0,True
10346,10346,708.059876037,0.0120613697279645,-0.0040434434627728,22.0,O19,H20_C32_O19,0,32,20,19,0,0,True
10347,10347,708.081016037,0.0124156628361933,0.0108871724093545,17.0,O21,H24_C29_O21,0,29,24,21,0,0,True
10348,10348,708.096276037,0.0117070766197356,0.0164229080442394,21.0,O18,H24_C33_O18,0,33,24,18,0,0,True
10349,10349,708.117416037,0.0254012754551896,0.0313521451048306,16.0,O20,H28_C30_O20,0,30,28,20,0,0,True
10350,10350,708.128676037,0.0046520225515265,0.0689436843929524,16.0,N2O19,H28_C29_N2_O19,0,29,28,19,2,0,True
10351,10351,708.132636037,0.0092424289103176,-0.0195994355964077,20.0,O17,H28_C34_O17,0,34,28,17,0,0,True
