,peakNo,mass,intensity,errorPPM,DBE,class,formula,z,C,H,O,N,S,assign
233,233,312.026966037,0.0137171893605568,-0.1177430286290268,12.0,O7,H8_C16_O7,0,16,8,7,0,0,True
234,234,312.063396037,0.0124341833135761,0.0248443109074311,11.0,O6,H12_C17_O6,0,17,12,6,0,0,True
235,235,312.078576037,0.0064602553900498,-0.21894165507598,15.0,O3,H12_C21_O3,0,21,12,3,0,0,True
236,236,312.099716037,0.0072591360610806,-0.1850530360412864,10.0,O5,H16_C18_O5,0,18,16,5,0,0,True
237,237,312.175906037,0.0543477020041939,-0.0343364102762851,3.0,O3S1,H28_C17_O3_S,0,17,28,3,0,1,True
238,238,312.230096037,0.0076801716881878,0.1162379938846349,2.0,O4,H32_C18_O4,0,18,32,4,0,0,True
239,239,312.302816037,0.0194396660058352,-0.0471433468943038,0.0,O2,H40_C20_O2,0,20,40,2,0,0,True
240,240,313.026186037,0.0033666560931581,-0.4756119667775727,8.0,N2O9,H8_C10_13C_N2_O9,0,11,8,9,2,0,True
241,241,313.058666037,0.009374677949732,0.0919316510250362,11.0,N1O6,H11_C16_N_O6,0,16,11,6,1,0,True
242,242,313.073916037,0.0054963688875355,0.0725068390632818,15.0,N1O3,H11_C20_N_O3,0,20,11,3,1,0,True
243,243,313.179246037,0.0106294600326555,-0.0816114102718289,3.0,O3S1,H28_C16_13C_O3_S,0,17,28,3,0,1,True
244,244,313.306196037,0.0056514984255816,0.0333124596528251,0.0,O2,H40_C19_13C_O2,0,20,40,2,0,0,True
245,245,314.042636037,0.0169765025472456,-0.0535373163253492,11.0,O7,H10_C16_O7,0,16,10,7,0,0,True
246,246,314.057936037,0.0100945146721472,0.0863121000412545,15.0,O4,H10_C20_O4,0,20,10,4,0,0,True
247,247,314.078996037,0.0074720882511883,-0.1347463552186072,10.0,O6,H14_C17_O6,0,17,14,6,0,0,True
248,248,314.115486037,0.0036750870737146,0.197924020722826,9.0,O5,H18_C18_O5,0,18,18,5,0,0,True
249,249,314.151796037,0.0059462805351523,-0.0424539988395696,8.0,O4,H22_C19_O4,0,19,22,4,0,0,True
250,250,314.188106037,0.0070618288430779,-0.2827764585273386,7.0,O3,H26_C20_O3,0,20,26,3,0,0,True
251,251,314.245656037,0.0082826212051128,-0.1711431772768678,1.0,O4,H34_C18_O4,0,18,34,4,0,0,True
252,252,315.037886037,0.0077704987943865,-0.0501082588750892,11.0,N1O7,H9_C15_N_O7,0,15,9,7,1,0,True
253,253,315.053086037,0.0044260053160219,-0.2281075893867802,15.0,N1O4,H9_C19_N_O4,0,19,9,4,1,0,True
254,254,315.240946037,0.0069579385730895,-0.0404579423171631,1.0,N1O4,H33_C17_N_O4,0,17,33,4,1,0,True
255,255,316.021886037,0.0188130645906152,-0.0992937558847046,11.0,O8,H8_C15_O8,0,15,8,8,0,0,True
256,256,316.033136037,0.0059561266362819,-0.0467007989665945,11.0,N2O7,H8_C14_N2_O7,0,14,8,7,2,0,True
257,257,316.037156037,0.0103857292196784,-0.0552435043095383,15.0,O5,H8_C19_O5,0,19,8,5,0,0,True
258,258,316.058306037,0.0090338881198772,0.0098494486254578,10.0,O7,H12_C16_O7,0,16,12,7,0,0,True
259,259,316.073516037,0.0109512550051651,-0.1359398931988348,14.0,O4,H12_C20_O4,0,20,12,4,0,0,True
260,260,316.131016037,0.003873096993331,-0.1831614017270285,8.0,O5,H20_C18_O5,0,18,20,5,0,0,True
261,261,316.167566037,0.0042967544814839,0.3371281922420238,7.0,O4,H24_C19_O4,0,19,24,4,0,0,True
262,262,317.017126037,0.008693503938286,-0.1272864988281786,11.0,N1O8,H7_C14_N_O8,0,14,7,8,1,0,True
263,263,317.032486037,0.0045715989545518,0.2005094204214344,15.0,N1O5,H7_C18_N_O5,0,18,7,5,1,0,True
264,264,317.053666037,0.0034050100634321,0.3600021452633324,10.0,N1O7,H11_C15_N_O7,0,15,11,7,1,0,True
265,265,317.068766037,0.0054103904475956,-0.1322741452622278,14.0,N1O4,H11_C19_N_O4,0,19,11,4,1,0,True
266,266,318.037616037,0.0062658008581551,0.1526454656864714,10.0,O8,H10_C15_O8,0,15,10,8,0,0,True
267,267,318.052836037,0.0128511244741767,0.0391978898492241,14.0,O5,H10_C19_O5,0,19,10,5,0,0,True
268,268,318.073936037,0.0067236155858072,-0.0533240798757016,9.0,O7,H14_C16_O7,0,16,14,7,0,0,True
269,269,318.089296037,0.004851415905914,0.2733792085114641,13.0,O4,H14_C20_O4,0,20,14,4,0,0,True
270,270,318.110276037,0.0053947318402548,-0.1963752972011628,8.0,O6,H18_C17_O6,0,17,18,6,0,0,True
271,271,318.146706037,0.0077539378266227,-0.0565053782713821,7.0,O5,H22_C18_O5,0,18,22,5,0,0,True
272,272,318.219506037,0.0033947422439397,0.034589331587382,5.0,O3,H30_C20_O3,0,20,30,3,0,0,True
273,273,319.048076037,0.0085259838667247,0.0109513275904134,14.0,N1O5,H9_C18_N_O5,0,18,9,5,1,0,True
274,274,319.056086037,0.0036852511680208,-0.2895196301593151,14.0,O5,H10_C18_13C_O5,0,19,10,5,0,0,True
275,275,319.084426037,0.005448049507819,-0.1003308133716735,13.0,N1O4,H13_C19_N_O4,0,19,13,4,1,0,True
276,276,320.032056037,0.009051292037394,-0.1002993273541228,14.0,O6,H8_C18_O6,0,18,8,6,0,0,True
277,277,320.053306037,0.0042989633896754,0.2764320765835907,9.0,O8,H12_C15_O8,0,15,12,8,0,0,True
278,278,320.068476037,0.0109003687923187,0.0074765250799362,13.0,O5,H12_C19_O5,0,19,12,5,0,0,True
279,279,320.104906037,0.0038720495150418,0.1464676082009808,12.0,O4,H16_C20_O4,0,20,16,4,0,0,True
280,280,320.125926037,0.0044402984518969,-0.1953699932616809,7.0,O6,H20_C17_O6,0,17,20,6,0,0,True
281,281,320.162306037,0.0033939056248318,-0.2125515674016531,6.0,O5,H24_C18_O5,0,18,24,5,0,0,True
282,282,321.027426037,0.0044431560077319,0.2770106003805584,14.0,N1O6,H7_C17_N_O6,0,17,7,6,1,0,True
283,283,321.063726037,0.0108477411650779,0.0106520908691815,13.0,N1O5,H11_C18_N_O5,0,18,11,5,1,0,True
284,284,321.071816037,0.0034099869244809,-0.0387670276206,13.0,O5,H12_C18_13C_O5,0,19,12,5,0,0,True
285,285,322.011286037,0.004216729282867,-0.2070269051232426,14.0,O7,H6_C17_O7,0,17,6,7,0,0,True
286,286,322.047766037,0.019671246362841,0.0864064367913195,13.0,O6,H10_C18_O6,0,18,10,6,0,0,True
287,287,322.058896037,0.0065911575490317,-0.2345937371007105,13.0,N2O5,H10_C17_N2_O5,0,17,10,5,2,0,True
288,288,322.084146037,0.0070165457381794,0.0692955560095892,12.0,O5,H14_C19_O5,0,19,14,5,0,0,True
289,289,322.214376037,0.0036706970147757,-0.1043808175180835,4.0,O4,H30_C19_O4,0,19,30,4,0,0,True
290,290,323.042996037,0.0295060468038758,0.0274081162418988,13.0,N1O6,H9_C17_N_O6,0,17,9,6,1,0,True
291,291,323.051056037,0.00637271815048,-0.1145732208726729,13.0,O6,H10_C17_13C_O6,0,18,10,6,0,0,True
292,292,323.079346037,0.0064041687956829,-0.0824998575016686,12.0,N1O5,H13_C18_N_O5,0,18,13,5,1,0,True
293,293,323.087416037,0.0035052183327953,-0.1935110961141961,12.0,O5,H14_C18_13C_O5,0,19,14,5,0,0,True
294,294,323.115726037,0.0036903804515263,-0.099537092853535,11.0,N1O4,H17_C19_N_O4,0,19,17,4,1,0,True
295,295,324.026996037,0.0259368499970505,-0.020797649876224,13.0,O7,H8_C17_O7,0,17,8,7,0,0,True
296,296,324.038256037,0.0063908861281715,0.0613538666716939,13.0,N2O6,H8_C16_N2_O6,0,16,8,6,2,0,True
297,297,324.063396037,0.0173519633728037,0.0239243312536503,12.0,O6,H12_C18_O6,0,18,12,6,0,0,True
298,298,324.099746037,0.0064129026511535,-0.0856372161920822,11.0,O5,H16_C19_O5,0,19,16,5,0,0,True
299,299,324.136086037,0.0045950822393222,-0.2260254356211995,10.0,O4,H20_C20_O4,0,20,20,4,0,0,True
300,300,324.172426037,0.0040246594563104,-0.3663821796014137,9.0,O3,H24_C21_O3,0,21,24,3,0,0,True
301,301,324.230066037,0.0103484879820361,0.0194090573792917,3.0,O4,H32_C19_O4,0,19,32,4,0,0,True
302,302,325.022236037,0.0107558693814578,-0.0483413080933726,13.0,N1O7,H7_C16_N_O7,0,16,7,7,1,0,True
303,303,325.030396037,0.0047265809398682,0.1182074060387736,13.0,O7,H8_C16_13C_O7,0,17,8,7,0,0,True
304,304,325.058596037,0.0093242611785736,-0.1268079063796606,12.0,N1O6,H11_C17_N_O6,0,17,11,6,1,0,True
305,305,325.131496037,0.0044723884922619,0.269933860646488,10.0,N1O4,H19_C19_N_O4,0,19,19,4,1,0,True
306,306,326.006246037,0.0074938481395545,-0.0653515086823924,13.0,O8,H6_C16_O8,0,16,6,8,0,0,True
307,307,326.042646037,0.0219231201561391,-0.0208960393777254,12.0,O7,H10_C17_O7,0,17,10,7,0,0,True
308,308,326.057866037,0.0048350560578775,-0.1315502690401415,16.0,O4,H10_C21_O4,0,21,10,4,0,0,True
309,309,326.078946037,0.0067454485200792,-0.2831246884627807,11.0,O6,H14_C18_O6,0,18,14,6,0,0,True
310,310,326.151746037,0.0047596244727903,-0.1941948825915857,9.0,O4,H22_C20_O4,0,20,22,4,0,0,True
311,311,326.191556037,0.0824237325189594,-0.0330879194899147,3.0,O3S1,H30_C18_O3_S,0,18,30,3,0,1,True
312,312,326.318506037,0.0077909350909396,0.0772343572232272,0.0,O2,H42_C21_O2,0,21,42,2,0,0,True
313,313,327.037876037,0.0124493052769956,-0.0788471362799621,12.0,N1O7,H9_C16_N_O7,0,16,9,7,1,0,True
314,314,327.046086037,0.005360613558572,0.2395595096340449,12.0,O7,H10_C16_13C_O7,0,17,10,7,0,0,True
315,315,327.074356037,0.0050417555184484,0.2100623259236179,11.0,N1O6,H13_C17_N_O6,0,17,13,6,1,0,True
316,316,327.194936037,0.0161839642087294,0.0439096037967183,3.0,O3S1,H30_C17_13C_O3_S,0,18,30,3,0,1,True
317,317,328.021946037,0.0178455218970291,0.0872533083790516,12.0,O8,H8_C16_O8,0,16,8,8,0,0,True
318,318,328.058256037,0.0102055960680756,-0.1429227862231993,11.0,O7,H12_C17_O7,0,17,12,7,0,0,True
319,319,328.073516037,0.0051372338219245,-0.1309675969339877,15.0,O4,H12_C21_O4,0,21,12,4,0,0,True
320,320,328.094636037,0.0057331588785431,-0.1596947778372716,10.0,O6,H16_C18_O6,0,18,16,6,0,0,True
321,321,328.130996037,0.006074037824403,-0.2374143283443134,9.0,O5,H20_C19_O5,0,19,20,5,0,0,True
322,322,328.167496037,0.0049974760642956,0.1114948934055672,8.0,O4,H24_C20_O4,0,20,24,4,0,0,True
323,323,328.224976037,0.0057547619616982,0.0050361797257194,2.0,O5,H32_C18_O5,0,18,32,5,0,0,True
324,324,329.053606037,0.0041690497852854,0.1645324621321276,11.0,N1O7,H11_C16_N_O7,0,16,11,7,1,0,True
325,325,329.068846037,0.0069618143888515,0.1156596878338954,15.0,N1O4,H11_C20_N_O4,0,20,11,4,1,0,True
326,326,329.256496037,0.0036674620550941,-0.3426750917807862,1.0,N1O4,H35_C18_N_O4,0,18,35,4,1,0,True
327,327,330.001306037,0.0035799350419511,0.375922754684094,12.0,O9,H6_C15_O9,0,15,6,9,0,0,True
328,328,330.037556037,0.00801493815265,-0.0347021113317715,11.0,O8,H10_C16_O8,0,16,10,8,0,0,True
329,329,330.052796037,0.0170880762725791,-0.0834199870750325,15.0,O5,H10_C20_O5,0,20,10,5,0,0,True
330,330,330.073916037,0.0034961255784409,-0.1119779485205395,10.0,O7,H14_C17_O7,0,17,14,7,0,0,True
331,331,330.146706037,0.0045094933775466,-0.0544515503007932,8.0,O5,H22_C19_O5,0,19,22,5,0,0,True
332,332,330.183086037,0.0061715726136138,-0.0711272048107899,7.0,O4,H26_C20_O4,0,20,26,4,0,0,True
333,333,330.240616037,0.0069151458466062,-0.0254995891154856,1.0,O5,H34_C18_O5,0,18,34,5,0,0,True
334,334,330.276906037,0.0038162682525611,-0.3146723192989111,0.0,O4,H38_C19_O4,0,19,38,4,0,0,True
335,335,331.032816037,0.0038860231968221,-0.0012868816072458,11.0,N1O8,H9_C15_N_O8,0,15,9,8,1,0,True
336,336,331.048066037,0.0119571044326728,-0.0196527351899797,15.0,N1O5,H9_C19_N_O5,0,19,9,5,1,0,True
337,337,331.069156037,0.0037968083362823,-0.1387444259780874,10.0,N1O7,H13_C16_N_O7,0,16,13,7,1,0,True
338,338,332.016866037,0.0081640087762961,0.1023472102697854,11.0,O9,H8_C15_O9,0,15,8,9,0,0,True
339,339,332.032056037,0.012556724151207,-0.0966744004641862,15.0,O6,H8_C19_O6,0,19,8,6,0,0,True
340,340,332.053296037,0.0042331173753204,0.2363265203720636,10.0,O8,H12_C16_O8,0,16,12,8,0,0,True
341,341,332.068496037,0.015379185811264,0.0674348824473875,14.0,O5,H12_C20_O5,0,20,12,5,0,0,True
342,342,332.089616037,0.0065125377536424,0.0390406666458735,9.0,O7,H16_C17_O7,0,17,16,7,0,0,True
343,343,332.104916037,0.0044331448228552,0.1712862328900225,13.0,O4,H16_C21_O4,0,21,16,4,0,0,True
344,344,332.125986037,0.0054329845202061,-0.0076567329886976,8.0,O6,H20_C18_O6,0,18,20,6,0,0,True
345,345,332.198816037,0.0035321834724091,0.169901267689716,6.0,O4,H28_C20_O4,0,20,28,4,0,0,True
346,346,333.027386037,0.0062683725610121,0.1469188483105775,15.0,N1O6,H7_C18_N_O6,0,18,7,6,1,0,True
347,347,333.048346037,0.0034928570176425,-0.3618093333015391,10.0,N1O8,H11_C15_N_O8,0,15,11,8,1,0,True
348,348,333.063686037,0.013325954028154,-0.1098288450673224,14.0,N1O5,H11_C19_N_O5,0,19,11,5,1,0,True
349,349,334.032536037,0.0048900956609279,0.1613824827787223,10.0,O9,H10_C15_O9,0,15,10,9,0,0,True
350,350,334.047736037,0.0458837107368066,-0.0065050584297278,14.0,O6,H10_C19_O6,0,19,10,6,0,0,True
351,351,334.084046037,0.0083201935841947,-0.2325193343257914,13.0,O5,H14_C20_O5,0,20,14,5,0,0,True
352,352,334.105326037,0.0035044109320498,0.2181677283228973,8.0,O7,H18_C17_O7,0,17,18,7,0,0,True
353,353,334.156836037,0.0036377430848315,-0.1756570379909427,11.0,O3,H22_C22_O3,0,22,22,3,0,0,True
354,354,334.214406037,0.0067171661192974,-0.0108702675291571,5.0,O4,H30_C20_O4,0,20,30,4,0,0,True
355,355,334.250776037,0.0034801606652684,-0.0572653868529885,4.0,O3,H34_C21_O3,0,21,34,3,0,0,True
356,356,335.042956037,0.0167682106859282,-0.0929612142711145,14.0,N1O6,H9_C18_N_O6,0,18,9,6,1,0,True
357,357,335.051136037,0.0078058038285523,0.1282998185904528,14.0,O6,H10_C18_13C_O6,0,19,10,6,0,0,True
358,358,335.079276037,0.0054317193651175,-0.2884511425078683,13.0,N1O5,H13_C19_N_O5,0,19,13,5,1,0,True
359,359,336.026976037,0.0111226377442253,-0.0795739685418179,14.0,O7,H8_C18_O7,0,18,8,7,0,0,True
360,360,336.063386037,0.0123224605745948,-0.0066862386412318,13.0,O6,H12_C19_O6,0,19,12,6,0,0,True
361,361,336.099746037,0.00396608637931,-0.0825796518635693,12.0,O5,H16_C20_O5,0,20,16,5,0,0,True
362,362,336.136196037,0.0048438994822068,0.1092920083958659,11.0,O4,H20_C21_O4,0,21,20,4,0,0,True
363,363,336.229966037,0.0055837814620927,-0.2786991329879931,4.0,O4,H32_C20_O4,0,20,32,4,0,0,True
364,364,337.022196037,0.0046360970284583,-0.1653066197432239,14.0,N1O7,H7_C17_N_O7,0,17,7,7,1,0,True
365,365,337.058626037,0.0122020633908129,-0.0332879775490096,13.0,N1O6,H11_C18_N_O6,0,18,11,6,1,0,True
366,366,337.094996037,0.0053894165331758,-0.0792892221398602,12.0,N1O5,H15_C19_N_O5,0,19,15,5,1,0,True
367,367,338.006236037,0.004027007151723,-0.0926166344153685,14.0,O8,H6_C17_O8,0,17,6,8,0,0,True
368,368,338.042646037,0.0186589864266399,-0.0201542617485642,13.0,O7,H10_C18_O7,0,18,10,7,0,0,True
369,369,338.053896037,0.0075054716910587,0.0290101671397738,13.0,N2O6,H10_C17_N2_O6,0,17,10,6,2,0,True
370,370,338.058056037,0.0044130367459055,0.4351530671971948,17.0,O4,H10_C22_O4,0,22,10,4,0,0,True
371,371,338.079026037,0.0120637558379006,-0.0364441418624295,12.0,O6,H14_C19_O6,0,19,14,6,0,0,True
372,372,338.115476037,0.0037935261402482,0.1542993553696024,11.0,O5,H18_C20_O5,0,20,18,5,0,0,True
373,373,338.151976037,0.0044298636007665,0.4928641905697695,10.0,O4,H22_C21_O4,0,21,22,4,0,0,True
374,374,338.212676037,0.0074632915762387,-0.0597878241487103,-1.0,O5S1,H34_C16_O5_S,0,16,34,5,0,1,True
375,375,339.037906037,0.0181666063763615,0.0124292886590743,13.0,N1O7,H9_C17_N_O7,0,17,9,7,1,0,True
376,376,339.053086037,0.0051628183939186,-0.2119609080240709,17.0,N1O4,H9_C21_N_O4,0,21,9,4,1,0,True
377,377,339.074266037,0.0089404453623096,-0.0628004014280462,12.0,N1O6,H13_C18_N_O6,0,18,13,6,1,0,True
378,378,339.110646037,0.0041033654458685,-0.0790361504407528,11.0,N1O5,H17_C19_N_O5,0,19,17,5,1,0,True
379,379,340.021896037,0.0172413825848164,-0.0628753626775347,13.0,O8,H8_C17_O8,0,17,8,8,0,0,True
380,380,340.033196037,0.0052730578140394,0.1330487744626917,13.0,N2O7,H8_C16_N2_O7,0,16,8,7,2,0,True
381,381,340.037086037,0.0039805358334234,-0.2572042981000853,17.0,O5,H8_C21_O5,0,21,8,5,0,0,True
382,382,340.058266037,0.0166599926895073,-0.1084725873439653,12.0,O7,H12_C18_O7,0,18,12,7,0,0,True
383,383,340.073516037,0.0087273285754275,-0.1263462104128543,16.0,O4,H12_C22_O4,0,22,12,4,0,0,True
384,384,340.094636037,0.0069720729558626,-0.1540600599352851,11.0,O6,H16_C19_O6,0,19,16,6,0,0,True
385,385,340.131066037,0.005069732587344,-0.0232351608788889,10.0,O5,H20_C20_O5,0,20,20,5,0,0,True
386,386,340.167456037,0.0036107014905029,-0.0100274141617617,9.0,O4,H24_C21_O4,0,21,24,4,0,0,True
387,387,340.207206037,0.0654710288147973,-0.0319422981691106,3.0,O3S1,H32_C19_O3_S,0,19,32,3,0,1,True
388,388,340.225056037,0.0055735029292007,0.2399970212255781,3.0,O5,H32_C19_O5,0,19,32,5,0,0,True
389,389,340.334126037,0.0090483093295737,-0.0143124054119429,0.0,O2,H44_C22_O2,0,22,44,2,0,0,True
390,390,341.017166037,0.0072545322211241,-0.0010322061883724,13.0,N1O8,H7_C16_N_O8,0,16,7,8,1,0,True
391,391,341.053556037,0.0106205357708571,0.0121388559479632,12.0,N1O7,H11_C17_N_O7,0,17,11,7,1,0,True
392,392,341.068846037,0.0076415605963253,0.1115903737639256,16.0,N1O4,H11_C21_N_O4,0,21,11,4,1,0,True
393,393,341.090006037,0.0044000491838536,0.2012137524054928,11.0,N1O6,H15_C18_N_O6,0,18,15,6,1,0,True
394,394,341.210576037,0.0142968651119431,0.012581673535449,3.0,O3S1,H32_C18_13C_O3_S,0,19,32,3,0,1,True
395,395,342.001226037,0.0036201059073888,0.1288153276521251,13.0,O9,H6_C16_O9,0,16,6,9,0,0,True
396,396,342.016306037,0.0039549760970372,-0.3860196069521373,17.0,O6,H6_C20_O6,0,20,6,6,0,0,True
397,397,342.037556037,0.0234822825806558,-0.0334846270858713,12.0,O8,H10_C17_O8,0,17,10,8,0,0,True
398,398,342.052816037,0.0125676318528344,-0.022022914649303,16.0,O5,H10_C21_O5,0,21,10,5,0,0,True
399,399,342.074006037,0.0131610655570924,0.155051243550042,11.0,O7,H14_C18_O7,0,18,14,7,0,0,True
400,400,342.089186037,0.0059489652156769,-0.0673537807109688,15.0,O4,H14_C22_O4,0,22,14,4,0,0,True
401,401,342.110286037,0.0062885809543391,-0.1533686713502755,10.0,O6,H18_C19_O6,0,19,18,6,0,0,True
402,402,342.146706037,0.0062317824058769,-0.0525417889754995,9.0,O5,H22_C20_O5,0,20,22,5,0,0,True
403,403,342.183096037,0.0047278719045101,-0.039408726401265,8.0,O4,H26_C21_O4,0,21,26,4,0,0,True
404,404,342.240656037,0.0035805320704879,0.0922713284861578,2.0,O5,H34_C19_O5,0,19,34,5,0,0,True
405,405,342.277016037,0.0049843083223427,0.0177370950677745,1.0,O4,H38_C20_O4,0,20,38,4,0,0,True
406,406,343.032806037,0.0103005352927668,-0.0303935945297916,12.0,N1O8,H9_C16_N_O8,0,16,9,8,1,0,True
407,407,343.048056037,0.0062230125144261,-0.048115707750274,16.0,N1O5,H9_C20_N_O5,0,20,9,5,1,0,True
408,408,343.056166037,0.0037618865496357,-0.0360669805294411,16.0,O5,H10_C20_13C_O5,0,21,10,5,0,0,True
409,409,343.069236037,0.0045939183745564,0.0992977406120893,11.0,N1O7,H13_C17_N_O7,0,17,13,7,1,0,True
410,410,343.084476037,0.0044490780828018,0.05242440636394,15.0,N1O4,H13_C21_N_O4,0,21,13,4,1,0,True
411,411,343.272316037,0.005003341163559,0.1663344154069709,1.0,N1O4,H37_C19_N_O4,0,19,37,4,1,0,True
412,412,344.016826037,0.0227169966956496,-0.0174962372644097,12.0,O9,H8_C16_O9,0,16,8,9,0,0,True
413,413,344.028026037,0.0036903882430896,-0.1145226464712851,12.0,N2O8,H8_C15_N2_O8,0,15,8,8,2,0,True
414,414,344.032036037,0.0076081167718395,-0.1514364782964955,16.0,O6,H8_C20_O6,0,20,8,6,0,0,True
415,415,344.053156037,0.0087640390128209,-0.1788299246133897,11.0,O8,H12_C17_O8,0,17,12,8,0,0,True
416,416,344.068426037,0.0103742327680503,-0.1383649192906235,15.0,O5,H12_C21_O5,0,21,12,5,0,0,True
417,417,344.089616037,0.0064916943479077,0.0376791376199581,10.0,O7,H16_C18_O7,0,18,16,7,0,0,True
418,418,344.125906037,0.0039291290467549,-0.2398627902492508,9.0,O6,H20_C19_O6,0,19,20,6,0,0,True
419,419,344.162336037,0.0058235877620373,-0.1105611974516021,8.0,O5,H24_C20_O5,0,20,24,5,0,0,True
420,420,344.198716037,0.00483130344621,-0.1265518956802455,7.0,O4,H28_C21_O4,0,21,28,4,0,0,True
421,421,344.219956037,0.0051579545105374,0.1946807522407996,2.0,O6,H32_C18_O6,0,18,32,6,0,0,True
422,422,344.256186037,0.0039836592763555,-0.2570614664000691,1.0,O5,H36_C19_O5,0,19,36,5,0,0,True
423,423,345.012136037,0.0036874815030113,0.1594378697391955,12.0,N1O9,H7_C15_N_O9,0,15,7,9,1,0,True
424,424,345.048406037,0.004798046619243,-0.1753377177209592,11.0,N1O8,H11_C16_N_O8,0,16,11,8,1,0,True
425,425,345.063726037,0.0098200724385339,0.0099112127021355,15.0,N1O5,H11_C20_N_O5,0,20,11,5,1,0,True
426,426,345.071816037,0.0035210098836847,-0.0360707521797954,15.0,O5,H12_C20_13C_O5,0,21,12,5,0,0,True
427,427,345.100026037,0.0045562666189236,-0.2378672668961257,14.0,N1O4,H15_C21_N_O4,0,21,15,4,1,0,True
428,428,346.032406037,0.0048537412005821,-0.2199013696138668,11.0,O9,H10_C16_O9,0,16,10,9,0,0,True
429,429,346.047756037,0.0196998691575438,0.0515160108803109,15.0,O6,H10_C20_O6,0,20,10,6,0,0,True
430,430,346.068766037,0.0044331711193813,-0.2935861596136001,10.0,O8,H14_C17_O8,0,17,14,8,0,0,True
431,431,346.084076037,0.0084391775731857,-0.1377728803887295,14.0,O5,H14_C21_O5,0,21,14,5,0,0,True
432,432,346.105246037,0.0037343492170931,-0.0205399950007109,9.0,O7,H18_C18_O7,0,18,18,7,0,0,True
433,433,346.141666037,0.0039041926354317,0.0791092281508104,8.0,O6,H22_C19_O6,0,19,22,6,0,0,True
434,434,346.177956037,0.0036344672194425,-0.1967918488057599,7.0,O5,H26_C20_O5,0,20,26,5,0,0,True
435,435,346.214416037,0.004193764137055,0.0183903375310387,6.0,O4,H30_C21_O4,0,21,30,4,0,0,True
436,436,347.042946037,0.0173645136333662,-0.1185616953971807,15.0,N1O6,H9_C19_N_O6,0,19,9,6,1,0,True
437,437,347.050926037,0.0060230006500179,-0.4812348490651018,15.0,O6,H10_C19_13C_O6,0,20,10,6,0,0,True
438,438,347.079326037,0.0074651644732635,-0.1344188389116543,14.0,N1O5,H13_C20_N_O5,0,20,13,5,1,0,True
439,439,348.027006037,0.0145624069454205,0.0093699623999396,15.0,O7,H8_C19_O7,0,19,8,7,0,0,True
440,440,348.038086037,0.0053940583570033,-0.4313292311697091,15.0,N2O6,H8_C18_N2_O6,0,18,8,6,2,0,True
441,441,348.063366037,0.0265482500723001,-0.0639165226069989,14.0,O6,H12_C20_O6,0,20,12,6,0,0,True
442,442,348.099776037,0.006329131658487,0.0064493002192927,13.0,O5,H16_C21_O5,0,21,16,5,0,0,True
443,443,348.121026037,0.0040572656877431,0.3527997184612469,8.0,O7,H20_C18_O7,0,18,20,7,0,0,True
444,444,348.136186037,0.0036803001165254,0.0768004047181587,12.0,O4,H20_C22_O4,0,22,20,4,0,0,True
445,445,348.193606037,0.0039815701634495,-0.1958651704543406,6.0,O5,H28_C20_O5,0,20,28,5,0,0,True
446,446,349.022126037,0.0065124262368929,-0.3601834686715107,15.0,N1O7,H7_C18_N_O7,0,18,7,7,1,0,True
447,447,349.058596037,0.0246926249954065,-0.1180890557692913,14.0,N1O6,H11_C19_N_O6,0,19,11,6,1,0,True
448,448,349.066756037,0.0041175490128848,0.036992924164964,14.0,O6,H12_C19_13C_O6,0,20,12,6,0,0,True
449,449,349.095026037,0.0049716684588025,0.0093728061727935,13.0,N1O5,H15_C20_N_O5,0,20,15,5,1,0,True
450,450,350.006156037,0.004887923762662,-0.3180086924150568,15.0,O8,H6_C18_O8,0,18,6,8,0,0,True
451,451,350.042636037,0.0473930100781309,-0.0480312916606599,14.0,O7,H10_C19_O7,0,19,10,7,0,0,True
452,452,350.053856037,0.0061209279392292,-0.0862524422048363,14.0,N2O6,H10_C18_N2_O6,0,18,10,6,2,0,True
453,453,350.079036037,0.009841964783476,-0.0066299314495561,13.0,O6,H14_C20_O6,0,20,14,6,0,0,True
454,454,350.094306037,0.0048561336974836,0.0331310729823744,17.0,O3,H14_C24_O3,0,24,14,3,0,0,True
455,455,350.115466037,0.0051546114429152,0.1204488348907811,12.0,O5,H18_C21_O5,0,21,18,5,0,0,True
456,456,350.151816037,0.0066770717085745,0.0190288887846215,11.0,O4,H22_C22_O4,0,22,22,4,0,0,True
