,peakNo,mass,intensity,errorPPM,DBE,class,formula,z,C,H,O,N,S,assign
235,235,310.141606037,0.0353347854453828,-0.1051680888765724,5.0,O6,H22_C16_O6,0,16,22,6,0,0,True
236,236,311.035966037,0.0141135267387754,0.4149584423737753,8.0,O9,H10_C12_13C_O9,0,13,10,9,0,0,True
237,237,311.064066037,0.0164751702004296,-0.1625838710453916,7.0,N1O8,H13_C13_N_O8,0,13,13,8,1,0,True
238,238,312.011736037,0.0408400688229945,-0.0341621765023604,8.0,O10,H8_C12_O10,0,12,8,10,0,0,True
239,239,312.026996037,0.0220490390620875,-0.0215974902800495,12.0,O7,H8_C16_O7,0,16,8,7,0,0,True
240,240,312.048106037,0.0512808008399792,-0.0838556603325486,7.0,O9,H12_C13_O9,0,13,12,9,0,0,True
241,241,312.063406037,0.0238221838392631,0.0568890798000826,11.0,O6,H12_C17_O6,0,17,12,6,0,0,True
242,242,312.084516037,0.0677253038512738,-0.0053671357546894,6.0,O8,H16_C14_O8,0,14,16,8,0,0,True
243,243,312.120896037,0.0519596865219494,-0.0230135183863278,5.0,O7,H20_C15_O7,0,15,20,7,0,0,True
244,244,312.157306037,0.0269984043301936,0.0554496071418138,4.0,O6,H24_C16_O6,0,16,24,6,0,0,True
245,245,312.175916037,0.7751737107938175,-0.0023031886073486,3.0,O3S1,H28_C17_O3_S,0,17,28,3,0,1,True
246,246,312.193666037,0.014247010703931,-0.0262625442808695,3.0,O5,H28_C17_O5,0,17,28,5,0,0,True
247,247,313.079676037,0.0148143247852596,-0.2895365202747408,6.0,N1O8,H15_C13_N_O8,0,13,15,8,1,0,True
248,248,313.179266037,0.1367346944332817,-0.0177502169953442,3.0,O3S1,H28_C16_13C_O3_S,0,17,28,3,0,1,True
249,249,314.042666037,0.0277102561560713,0.0419911096869482,11.0,O7,H10_C16_O7,0,16,10,7,0,0,True
250,250,314.063786037,0.0587853434866518,0.0119689063323564,6.0,O9,H14_C13_O9,0,13,14,9,0,0,True
251,251,314.079116037,0.0278843646280977,0.2473230343828086,10.0,O6,H14_C17_O6,0,17,14,6,0,0,True
252,252,314.100156037,0.0403620741951698,-0.0374052663888114,5.0,O8,H18_C14_O8,0,14,18,8,0,0,True
253,253,314.136526037,0.036732316195897,-0.0867680060741191,4.0,O7,H22_C15_O7,0,15,22,7,0,0,True
254,254,314.172976037,0.0213874292781929,0.1185175138417282,3.0,O6,H26_C16_O6,0,16,26,6,0,0,True
255,255,315.046106037,0.0117278261854086,0.3121670070524708,11.0,O7,H10_C15_13C_O7,0,16,10,7,0,0,True
256,256,315.059026037,0.0126535506894983,-0.0165492796912331,6.0,N1O9,H13_C12_N_O9,0,12,13,9,1,0,True
257,257,315.074256037,0.0186037083234532,-0.0993226180691869,10.0,N1O6,H13_C16_N_O6,0,16,13,6,1,0,True
258,258,315.095406037,0.017150349601016,-0.0340277890687992,5.0,N1O8,H17_C13_N_O8,0,13,17,8,1,0,True
259,259,316.021846037,0.0203131113263233,-0.2258672965625335,11.0,O8,H8_C15_O8,0,15,8,8,0,0,True
260,260,316.058246037,0.0250862860501561,-0.1799889757169143,10.0,O7,H12_C16_O7,0,16,12,7,0,0,True
261,261,316.079416037,0.0231344613992733,-0.0516167748077843,5.0,O9,H16_C13_O9,0,13,16,9,0,0,True
262,262,316.094816037,0.0189419992772462,0.4036921629674092,9.0,O6,H16_C17_O6,0,17,16,6,0,0,True
263,263,316.115816037,0.0323475395187132,-0.0057668737167842,4.0,O8,H20_C14_O8,0,14,20,8,0,0,True
264,264,316.131076037,0.0157008923542357,0.006633324438097,8.0,O5,H20_C18_O5,0,18,20,5,0,0,True
265,265,316.152216037,0.0313260758383586,0.0400724695712648,3.0,O7,H24_C15_O7,0,15,24,7,0,0,True
266,266,317.053566037,0.0142843000395176,0.0445981420072596,10.0,N1O7,H11_C15_N_O7,0,15,11,7,1,0,True
267,267,317.089956037,0.0165090159234692,0.0587593508520039,9.0,N1O6,H15_C16_N_O6,0,16,15,6,1,0,True
268,268,318.037556037,0.04413047796371,-0.0360114703306591,10.0,O8,H10_C15_O8,0,15,10,8,0,0,True
269,269,318.073956037,0.0490634324540375,0.0095543818569632,9.0,O7,H14_C16_O7,0,16,14,7,0,0,True
270,270,318.085286037,0.0120642808671506,0.3133090538126361,9.0,N2O6,H14_C15_N2_O6,0,15,14,6,2,0,True
271,271,318.095106037,0.012730582543018,0.0742262284745983,4.0,O9,H18_C13_O9,0,13,18,9,0,0,True
272,272,318.110456037,0.0277271127479304,0.3694660070749481,8.0,O6,H18_C17_O6,0,17,18,6,0,0,True
273,273,318.131466037,0.0156579592533689,-0.0059629436466091,3.0,O8,H22_C14_O8,0,14,22,8,0,0,True
274,274,318.146736037,0.0148856453989356,0.0377907381997706,7.0,O5,H22_C18_O5,0,18,22,5,0,0,True
275,275,318.167886037,0.0216125171927898,0.1024459143230966,2.0,O7,H26_C15_O7,0,15,26,7,0,0,True
276,276,318.183076037,0.0139431462363853,-0.1052381554489542,6.0,O4,H26_C19_O4,0,19,26,4,0,0,True
277,277,319.032786037,0.0253777351980079,-0.0953695085743471,10.0,N1O8,H9_C14_N_O8,0,14,9,8,1,0,True
278,278,319.040946037,0.0176380099600697,0.0743070764518866,10.0,O8,H10_C14_13C_O8,0,15,10,8,0,0,True
279,279,319.069316037,0.0197257428407843,0.3574959869351881,9.0,N1O7,H13_C15_N_O7,0,15,13,7,1,0,True
280,280,320.016806037,0.026103269901452,-0.0813051050032431,10.0,O9,H8_C14_O9,0,14,8,9,0,0,True
281,281,320.053226037,0.0675881593910455,0.0264737217044085,9.0,O8,H12_C15_O8,0,15,12,8,0,0,True
282,282,320.064336037,0.0130829443531177,-0.3590121955910786,9.0,N2O7,H12_C14_N2_O7,0,14,12,7,2,0,True
283,283,320.089586037,0.0599509497033976,-0.0532194758216061,8.0,O7,H16_C16_O7,0,16,16,7,0,0,True
284,284,320.126006037,0.0344949006351624,0.0545316521727302,7.0,O6,H20_C17_O6,0,17,20,6,0,0,True
285,285,320.147126037,0.0146489759574659,0.0250790944574898,2.0,O8,H24_C14_O8,0,14,24,8,0,0,True
286,286,320.162306037,0.0215917422566329,-0.2125515674016531,6.0,O5,H24_C18_O5,0,18,24,5,0,0,True
287,287,320.238506037,0.0230812552961056,-0.0343962385325944,-1.0,O3S1,H36_C17_O3_S,0,17,36,3,0,1,True
288,288,321.048536037,0.0182082832829713,0.2164781713474312,9.0,N1O8,H11_C14_N_O8,0,14,11,8,1,0,True
289,289,321.084936037,0.0266625593293294,0.2615881050755108,8.0,N1O7,H15_C15_N_O7,0,15,15,7,1,0,True
290,290,322.032496037,0.0648220733954516,0.0431850827260292,9.0,O9,H10_C14_O9,0,14,10,9,0,0,True
291,291,322.068856037,0.0970989598167069,-0.0360202477371548,8.0,O8,H14_C15_O8,0,15,14,8,0,0,True
292,292,322.080076037,0.0136341247843395,-0.0775614571739515,8.0,N2O7,H14_C14_N2_O7,0,14,14,7,2,0,True
293,293,322.105276037,0.0801908222105953,0.071066827269215,7.0,O7,H18_C16_O7,0,16,18,7,0,0,True
294,294,322.141646037,0.0377203871967102,0.0229184897870249,6.0,O6,H22_C17_O6,0,17,22,6,0,0,True
295,295,322.178086037,0.0127245556186091,0.1920521683818551,5.0,O5,H26_C18_O5,0,18,26,5,0,0,True
296,296,322.217786037,0.0755668915821194,0.0137143267196533,-1.0,O4S1,H34_C16_O4_S,0,16,34,4,0,1,True
297,297,323.027636037,0.0179622830732844,-0.2942968013350435,9.0,N1O9,H9_C13_N_O9,0,13,9,9,1,0,True
298,298,323.064136037,0.0201222257860305,0.0601304751207593,8.0,N1O8,H13_C14_N_O8,0,14,13,8,1,0,True
299,299,323.072256037,0.0122381435389812,0.1038745958631405,8.0,O8,H14_C14_13C_O8,0,15,14,8,0,0,True
300,300,323.100556037,0.0156719746841413,0.1668768406133819,7.0,N1O7,H17_C15_N_O7,0,15,17,7,1,0,True
301,301,323.108546037,0.0248516287965638,-0.1917281382517583,7.0,O7,H18_C15_13C_O7,0,16,18,7,0,0,True
302,302,323.136776037,0.0181576436230244,-0.3453336427037879,6.0,N1O6,H21_C16_N_O6,0,16,21,6,1,0,True
303,303,323.145086037,0.0174476112005568,0.2863821979432564,6.0,O6,H22_C16_13C_O6,0,17,22,6,0,0,True
304,304,323.221086037,0.0173541324221709,-0.1559953918452589,-1.0,O4S1,H34_C15_13C_O4_S,0,16,34,4,0,1,True
305,305,324.011766037,0.0238174413413677,0.0596922766736445,9.0,O10,H8_C13_O10,0,13,8,10,0,0,True
306,306,324.026906037,0.0137260805654337,-0.2985523677565259,13.0,O7,H8_C17_O7,0,17,8,7,0,0,True
307,307,324.048146037,0.1016519192533536,0.042688100943555,8.0,O9,H12_C14_O9,0,14,12,9,0,0,True
308,308,324.084526037,0.0997865222889653,0.025687742984973,7.0,O8,H16_C15_O8,0,15,16,8,0,0,True
309,309,324.095816037,0.0156017529419289,0.2003882704003174,7.0,N2O7,H16_C14_N2_O7,0,14,16,7,2,0,True
310,310,324.105666037,0.0163575066106215,0.0583050591159892,2.0,O10,H20_C12_O10,0,12,20,10,0,0,True
311,311,324.120916037,0.0797888979237597,0.0395438841976403,6.0,O7,H20_C16_O7,0,16,20,7,0,0,True
312,312,324.132186037,0.0134957609623555,0.1525211074447179,6.0,N2O6,H20_C15_N2_O6,0,15,20,6,2,0,True
313,313,324.157296037,0.027516994547219,0.0225476953440792,5.0,O6,H24_C17_O6,0,17,24,6,0,0,True
314,314,324.193606037,0.0167125649934575,-0.2103650372110208,4.0,O5,H28_C18_O5,0,18,28,5,0,0,True
315,315,325.043336037,0.0185431161653821,-0.1388737900238238,8.0,N1O9,H11_C13_N_O9,0,13,11,9,1,0,True
316,316,325.051526037,0.0168811911571952,0.1199594430698571,8.0,O9,H12_C13_13C_O9,0,14,12,9,0,0,True
317,317,325.079676037,0.0195031683536797,-0.2788485612929513,7.0,N1O8,H15_C14_N_O8,0,14,15,8,1,0,True
318,318,325.087906037,0.0165802787018051,0.1030029090451526,7.0,O8,H16_C14_13C_O8,0,15,16,8,0,0,True
319,319,325.116176037,0.0140485872909669,0.0733399373977597,6.0,N1O7,H19_C15_N_O7,0,15,19,7,1,0,True
320,320,325.124236037,0.0122571111207572,-0.0677371833422222,6.0,O7,H20_C15_13C_O7,0,16,20,7,0,0,True
321,321,326.027416037,0.1012597715488157,0.0590962571847805,8.0,O10,H10_C13_O10,0,13,10,10,0,0,True
322,322,326.042666037,0.0190577687596631,0.0404456269365826,12.0,O7,H10_C17_O7,0,17,10,7,0,0,True
323,323,326.063796037,0.0867699223004615,0.0421972637853152,7.0,O9,H14_C14_O9,0,14,14,9,0,0,True
324,324,326.074986037,0.0151411281946076,-0.0908410680933897,7.0,N2O8,H14_C13_N2_O8,0,13,14,8,2,0,True
325,325,326.079026037,0.0186445786305199,-0.0377853189005979,11.0,O6,H14_C18_O6,0,18,14,6,0,0,True
326,326,326.100156037,0.0819384230458542,-0.0360288083026803,6.0,O8,H18_C15_O8,0,15,18,8,0,0,True
327,327,326.136566037,0.0478160205584006,0.0390725890330548,5.0,O7,H22_C16_O7,0,16,22,7,0,0,True
328,328,326.191576037,1.0,0.0282257444344965,3.0,O3S1,H30_C18_O3_S,0,18,30,3,0,1,True
329,329,327.030816037,0.0131753435384867,0.1970058992134569,8.0,O10,H10_C12_13C_O10,0,13,10,10,0,0,True
330,330,327.059036037,0.0160844924774548,0.0146334438320706,7.0,N1O9,H13_C13_N_O9,0,13,13,9,1,0,True
331,331,327.067136037,0.0124694294742017,-0.0033051318044891,7.0,O9,H14_C13_13C_O9,0,14,14,9,0,0,True
332,332,327.095456037,0.0194356913803204,0.1200811546176743,6.0,N1O8,H17_C14_N_O8,0,14,17,8,1,0,True
333,333,327.103506037,0.015111181537419,-0.0507148339204671,6.0,O8,H18_C14_13C_O8,0,15,18,8,0,0,True
334,334,327.194916037,0.1930161267508326,-0.0172160376722785,3.0,O3S1,H30_C17_13C_O3_S,0,18,30,3,0,1,True
335,335,328.021946037,0.0195318329941607,0.0872533083790516,12.0,O8,H8_C16_O8,0,16,8,8,0,0,True
336,336,328.043026037,0.0296467761300567,-0.0634276551860685,7.0,O10,H12_C13_O10,0,13,12,10,0,0,True
337,337,328.058286037,0.0189819996444042,-0.0514756086864485,11.0,O7,H12_C17_O7,0,17,12,7,0,0,True
338,338,328.079486037,0.0556213093838603,0.1636341259958721,6.0,O9,H16_C14_O9,0,14,16,9,0,0,True
339,339,328.094666037,0.0449414185959718,-0.0682577386706418,10.0,O6,H16_C18_O6,0,18,16,6,0,0,True
340,340,328.115806037,0.0599694353240054,-0.0360330097027578,5.0,O8,H20_C15_O8,0,15,20,8,0,0,True
341,341,328.131236037,0.0153378864317354,0.4940005162080421,9.0,O5,H20_C19_O5,0,19,20,5,0,0,True
342,342,328.152276037,0.0352783598416112,0.2214490202439992,4.0,O7,H24_C16_O7,0,16,24,7,0,0,True
343,343,329.053506037,0.0177573194472673,-0.1393694314621949,11.0,N1O7,H11_C16_N_O7,0,16,11,7,1,0,True
344,344,329.082776037,0.0143749159685641,-0.0338972465099343,6.0,O9,H16_C13_13C_O9,0,14,16,9,0,0,True
345,345,329.119226037,0.0167563318871453,0.1620598123037147,5.0,O8,H20_C14_13C_O8,0,15,20,8,0,0,True
346,346,329.155546037,0.0144776074346809,-0.0369764390326592,4.0,O7,H24_C15_13C_O7,0,16,24,7,0,0,True
347,347,330.001086037,0.0132705646064957,-0.290741467400663,12.0,O9,H6_C15_O9,0,15,6,9,0,0,True
348,348,330.037536037,0.0481347776260448,-0.0953012811733144,11.0,O8,H10_C16_O8,0,16,10,8,0,0,True
349,349,330.058626037,0.0229106338131313,-0.2147527572608997,6.0,O10,H14_C13_O10,0,13,14,10,0,0,True
350,350,330.073956037,0.0300816593313823,0.0092070276347152,10.0,O7,H14_C17_O7,0,17,14,7,0,0,True
351,351,330.095056037,0.0475304344681604,-0.0799436389230171,5.0,O9,H18_C14_O9,0,14,18,9,0,0,True
352,352,330.110416037,0.0289442213351143,0.2348638401624828,9.0,O6,H18_C18_O6,0,18,18,6,0,0,True
353,353,330.131436037,0.0413318619990658,-0.09661909319571,4.0,O8,H22_C15_O8,0,15,22,8,0,0,True
354,354,330.167936037,0.029339270445885,0.2501605727441089,3.0,O7,H26_C16_O7,0,16,26,7,0,0,True
355,355,330.204276037,0.0158753478383033,0.1123153232744629,2.0,O6,H30_C17_O6,0,17,30,6,0,0,True
356,356,331.032746037,0.0154042380257669,-0.2127463245834853,11.0,N1O8,H9_C15_N_O8,0,15,9,8,1,0,True
357,357,331.040916037,0.0129205885041788,-0.0190097347723135,11.0,O8,H10_C15_13C_O8,0,16,10,8,0,0,True
358,358,331.061976037,0.0137140194871985,-0.2287215246610549,6.0,O10,H14_C12_13C_O10,0,13,14,10,0,0,True
359,359,331.069156037,0.0212502245728186,-0.1387444259780874,10.0,N1O7,H13_C16_N_O7,0,16,13,7,1,0,True
360,360,331.105576037,0.0189468261183461,-0.034556953564037,9.0,N1O6,H17_C17_N_O6,0,17,17,6,1,0,True
361,361,332.016846037,0.0229937094597007,0.0421093090966164,11.0,O9,H8_C15_O9,0,15,8,9,0,0,True
362,362,332.053246037,0.0573495908056904,0.0857482960424886,10.0,O8,H12_C16_O8,0,16,12,8,0,0,True
363,363,332.074396037,0.0123361985386595,0.147692808030303,5.0,O10,H16_C13_O10,0,13,16,10,0,0,True
364,364,332.089596037,0.052313279742834,-0.021184042180315,9.0,O7,H16_C17_O7,0,17,16,7,0,0,True
365,365,332.110746037,0.0208435385096407,0.0407604997250578,4.0,O9,H20_C14_O9,0,14,20,9,0,0,True
366,366,332.125966037,0.0311089860693486,-0.0678748496211528,8.0,O6,H20_C18_O6,0,18,20,6,0,0,True
367,367,332.147106037,0.0220478919945071,-0.0360412593534351,3.0,O8,H24_C15_O8,0,15,24,8,0,0,True
368,368,332.162386037,0.0121150819840888,0.0359733687490026,7.0,O5,H24_C19_O5,0,19,24,5,0,0,True
369,369,332.183496037,0.014995520496265,-0.0225146645302962,2.0,O7,H28_C16_O7,0,16,28,7,0,0,True
370,370,332.219936037,0.0186490102634618,0.1415116762373867,1.0,O6,H32_C17_O6,0,17,32,6,0,0,True
371,371,333.048496037,0.0227720916655151,0.0885756889263531,10.0,N1O8,H11_C15_N_O8,0,15,11,8,1,0,True
372,372,333.996186037,0.0137666014506534,0.2677126378350826,11.0,O10,H6_C14_O10,0,14,6,10,0,0,True
373,373,334.032506037,0.0568542335267799,0.071570878825713,10.0,O9,H10_C15_O9,0,15,10,9,0,0,True
374,374,334.043816037,0.0177162563557333,0.3009395628541798,10.0,N2O8,H10_C14_N2_O8,0,14,10,8,2,0,True
375,375,334.047876037,0.0128722935853154,0.4125965462839507,14.0,O6,H10_C19_O6,0,19,10,6,0,0,True
376,376,334.068866037,0.0740242302748192,-0.0047924248981095,9.0,O8,H14_C16_O8,0,16,14,8,0,0,True
377,377,334.080166037,0.0161877020518274,0.1946209520526211,9.0,N2O7,H14_C15_N2_O7,0,15,14,7,2,0,True
378,378,334.105256037,0.0524275840632994,0.008652961771891,8.0,O7,H18_C17_O7,0,17,18,7,0,0,True
379,379,334.141736037,0.0273540314272081,0.291442192106276,7.0,O6,H22_C18_O6,0,18,22,6,0,0,True
380,380,334.178136037,0.0120517209591062,0.334776539670399,6.0,O5,H26_C19_O5,0,19,26,5,0,0,True
381,381,334.254006037,0.0121842072646435,-0.4819358842384986,-1.0,O3S1,H38_C18_O3_S,0,18,38,3,0,1,True
382,382,335.027776037,0.0193612982641968,0.1341202229482182,10.0,N1O9,H9_C14_N_O9,0,14,9,9,1,0,True
383,383,335.064116037,0.0284633421696977,-0.0017131048287457,9.0,N1O8,H13_C15_N_O8,0,15,13,8,1,0,True
384,384,335.072246037,0.0161424434883239,0.070310210213837,9.0,O8,H14_C15_13C_O8,0,16,14,8,0,0,True
385,385,335.100466037,0.0215010443941878,-0.1076751710762468,8.0,N1O7,H17_C16_N_O7,0,16,17,7,1,0,True
386,386,335.144976037,0.0120847112010722,-0.0520879060133301,7.0,O6,H22_C17_13C_O6,0,18,22,6,0,0,True
387,387,336.011756037,0.035650600140095,0.0277996226061084,10.0,O10,H8_C14_O10,0,14,8,10,0,0,True
388,388,336.048146037,0.1013936483123234,0.0411637443376231,9.0,O9,H12_C15_O9,0,15,12,9,0,0,True
389,389,336.059376037,0.0198245834371668,0.0311046224600371,9.0,N2O8,H12_C14_N2_O8,0,14,12,8,2,0,True
390,390,336.084526037,0.1049570764058172,0.0247705543257554,8.0,O8,H16_C16_O8,0,16,16,8,0,0,True
391,391,336.095776037,0.0168388894254589,0.0742199152309227,8.0,N2O7,H16_C15_N2_O7,0,15,16,7,2,0,True
392,392,336.105716037,0.0136525911265006,0.2049861002601301,3.0,O10,H20_C13_O10,0,13,20,10,0,0,True
393,393,336.120886037,0.0715700430394456,-0.0511214885034218,7.0,O7,H20_C17_O7,0,17,20,7,0,0,True
394,394,336.157306037,0.0303803282575343,0.051490774334958,6.0,O6,H24_C18_O6,0,18,24,6,0,0,True
395,395,336.193766037,0.0134444441469673,0.2730597925075477,5.0,O5,H28_C19_O5,0,19,28,5,0,0,True
396,396,337.043376037,0.0250465652204757,-0.0152502627466803,9.0,N1O9,H11_C14_N_O9,0,14,11,9,1,0,True
397,397,337.079756037,0.0322695051859636,-0.0315889631733852,8.0,N1O8,H15_C15_N_O8,0,15,15,8,1,0,True
398,398,337.087946037,0.0198967860397807,0.2179994891358078,8.0,O8,H16_C15_13C_O8,0,16,16,8,0,0,True
399,399,337.116106037,0.0234404392665417,-0.1369142534862419,7.0,N1O7,H19_C16_N_O7,0,16,19,7,1,0,True
400,400,338.027426037,0.0725898752812457,0.0865817319774547,9.0,O10,H10_C14_O10,0,14,10,10,0,0,True
401,401,338.042746037,0.0153949530438608,0.2756663205968967,13.0,O7,H10_C18_O7,0,18,10,7,0,0,True
402,402,338.063776037,0.1458197492076022,-0.0184610135118625,8.0,O9,H14_C15_O9,0,15,14,9,0,0,True
403,403,338.075026037,0.0173815439636145,0.0307002860407157,8.0,N2O8,H14_C14_N2_O8,0,14,14,8,2,0,True
404,404,338.100156037,0.1095801274551611,-0.034750057932672,7.0,O8,H18_C16_O8,0,16,18,8,0,0,True
405,405,338.136576037,0.0715193865108578,0.0672598044693019,6.0,O7,H22_C17_O7,0,17,22,7,0,0,True
406,406,338.172886037,0.0239940078153521,-0.1560296586232236,5.0,O6,H26_C18_O6,0,18,26,6,0,0,True
407,407,338.212686037,0.0893656952682288,-0.0302206287551683,-1.0,O5S1,H34_C16_O5_S,0,16,34,5,0,1,True
408,408,339.030816037,0.0147218557155212,0.1900328729316705,9.0,O10,H10_C13_13C_O10,0,14,10,10,0,0,True
409,409,339.059046037,0.0310343206451649,0.0436089235228884,8.0,N1O9,H13_C14_N_O9,0,14,13,9,1,0,True
410,410,339.067146037,0.0269380700213475,0.0263045242969665,8.0,O9,H14_C14_13C_O9,0,15,14,9,0,0,True
411,411,339.095416037,0.0241620965923873,-0.0021291941661047,7.0,N1O8,H17_C15_N_O8,0,15,17,8,1,0,True
412,412,339.103566037,0.0194415351594853,0.1280169375477438,7.0,O8,H18_C15_13C_O8,0,16,18,8,0,0,True
413,413,339.139966037,0.0152935893807625,0.1707348169646554,6.0,O7,H22_C16_13C_O7,0,17,22,7,0,0,True
414,414,339.216096037,0.0184673060834239,0.1324789729759547,-1.0,O5S1,H34_C15_13C_O5_S,0,16,34,5,0,1,True
415,415,340.006706037,0.0176983948748384,0.1314709364316629,9.0,O11,H8_C13_O11,0,13,8,11,0,0,True
416,416,340.021926037,0.0229619385794904,0.0253542473180879,13.0,O8,H8_C17_O8,0,17,8,8,0,0,True
417,417,340.043046037,0.1045299118126009,-0.0023732287565535,8.0,O10,H12_C14_O10,0,14,12,10,0,0,True
418,418,340.058266037,0.0268646745648422,-0.1084725873439653,12.0,O7,H12_C18_O7,0,18,12,7,0,0,True
419,419,340.079456037,0.1156936795643724,0.0696454888799923,7.0,O9,H16_C15_O9,0,15,16,9,0,0,True
420,420,340.115836037,0.0909236588426207,0.053443556839874,6.0,O8,H20_C16_O8,0,16,20,8,0,0,True
421,421,340.152216037,0.0479794584101622,0.0372450904616554,5.0,O7,H24_C17_O7,0,17,24,7,0,0,True
422,422,340.188596037,0.0187380718677408,0.0210500884663821,4.0,O6,H28_C18_O6,0,18,28,6,0,0,True
423,423,340.207206037,0.7277087387013331,-0.0319422981691106,3.0,O3S1,H32_C19_O3_S,0,19,32,3,0,1,True
424,424,341.046376037,0.0248283066956327,-0.0752009162820369,8.0,O10,H12_C13_13C_O10,0,14,12,10,0,0,True
425,425,341.074726037,0.0247210896141462,0.1310915074117604,7.0,N1O9,H15_C14_N_O9,0,14,15,9,1,0,True
426,426,341.082886037,0.014247222766845,0.2897975948704491,7.0,O9,H16_C14_13C_O9,0,15,16,9,0,0,True
427,427,341.089876037,0.0138548991464807,-0.179917389232239,11.0,N1O6,H15_C18_N_O6,0,18,15,6,1,0,True
428,428,341.111036037,0.0179858244665471,-0.0902814530238984,6.0,N1O8,H19_C15_N_O8,0,15,19,8,1,0,True
429,429,341.119136037,0.0183078877878054,-0.1074785789767852,6.0,O8,H20_C15_13C_O8,0,16,20,8,0,0,True
430,430,341.210576037,0.135153572624756,0.012581673535449,3.0,O3S1,H32_C18_13C_O3_S,0,19,32,3,0,1,True
431,431,342.022336037,0.0160157889129223,0.0720040693877047,8.0,O11,H10_C13_O11,0,13,10,11,0,0,True
432,432,342.037556037,0.0402271202484511,-0.0334846270858713,12.0,O8,H10_C17_O8,0,17,10,8,0,0,True
433,433,342.058696037,0.0497523091910252,-0.0025755813712667,7.0,O10,H14_C14_O10,0,14,14,10,0,0,True
434,434,342.073976037,0.0272055416010794,0.0673509289072277,11.0,O7,H14_C18_O7,0,18,14,7,0,0,True
435,435,342.095106037,0.0871865897794336,0.0690188184533696,6.0,O9,H18_C15_O9,0,15,18,9,0,0,True
436,436,342.110386037,0.0305320857803837,0.1389346887640042,10.0,O6,H18_C19_O6,0,19,18,6,0,0,True
437,437,342.131476037,0.063225957774982,0.023683877509371,5.0,O8,H22_C16_O8,0,16,22,8,0,0,True
438,438,342.167846037,0.0366323526299925,-0.0216414257071616,4.0,O7,H26_C17_O7,0,17,26,7,0,0,True
439,439,342.204116037,0.0154009317721528,-0.3591803669916917,3.0,O6,H30_C18_O6,0,18,30,6,0,0,True
440,440,343.041036037,0.0126360314010328,0.331467632217432,12.0,O8,H10_C16_13C_O8,0,17,10,8,0,0,True
441,441,343.069096037,0.0187448024554552,-0.3087832777691519,11.0,N1O7,H13_C17_N_O7,0,17,13,7,1,0,True
442,442,343.090186037,0.0157905154432756,-0.4236845175731969,6.0,N1O9,H17_C14_N_O9,0,14,17,9,1,0,True
443,443,343.098456037,0.0159466323048917,0.0547102432438474,6.0,O9,H18_C14_13C_O9,0,15,18,9,0,0,True
444,444,344.016766037,0.0330330834942226,-0.1919063443739058,12.0,O9,H8_C16_O9,0,16,8,9,0,0,True
445,445,344.028036037,0.0129841664116871,-0.0854552447700371,12.0,N2O8,H8_C15_N2_O8,0,15,8,8,2,0,True
446,446,344.053216037,0.044359722793383,-0.0044382668834867,11.0,O8,H12_C17_O8,0,17,12,8,0,0,True
447,447,344.064616037,0.0136505982170699,0.4798313814496823,11.0,N2O7,H12_C16_N2_O7,0,16,12,7,2,0,True
448,448,344.074326037,0.0288025777673804,-0.0609025387319145,6.0,O10,H16_C14_O10,0,14,16,10,0,0,True
449,449,344.089636037,0.0309211176059689,0.0958035248671663,10.0,O7,H16_C18_O7,0,18,16,7,0,0,True
450,450,344.110716037,0.0527277591181022,-0.0478421603808585,5.0,O9,H20_C15_O9,0,15,20,9,0,0,True
451,451,344.126086037,0.0234690099245949,0.283201430916011,9.0,O6,H20_C19_O6,0,19,20,6,0,0,True
452,452,344.147126037,0.0408881854162256,0.0233301382075543,4.0,O8,H24_C16_O8,0,16,24,8,0,0,True
453,453,344.183456037,0.0181274463460283,-0.1379467814495028,3.0,O7,H28_C17_O7,0,17,28,7,0,0,True
454,454,344.219896037,0.0158296241822724,0.0203736044781761,2.0,O6,H32_C18_O6,0,18,32,6,0,0,True
455,455,345.048506037,0.027575735974404,0.1144766584002536,11.0,N1O8,H11_C16_N_O8,0,16,11,8,1,0,True
456,456,345.056576037,0.0147933932117229,0.0105287083767225,11.0,O8,H12_C16_13C_O8,0,17,12,8,0,0,True
457,457,345.084886037,0.0191217659733877,0.0985032998377009,10.0,N1O7,H15_C17_N_O7,0,17,15,7,1,0,True
