peakNo,mw,relativeAbundance,errorPPM,DBE,class,formula,z,C,H,O,N,S
3526,599.033546037,0.0011774198133970963,-0.09751373760162291,23.0,N1O14,H13_C29_N_O14,0,29,13,14,1,0
3587,621.017966037,0.0014685885765768944,0.018775624160711695,26.0,N1O14,H11_C31_N_O14,0,31,11,14,1,0
3594,623.033566037,0.002088180018764209,-0.06165638908345547,25.0,N1O14,H13_C31_N_O14,0,31,13,14,1,0
3641,659.033616037,0.0011754590809851112,0.01758028687138849,28.0,N1O14,H13_C34_N_O14,0,34,13,14,1,0
3663,713.044126037,9.872287694345345E-4,-0.06048433531794514,30.0,N1O15,H15_C37_N_O15,0,37,15,15,1,0
5,177.042596037,0.0011744787147791186,0.016086524215199034,6.0,N1O3,H7_C9_N_O3,0,9,7,3,1,0
12,179.058236037,0.0013646697587416802,-0.04035558580303614,5.0,N1O3,H9_C9_N_O3,0,9,9,3,1,0
23,181.073886037,0.0028842373780301896,-0.04031503466737495,4.0,N1O3,H11_C9_N_O3,0,9,11,3,1,0
62,189.042586037,0.0018803423830937808,-0.03783274522865141,7.0,N1O3,H7_C10_N_O3,0,10,7,3,1,0
81,193.073896037,0.0011421266299813633,0.013984282894965009,5.0,N1O3,H11_C10_N_O3,0,10,11,3,1,0
90,195.089546037,0.002928353857299856,0.013460485455791303,4.0,N1O3,H13_C10_N_O3,0,10,13,3,1,0
130,203.058246037,9.842876708165567E-4,0.013661104875973495,7.0,N1O3,H9_C11_N_O3,0,11,9,3,1,0
167,209.10519603699998,0.002091121117382187,0.012204383401970506,4.0,N1O3,H15_C11_N_O3,0,11,15,3,1,0
202,215.058226037,0.0011440873623933484,-0.08009923790751401,8.0,N1O3,H9_C12_N_O3,0,12,9,3,1,0
401,243.089546037,9.803662059925866E-4,0.010802603566540331,8.0,N1O3,H13_C14_N_O3,0,14,13,3,1,0
461,251.152146037,0.019815161755522157,0.009277245039328742,4.0,N1O3,H21_C14_N_O3,0,14,21,3,1,0
576,265.167796037,0.035800032744231276,0.008507820519114738,4.0,N1O3,H23_C15_N_O3,0,15,23,3,1,0
702,279.183436037,0.002776397095371005,-0.028003094093504623,4.0,N1O3,H25_C16_N_O3,0,16,25,3,1,0
836,293.199086037,0.0027460057429852347,-0.026916864402927683,4.0,N1O3,H27_C17_N_O3,0,17,27,3,1,0
987,307.214746037,0.01841323808095276,0.006620776051699765,4.0,N1O3,H29_C18_N_O3,0,18,29,3,1,0
1151,321.230396037,0.002457778078423414,0.006101539541088149,4.0,N1O3,H31_C19_N_O3,0,19,31,3,1,0
10,179.021856037,0.0017881879597304777,-0.009596593730994602,6.0,N1O4,H5_C8_N_O4,0,8,5,4,1,0
21,181.03750603699999,0.004046951698337397,-0.009898501395594532,5.0,N1O4,H7_C8_N_O4,0,8,7,4,1,0
30,183.053156037,0.0031567791832961285,-0.010193760279071802,4.0,N1O4,H9_C8_N_O4,0,8,9,4,1,0
40,185.068806037,0.0016862298743072486,-0.01048258777769962,3.0,N1O4,H11_C8_N_O4,0,8,11,4,1,0
72,191.021856037,0.0013940807449214579,-0.008993735360957461,7.0,N1O4,H5_C9_N_O4,0,9,5,4,1,0
79,193.03750603699999,0.0014352561255731465,-0.009283170110054782,6.0,N1O4,H7_C9_N_O4,0,9,7,4,1,0
88,195.053156037,0.0023126838799365115,-0.009566622908755899,5.0,N1O4,H9_C9_N_O4,0,9,9,4,1,0
98,197.068806037,0.0037900957523673393,-0.009844277309981622,4.0,N1O4,H11_C9_N_O4,0,9,11,4,1,0
141,205.03750603699999,0.0020019077926368613,-0.008739864431626587,7.0,N1O4,H7_C10_N_O4,0,10,7,4,1,0
152,207.053156037,0.0016362311978016268,-0.009012178450616094,6.0,N1O4,H9_C10_N_O4,0,10,9,4,1,0
165,209.068806037,0.0019430858202773061,-0.009279241800680613,5.0,N1O4,H11_C10_N_O4,0,10,11,4,1,0
176,211.084456037,0.002017593651932743,-0.009541204628778534,4.0,N1O4,H13_C10_N_O4,0,10,13,4,1,0
200,215.021856037,9.901698680525124E-4,-0.007989885421872449,9.0,N1O4,H5_C11_N_O4,0,11,5,4,1,0
218,217.03750603699999,9.617392480787273E-4,-0.008256637476550723,8.0,N1O4,H7_C11_N_O4,0,11,7,4,1,0
229,219.053156037,0.001751914410108752,-0.008518480284545726,7.0,N1O4,H9_C11_N_O4,0,11,9,4,1,0
243,221.068806037,0.0017479929452847815,-0.00877554838683221,6.0,N1O4,H11_C11_N_O4,0,11,11,4,1,0
255,223.084456037,0.002500914191487088,-0.009027970952262977,5.0,N1O4,H13_C11_N_O4,0,11,13,4,1,0
268,225.100106037,0.0015793699578540567,-0.009275873028191425,4.0,N1O4,H15_C11_N_O4,0,11,15,4,1,0
296,229.03750603699999,0.0011313426017154449,-0.007824046101308439,9.0,N1O4,H7_C12_N_O4,0,12,7,4,1,0
314,231.053156037,0.0015852521550900123,-0.008076063633902014,8.0,N1O4,H9_C12_N_O4,0,12,9,4,1,0
