peakNo,mw,relativeAbundance,errorPPM,DBE,class,formula,z,C,H,O,N,S
2036,454.199056037,0.0295063972608773,-0.21478027902638558,11.0,O7,H30_C26_O7,0,26,30,7,0,0
2043,454.292996037,0.027891674227960333,-0.12766430574115678,4.0,O7,H42_C25_O7,0,25,42,7,0,0
2063,456.214766037,0.045810573152905154,-0.08247650620821764,10.0,O7,H32_C26_O7,0,26,32,7,0,0
2069,456.308766037,0.021546287255698387,0.13571731387878436,3.0,O7,H44_C25_O7,0,25,44,7,0,0
2092,458.230436037,0.05895829566774181,-0.0386290359568823,9.0,O7,H34_C26_O7,0,26,34,7,0,0
2097,458.324246037,0.0503949842158315,-0.23595740546379182,2.0,O7,H46_C25_O7,0,25,46,7,0,0
2124,460.246066037,0.0766490978998441,-0.08207566081999018,8.0,O7,H36_C26_O7,0,26,36,7,0,0
2139,461.249426037,0.023458338304738,-0.07071011510929592,8.0,O7,H36_C25_13C_O7,0,26,36,7,0,0
2157,462.261816037,0.0836441128860827,0.13444978116849454,7.0,O7,H38_C26_O7,0,26,38,7,0,0
2171,463.265266037,0.018844445925779024,0.3395700294028122,7.0,O7,H38_C25_13C_O7,0,26,38,7,0,0
2188,464.277376037,0.06344854339634161,-0.06014292628900986,6.0,O7,H40_C26_O7,0,26,40,7,0,0
2212,466.199126037,0.018509076621361698,-0.059101354885774275,12.0,O7,H30_C27_O7,0,27,30,7,0,0
2219,466.293156037,0.045108981157654035,0.21875294271682427,5.0,O7,H42_C26_O7,0,26,42,7,0,0
2241,468.214816037,0.024860477774815412,0.02642590447872548,11.0,O7,H32_C27_O7,0,27,32,7,0,0
2248,468.308706037,0.021097289050779525,0.004119077826170248,4.0,O7,H44_C26_O7,0,26,44,7,0,0
2270,470.230496037,0.034635895128919215,0.0899537575408665,10.0,O7,H34_C27_O7,0,27,34,7,0,0
2276,470.324236037,0.027332255292416213,-0.25119904724267833,3.0,O7,H46_C26_O7,0,26,46,7,0,0
2301,472.246106037,0.05460781896581629,0.004711526414861749,9.0,O7,H36_C27_O7,0,27,36,7,0,0
2308,472.339956037,0.05627829100175625,-0.10208537175561061,2.0,O7,H48_C26_O7,0,26,48,7,0,0
2320,473.249646037,0.019302051415731793,0.39595380910050243,9.0,O7,H36_C26_13C_O7,0,27,36,7,0,0
2336,474.261726037,0.07194116410793222,-0.05872074102232597,8.0,O7,H38_C27_O7,0,27,38,7,0,0
2352,475.265276037,0.021139390138843896,0.3520370799637649,8.0,O7,H38_C26_13C_O7,0,27,38,7,0,0
2370,476.277416037,0.0773338447285923,0.02535707048328769,7.0,O7,H40_C27_O7,0,27,40,7,0,0
2383,477.280696037,0.017632469223847133,-0.13150123300160568,7.0,O7,H40_C26_13C_O7,0,27,40,7,0,0
2399,478.293076037,0.06483042754089843,0.046003174891693095,6.0,O7,H42_C27_O7,0,27,42,7,0,0
2410,479.296506037,0.016929905497050958,0.20272002569809525,6.0,O7,H42_C26_13C_O7,0,27,42,7,0,0
2423,480.308736037,0.0329737210252741,0.06647599272965127,5.0,O7,H44_C27_O7,0,27,44,7,0,0
2447,482.230506037,0.020573644029924957,0.10845228443422736,11.0,O7,H34_C28_O7,0,28,34,7,0,0
2452,482.324346037,0.03209400918203695,-0.016886976674646934,4.0,O7,H46_C27_O7,0,27,46,7,0,0
2478,484.246086037,0.05172932630356045,-0.03670654346203885,10.0,O7,H36_C28_O7,0,28,36,7,0,0
2484,484.340076037,0.02187485989846632,0.14820371797096588,3.0,O7,H48_C27_O7,0,27,48,7,0,0
2509,486.261746037,0.053573678235239286,-0.016141512362509547,9.0,O7,H38_C28_O7,0,28,38,7,0,0
2515,486.355646037,0.023137825210683638,-0.017051308183984128,2.0,O7,H50_C27_O7,0,27,50,7,0,0
2549,488.277436037,0.0878037007507869,0.06569420905028779,8.0,O7,H40_C28_O7,0,28,40,7,0,0
2564,489.280856037,0.018244643719733326,0.19873452798623192,8.0,O7,H40_C27_13C_O7,0,28,40,7,0,0
2584,490.293046037,0.07519525830818143,-0.016310653433337152,7.0,O7,H42_C28_O7,0,28,42,7,0,0
2597,491.296436037,0.03119444417183998,0.055288412523686575,7.0,O7,H42_C27_13C_O7,0,28,42,7,0,0
2618,492.308696037,0.06858676865106908,-0.016394185259945834,6.0,O7,H44_C28_O7,0,28,44,7,0,0
2628,493.311916037,0.014583151979081145,-0.2896970361124907,6.0,O7,H44_C27_13C_O7,0,28,44,7,0,0
2643,494.230486037,0.01962602016185368,0.06535209969791264,12.0,O7,H34_C29_O7,0,29,34,7,0,0
2647,494.324346037,0.04042232537502364,-0.016477035870152153,5.0,O7,H46_C28_O7,0,28,46,7,0,0
2671,496.246106037,0.02068686349297773,0.0044836623921902016,11.0,O7,H36_C29_O7,0,29,36,7,0,0
2675,496.339946037,0.019580807349178744,-0.11729662391001341,4.0,O7,H48_C28_O7,0,28,48,7,0,0
2698,498.261776037,0.03824970833359393,0.04445655087614847,10.0,O7,H38_C29_O7,0,29,38,7,0,0
2702,498.355746037,0.02842295298258176,0.18401914847658857,3.0,O7,H50_C28_O7,0,28,50,7,0,0
2731,500.277406037,0.062498193584722604,0.004151696541536169,9.0,O7,H40_C29_O7,0,29,40,7,0,0
2735,500.371306037,0.027105645312443184,0.0032635764502637063,2.0,O7,H52_C28_O7,0,28,52,7,0,0
2762,502.293076037,0.09425967586809761,0.04380510318799455,8.0,O7,H42_C29_O7,0,29,42,7,0,0
2775,503.296626037,0.023671307648640384,0.43148113622155043,8.0,O7,H42_C28_13C_O7,0,29,42,7,0,0
2794,504.308636037,0.09676564414225276,-0.13497885049496464,7.0,O7,H44_C29_O7,0,29,44,7,0,0
2805,505.311886037,0.030287822279748407,-0.34218668650777107,7.0,O7,H44_C28_13C_O7,0,29,44,7,0,0
2822,506.324356037,0.06131032274005163,0.0036636594141556907,6.0,O7,H46_C29_O7,0,29,46,7,0,0
2832,507.327826037,0.01786210904094098,0.2306496786735075,6.0,O7,H46_C28_13C_O7,0,29,46,7,0,0
2848,508.339846037,0.03416927655592777,-0.3112465041783162,5.0,O7,H48_C29_O7,0,29,48,7,0,0
2872,510.355696037,0.0193879477530374,0.08172143527291542,4.0,O7,H50_C29_O7,0,29,50,7,0,0
2895,512.277426037,0.031092012020770502,0.043095789346863866,10.0,O7,H40_C30_O7,0,30,40,7,0,0
2920,514.293086037,0.05331550517727194,0.0622271635961017,9.0,O7,H42_C30_O7,0,30,42,7,0,0
2931,515.296586037,0.01975970603817841,0.343807827938252,9.0,O7,H42_C29_13C_O7,0,30,42,7,0,0
2948,516.3086760369999,0.07654133942249677,-0.05436863913155783,8.0,O7,H44_C30_O7,0,30,44,7,0,0
2955,517.312076037,0.029613733562721907,0.03303421828070323,8.0,O7,H44_C29_13C_O7,0,30,44,7,0,0
2969,518.324276037,0.11622451919946913,-0.15076469227414716,7.0,O7,H46_C30_O7,0,30,46,7,0,0
2979,519.327716037,0.0390203933532536,0.013507848386373382,7.0,O7,H46_C29_13C_O7,0,30,46,7,0,0
2993,520.339866037,0.051020755674460475,-0.26563215500489756,6.0,O7,H48_C30_O7,0,30,48,7,0,0
3002,521.343376037,0.028529568674516555,0.032494898355419535,6.0,O7,H48_C29_13C_O7,0,30,48,7,0,0
3038,524.371196037,0.014600592194676276,-0.2066608556525685,4.0,O7,H52_C30_O7,0,30,52,7,0,0
3084,528.308806037,0.020366503255570906,0.19293450868156728,9.0,O7,H44_C31_O7,0,31,44,7,0,0
3111,530.324096037,0.029394164087145534,-0.4867683778736296,8.0,O7,H46_C31_O7,0,31,46,7,0,0
3134,532.339936037,0.033688693436350656,-0.1281493182863249,7.0,O7,H48_C31_O7,0,31,48,7,0,0
3147,533.343166037,0.019138931536146292,-0.3619789514885213,7.0,O7,H48_C30_13C_O7,0,31,48,7,0,0
3162,534.355556037,0.023942433487764463,-0.18394681002267646,6.0,O7,H50_C31_O7,0,31,50,7,0,0
3284,544.340186037,0.016587739530984233,0.33394741872899586,8.0,O7,H48_C32_O7,0,32,48,7,0,0
3301,546.171316037,0.021389141523420776,0.1659680716125663,16.0,O7S1,H30_C31_O7_S,0,31,30,7,0,1
79,268.021986037,0.013185021356557582,0.25602750350131015,7.0,O8,H8_C11_O8,0,11,8,8,0,0
89,270.03745603699997,0.0117742291083964,-0.41273163242114114,6.0,O8,H10_C11_O8,0,11,10,8,0,0
125,280.021896037,0.021381444099384108,-0.07634760114903494,8.0,O8,H8_C12_O8,0,12,8,8,0,0
134,282.037586037,0.019779308083502988,0.06576073858966366,7.0,O8,H10_C12_O8,0,12,10,8,0,0
146,284.053246037,0.018605465475687494,0.1002382491321404,6.0,O8,H12_C12_O8,0,12,12,8,0,0
156,286.068866037,0.012963370119019518,-0.005596554331333155,5.0,O8,H14_C12_O8,0,12,14,8,0,0
182,292.021956037,0.014248885426192475,0.1322537541749841,9.0,O8,H8_C13_O8,0,13,8,8,0,0
192,294.037486037,0.016923108835401563,-0.2770156999533367,8.0,O8,H10_C13_O8,0,13,10,8,0,0
199,296.053276037,0.03274713106224301,0.19750837013822767,7.0,O8,H12_C13_O8,0,13,12,8,0,0
209,298.068876037,0.021006719667392086,0.028178051110679878,6.0,O8,H14_C13_O8,0,13,14,8,0,0
226,300.084526037,0.021311162796513166,0.02774218357803233,5.0,O8,H16_C13_O8,0,13,16,8,0,0
239,302.10013603699997,0.015236159216801553,-0.10509429235010673,4.0,O8,H18_C13_O8,0,13,18,8,0,0
249,304.02187603699997,0.021962222931699478,-0.13610533747558934,10.0,O8,H8_C14_O8,0,14,8,8,0,0
259,306.037606037,0.03154424933083955,0.1259551088290988,9.0,O8,H10_C14_O8,0,14,10,8,0,0
270,308.053196037,0.0360317092453438,-0.06988078754363387,8.0,O8,H12_C14_O8,0,14,12,8,0,0
281,310.068906037,0.04984358115567308,0.12384021505204429,7.0,O8,H14_C14_O8,0,14,14,8,0,0
288,311.07219603699997,0.011489025899922995,-0.08499956063403173,7.0,O8,H14_C13_13C_O8,0,14,14,8,0,0
296,312.084526037,0.04276866035693472,0.02667546550916877,6.0,O8,H16_C14_O8,0,14,16,8,0,0
312,314.100146037,0.031689330306293735,-0.06924224728479328,5.0,O8,H18_C14_O8,0,14,18,8,0,0
324,316.021846037,0.022172136962373124,-0.2258672965625335,11.0,O8,H8_C15_O8,0,15,8,8,0,0
328,316.115836037,0.025037478493774835,0.05750107379390241,4.0,O8,H20_C14_O8,0,14,20,8,0,0
342,318.037566037,0.04600457189501505,-0.004568642807247194,10.0,O8,H10_C15_O8,0,15,10,8,0,0
345,318.131456037,0.01676268396408989,-0.03739649051730537,3.0,O8,H22_C14_O8,0,14,22,8,0,0
357,320.053196037,0.052094784711156555,-0.06726069356892267,9.0,O8,H12_C15_O8,0,15,12,8,0,0
365,322.068876037,0.04720413081405658,0.026078272842820722,8.0,O8,H14_C15_O8,0,15,14,8,0,0
369,322.162716037,0.013821789395199218,-0.16154879949584203,1.0,O8,H26_C14_O8,0,14,26,8,0,0
380,324.084526037,0.053015098191534625,0.025687742984973092,7.0,O8,H16_C15_O8,0,15,16,8,0,0
392,326.100186037,0.05427209663533203,0.05596746279237667,6.0,O8,H18_C15_O8,0,15,18,8,0,0
405,328.115816037,0.038775496986958,-0.005555965003399928,5.0,O8,H20_C15_O8,0,15,20,8,0,0
418,330.037566037,0.027547728573783004,-0.004402529251310898,11.0,O8,H10_C16_O8,0,16,10,8,0,0
424,330.131506037,0.030216531031170526,0.11541764209634174,4.0,O8,H22_C15_O8,0,15,22,8,0,0
