mass,intensity,C,O,H,N,assign,numbers,calculated_mass,abs_error,rel_error
547.088184,1.0,28.0,12.0,20.0,0.0,1.0,1.0,548.0954800000001,-1.9580000110375195e-05,-0.03578947724152492
547.088195,1.0,28.0,12.0,20.0,0.0,1.0,1.0,548.0954800000001,-8.580000024460688e-06,-0.015683028994001025
547.109316,1.0,25.0,14.0,24.0,0.0,1.0,1.0,548.11661,-1.7580000001737872e-05,-0.03213251810491538
547.109328,1.0,25.0,14.0,24.0,0.0,1.0,1.0,548.11661,-5.58000003203496e-06,-0.010199058481479518
547.145698,1.0,26.0,13.0,28.0,0.0,1.0,1.0,548.152995,-2.05799999941636e-05,-0.037613381717868495
547.145707,1.0,26.0,13.0,28.0,0.0,1.0,1.0,548.152995,-1.1580000016886416e-05,-0.02116438065534601
547.182062,1.0,27.0,12.0,32.0,0.0,1.0,1.0,548.18938,-4.1580000054830535e-05,-0.07598933324468252
547.18207,1.0,27.0,12.0,32.0,0.0,1.0,1.0,548.18938,-3.358000007502859e-05,-0.06136897006699908
547.218456,1.0,28.0,11.0,36.0,0.0,1.0,1.0,548.225765,-3.258000007755335e-05,-0.059537465742115527
547.254858,1.0,29.0,10.0,40.0,0.0,1.0,1.0,548.26215,-1.5580000006787387e-05,-0.028469368118039413
547.25487,1.0,29.0,10.0,40.0,0.0,1.0,1.0,548.26215,-3.5800000370844742e-06,-0.0065417417611733164
,,,,,,,,,,
548.068157,1.0,23.0,15.0,19.0,1.0,1.0,1.0,549.075474,-4.0579999943668454e-05,-0.07404188589571434
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
548.104568,1.0,24.0,14.0,23.0,1.0,1.0,1.0,549.111859,-1.4580000009312144e-05,-0.026600763541368887
548.104574,1.0,24.0,14.0,23.0,1.0,1.0,1.0,549.111859,-8.580000024460688e-06,-0.015653947132469447
,,,,,,,,,,
548.140965,1.0,25.0,13.0,27.0,1.0,1.0,1.0,549.148244,-2.579999925922394e-06,-0.004706818301606765
548.140973,1.0,25.0,13.0,27.0,1.0,1.0,1.0,549.148244,5.420000053879548e-06,0.009887967367620131
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
549.015818,1.0,22.0,17.0,14.0,0.0,1.0,1.0,550.0231050000001,-1.0580000133098011e-05,-0.01927084755342698
549.015825,1.0,22.0,17.0,14.0,0.0,1.0,1.0,550.0231050000001,-3.580000150771312e-06,-0.006520759489530766
549.052215,1.0,23.0,16.0,18.0,0.0,1.0,1.0,550.05949,1.420000063978577e-06,0.002586275084927172
549.067482,1.0,27.0,13.0,18.0,0.0,1.0,1.0,550.074745,1.342000003368149e-05,0.024441440212045716
549.088595,1.0,24.0,15.0,22.0,0.0,1.0,1.0,550.095875,-3.5799999233976365e-06,-0.00651989488763218
549.10386,1.0,28.0,12.0,22.0,0.0,1.0,1.0,550.11113,6.4200000513547906e-06,0.011691777310315737
549.103867,1.0,28.0,12.0,22.0,0.0,1.0,1.0,550.11113,1.342000003368149e-05,0.024439820660890538
549.124975,1.0,25.0,14.0,26.0,0.0,1.0,1.0,550.13226,-8.580000024460688e-06,-0.015624858484101342
549.124986,1.0,25.0,14.0,26.0,0.0,1.0,1.0,550.13226,2.4200000614538197e-06,0.004407011378378291
549.140212,1.0,29.0,11.0,26.0,0.0,1.0,1.0,550.147515,-2.6579999979015057e-05,-0.0484029386269295
549.16135,1.0,26.0,13.0,30.0,0.0,1.0,1.0,550.168645,-1.8579999999213115e-05,-0.03383340797602219
549.161358,1.0,26.0,13.0,30.0,0.0,1.0,1.0,550.168645,-1.0580000019411173e-05,-0.01926574014228287
549.197742,1.0,27.0,12.0,34.0,0.0,1.0,1.0,550.20503,-1.1580000016886416e-05,-0.021085301579565518
549.197755,1.0,27.0,12.0,34.0,0.0,1.0,1.0,550.20503,1.420000063978577e-06,0.0025855897098096786
549.234132,1.0,28.0,11.0,38.0,0.0,1.0,1.0,550.2414150000001,-6.580000029510202e-06,-0.011980318858825405
549.23414,1.0,28.0,11.0,38.0,0.0,1.0,1.0,550.2414150000001,1.4199999502917393e-06,0.002585418215793613
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
550.062685,1.0,26.0,13.0,17.0,1.0,1.0,1.0,551.069994,-3.257999996386651e-05,-0.05922961301013631
,,,,,,,,,,
550.083803,1.0,23.0,15.0,21.0,1.0,1.0,1.0,551.0911239999999,-4.4579999933569425e-05,-0.08104219700787922
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
550.15661,1.0,25.0,13.0,29.0,1.0,1.0,1.0,551.163894,-7.580000026985445e-06,-0.013777895037897381
550.156625,1.0,25.0,13.0,29.0,1.0,1.0,1.0,551.163894,7.4199999351431956e-06,0.013487068223786628
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
551.046718,1.0,26.0,14.0,16.0,0.0,1.0,1.0,552.05401,-1.557999989310055e-05,-0.028273464634083072
551.046728,1.0,26.0,14.0,16.0,0.0,1.0,1.0,552.05401,-5.579999918348122e-06,-0.01012618283498477
551.067887,1.0,23.0,16.0,20.0,0.0,1.0,1.0,552.07514,2.3420000008433917e-05,0.042499301013404746
551.08311,1.0,27.0,13.0,20.0,0.0,1.0,1.0,552.0903950000001,-8.580000024460688e-06,-0.015569339485764111
551.083125,1.0,27.0,13.0,20.0,0.0,1.0,1.0,552.0903950000001,6.419999937667953e-06,0.011649785025930441
551.104232,1.0,24.0,15.0,24.0,0.0,1.0,1.0,552.111525,-1.658000000426263e-05,-0.030085052956484334
551.10424,1.0,24.0,15.0,24.0,0.0,1.0,1.0,552.111525,-8.580000024460688e-06,-0.015568742538545318
551.119494,1.0,28.0,12.0,24.0,0.0,1.0,1.0,552.12678,-9.58000002193593e-06,-0.01738280014812165
551.119527,1.0,28.0,12.0,24.0,0.0,1.0,1.0,552.12678,2.341999989474708e-05,0.04249531861488022
551.140622,1.0,25.0,14.0,28.0,0.0,1.0,1.0,552.14791,-1.1580000016886416e-05,-0.021010971709659997
551.140633,1.0,25.0,14.0,28.0,0.0,1.0,1.0,552.14791,-5.800000446587461e-07,-0.0010523630629475766
551.155858,1.0,29.0,11.0,28.0,0.0,1.0,1.0,552.163165,-3.0580000082602865e-05,-0.05548339845932086
551.177,1.0,26.0,13.0,32.0,0.0,1.0,1.0,552.184295,-1.8579999999213115e-05,-0.03370967946632954
551.192252,1.0,30.0,10.0,32.0,0.0,1.0,1.0,552.19955,-2.1579999991638843e-05,-0.03915149371809174
551.192284,1.0,30.0,10.0,32.0,0.0,1.0,1.0,552.19955,1.0419999927568924e-05,0.018904473502333943
551.213376,1.0,27.0,12.0,36.0,0.0,1.0,1.0,552.22068,-2.75799999764903e-05,-0.05003507022385882
551.249762,1.0,28.0,11.0,40.0,0.0,1.0,1.0,552.257065,-2.6579999979015057e-05,-0.048217707854566035
551.24977,1.0,28.0,11.0,40.0,0.0,1.0,1.0,552.257065,-1.8579999999213115e-05,-0.03370522948102657
551.286165,1.0,29.0,10.0,44.0,0.0,1.0,1.0,552.29345,-8.580000024460688e-06,-0.015563604837536034
552.041972,1.0,25.0,14.0,15.0,1.0,1.0,1.0,553.049259,-1.0580000019411173e-05,-0.019165209451521874
,,,,,,,,,,
,,,,,,,,,,
552.13585,1.0,24.0,14.0,27.0,1.0,1.0,1.0,553.143159,-3.257999996386651e-05,-0.059007217089537864
552.135876,1.0,24.0,14.0,27.0,1.0,1.0,1.0,553.143159,-6.579999915823365e-06,-0.011917356219437847
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
553.025988,1.0,25.0,15.0,14.0,0.0,1.0,1.0,554.033275,-1.0580000019411173e-05,-0.01913110821007416
553.026,1.0,25.0,15.0,14.0,0.0,1.0,1.0,554.033275,1.4199999502917393e-06,0.0025676911217406406
553.04713,1.0,22.0,17.0,18.0,0.0,1.0,1.0,554.0544050000001,1.4199999502917393e-06,0.0025675930192273835
553.047142,1.0,22.0,17.0,18.0,0.0,1.0,1.0,554.0544050000001,1.3419999919994652e-05,0.024265562374056446
553.062367,1.0,26.0,14.0,18.0,0.0,1.0,1.0,554.06966,-1.658000000426263e-05,-0.029978535864224932
553.062372,1.0,26.0,14.0,18.0,0.0,1.0,1.0,554.06966,-1.1580000016886416e-05,-0.020937963967807987
553.083503,1.0,23.0,16.0,22.0,0.0,1.0,1.0,554.09079,-1.0580000019411173e-05,-0.019129118771440152
553.083512,1.0,23.0,16.0,22.0,0.0,1.0,1.0,554.09079,-1.579999928447151e-06,-0.0028567113178509487
553.098748,1.0,27.0,13.0,22.0,0.0,1.0,1.0,554.106045,-2.05799999941636e-05,-0.03720854561428803
553.09876,1.0,27.0,13.0,22.0,0.0,1.0,1.0,554.106045,-8.580000024460688e-06,-0.01551260036175219
553.119882,1.0,24.0,15.0,26.0,0.0,1.0,1.0,554.127175,-1.658000000426263e-05,-0.02997541860963629
553.11989,1.0,24.0,15.0,26.0,0.0,1.0,1.0,554.127175,-8.57999991077385e-06,-0.015512007551877857
553.1199,1.0,24.0,15.0,26.0,0.0,1.0,1.0,554.127175,1.420000063978577e-06,0.002567255425050838
553.13513,1.0,28.0,12.0,26.0,0.0,1.0,1.0,554.14243,-2.357999998658933e-05,-0.04262972772419884
553.156255,1.0,25.0,14.0,30.0,0.0,1.0,1.0,554.16356,-2.8579999973965542e-05,-0.051667136935775126
553.171505,1.0,29.0,11.0,30.0,0.0,1.0,1.0,554.178815,-3.3579999961341755e-05,-0.06070450060753175
553.192654,1.0,26.0,13.0,34.0,0.0,1.0,1.0,554.199945,-1.4580000009312144e-05,-0.026356098375290692
553.192662,1.0,26.0,13.0,34.0,0.0,1.0,1.0,554.199945,-6.579999915823365e-06,-0.011894590018663994
553.207962,1.0,30.0,10.0,34.0,0.0,1.0,1.0,554.2152,3.841999997056256e-05,0.06944947037939153
553.22903,1.0,27.0,12.0,38.0,0.0,1.0,1.0,554.2363300000001,-2.3580000100276166e-05,-0.042622492352355705
553.22905,1.0,27.0,12.0,38.0,0.0,1.0,1.0,554.2363300000001,-3.5800000370844742e-06,-0.006471099153387686
,,,,,,,,,,
554.057582,1.0,25.0,14.0,17.0,1.0,1.0,1.0,555.064909,-5.057999991842088e-05,-0.09129015026893157
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
554.130393,1.0,27.0,12.0,25.0,1.0,1.0,1.0,555.1376789999999,-9.579999908249093e-06,-0.017288349509912357
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
555.005267,1.0,24.0,16.0,12.0,0.0,1.0,1.0,556.01254,3.4200000589290624e-06,0.006162103789420547
555.041646,1.0,25.0,15.0,16.0,0.0,1.0,1.0,556.0489249999999,-2.579999925922394e-06,-0.004648299716815112
555.06281,1.0,22.0,17.0,20.0,0.0,1.0,1.0,556.0700550000001,3.141999987454902e-05,0.05660620619592406
555.078003,1.0,26.0,14.0,20.0,0.0,1.0,1.0,556.08531,-3.0580000082602865e-05,-0.05509135638113706
555.09916,1.0,23.0,16.0,24.0,0.0,1.0,1.0,556.10644,-3.5800000370844742e-06,-0.00644929824264997
555.099173,1.0,23.0,16.0,24.0,0.0,1.0,1.0,556.10644,9.419999930093681e-06,0.01696994048682123
555.114408,1.0,27.0,13.0,24.0,0.0,1.0,1.0,556.121695,-1.0580000019411173e-05,-0.019059134237804136
555.114423,1.0,27.0,13.0,24.0,0.0,1.0,1.0,556.121695,4.4199999427174674e-06,0.00796232228813386
555.135548,1.0,24.0,15.0,28.0,0.0,1.0,1.0,556.142825,-5.800000446587461e-07,-0.0010447899558014724
555.150798,1.0,28.0,12.0,28.0,0.0,1.0,1.0,556.15808,-5.58000003203496e-06,-0.010051323085795079
555.150808,1.0,28.0,12.0,28.0,0.0,1.0,1.0,556.15808,4.4199999427174674e-06,0.007961800431563937
555.17193,1.0,25.0,14.0,32.0,0.0,1.0,1.0,556.17921,-3.5800000370844742e-06,-0.006448452891133156
555.171942,1.0,25.0,14.0,32.0,0.0,1.0,1.0,556.17921,8.419999932618438e-06,0.015166472394634166
555.18717,1.0,29.0,11.0,32.0,0.0,1.0,1.0,556.194465,-1.8579999999213115e-05,-0.033466191229190534
555.187177,1.0,29.0,11.0,32.0,0.0,1.0,1.0,556.194465,-1.1580000016886416e-05,-0.020857830469824444
555.2083,1.0,26.0,13.0,36.0,0.0,1.0,1.0,556.215595,-1.8579999999213115e-05,-0.03346491757996614
555.20831,1.0,26.0,13.0,36.0,0.0,1.0,1.0,556.215595,-8.580000024460688e-06,-0.01545365923010174
555.223546,1.0,30.0,10.0,36.0,0.0,1.0,1.0,556.23085,-2.75799999764903e-05,-0.04967368580670802
555.244666,1.0,27.0,12.0,40.0,0.0,1.0,1.0,556.25198,-3.7579999951242726e-05,-0.06768187477057677
555.244678,1.0,27.0,12.0,40.0,0.0,1.0,1.0,556.25198,-2.5579999981539814e-05,-0.04606977967565465
,,,,,,,,,,
556.073265,1.0,25.0,14.0,19.0,1.0,1.0,1.0,557.080559,-1.7580000001737872e-05,-0.03161453914123685
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
556.14603,1.0,27.0,12.0,27.0,1.0,1.0,1.0,557.153329,-2.2579999989114086e-05,-0.040600847207547426
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
557.020875,1.0,24.0,16.0,14.0,0.0,1.0,1.0,558.02819,-3.857999994871797e-05,-0.06926131798690303
557.020892,1.0,24.0,16.0,14.0,0.0,1.0,1.0,558.02819,-2.1579999991638843e-05,-0.03874181435844393
557.057272,1.0,25.0,15.0,18.0,0.0,1.0,1.0,558.064575,-2.6579999979015057e-05,-0.04771502198254232
557.078438,1.0,22.0,17.0,22.0,0.0,1.0,1.0,558.0857050000001,9.419999930093681e-06,0.01690964734501837
557.09366,1.0,26.0,14.0,22.0,0.0,1.0,1.0,558.10096,-2.357999998658933e-05,-0.04232681446525406
557.11475,1.0,23.0,16.0,26.0,0.0,1.0,1.0,558.12209,-6.357999999928587e-05,-0.11412370611132783
557.114783,1.0,23.0,16.0,26.0,0.0,1.0,1.0,558.12209,-3.057999996891603e-05,-0.0548899453075831
557.130027,1.0,27.0,13.0,26.0,0.0,1.0,1.0,558.137345,-4.15799999411437e-05,-0.07463248779650446
557.130038,1.0,27.0,13.0,26.0,0.0,1.0,1.0,558.137345,-3.057999996891603e-05,-0.054888442344076284
557.151183,1.0,24.0,15.0,30.0,0.0,1.0,1.0,558.158475,-1.5580000006787387e-05,-0.027963684691283137
557.166438,1.0,28.0,12.0,30.0,0.0,1.0,1.0,558.17373,-1.5580000006787387e-05,-0.027962919056490957
557.166448,1.0,28.0,12.0,30.0,0.0,1.0,1.0,558.17373,-5.58000003203496e-06,-0.010014960613771488
557.187571,1.0,25.0,14.0,34.0,0.0,1.0,1.0,558.19486,-1.2579999900674821e-05,-0.022577675015429982
557.187576,1.0,25.0,14.0,34.0,0.0,1.0,1.0,558.19486,-7.579999913298607e-06,-0.013604036126782926
557.202844,1.0,29.0,11.0,34.0,0.0,1.0,1.0,558.210115,5.420000053879548e-06,0.009727157914290092
557.22398,1.0,26.0,13.0,38.0,0.0,1.0,1.0,558.2312450000001,1.1419999925044166e-05,0.020494451665637514
557.239202,1.0,30.0,10.0,38.0,0.0,1.0,1.0,558.2465000000001,-2.158000010532568e-05,-0.038726636654191605
557.23921,1.0,30.0,10.0,38.0,0.0,1.0,1.0,558.2465000000001,-1.3580000125523739e-05,-0.02437014460185553
557.275583,1.0,31.0,9.0,42.0,0.0,1.0,1.0,558.2828850000001,-2.558000009522665e-05,-0.0459018856658334
,,,,,,,,,,
558.05249,1.0,24.0,15.0,17.0,1.0,1.0,1.0,559.0598239999999,-5.757999990074758e-05,-0.10318025800896898
,,,,,,,,,,
,,,,,,,,,,
558.088874,1.0,25.0,14.0,21.0,1.0,1.0,1.0,559.0962089999999,-5.857999989822282e-05,-0.1049653605856024
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
558.125266,1.0,26.0,13.0,25.0,1.0,1.0,1.0,559.1325939999999,-5.1579999915896124e-05,-0.09241652915224971
558.125283,1.0,26.0,13.0,25.0,1.0,1.0,1.0,559.1325939999999,-3.4579999958817e-05,-0.061957415318913266
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
559.036545,1.0,24.0,16.0,16.0,0.0,1.0,1.0,560.0438399999999,-1.8579999885526277e-05,-0.033235751851475606
559.036558,1.0,24.0,16.0,16.0,0.0,1.0,1.0,560.0438399999999,-5.579999918348122e-06,-0.009981457989636738
559.072933,1.0,25.0,15.0,20.0,0.0,1.0,1.0,560.080225,-1.5580000006787387e-05,-0.027867562686651092
559.072948,1.0,25.0,15.0,20.0,0.0,1.0,1.0,560.080225,-5.800000446587461e-07,-0.0010374317819054019
559.109318,1.0,26.0,14.0,24.0,0.0,1.0,1.0,560.11661,-1.5580000006787387e-05,-0.027865749157103808
559.10933,1.0,26.0,14.0,24.0,0.0,1.0,1.0,560.11661,-3.5800000370844742e-06,-0.006403041131659302
559.145708,1.0,27.0,13.0,28.0,0.0,1.0,1.0,560.152995,-1.0580000019411173e-05,-0.018921722670919926
559.14572,1.0,27.0,13.0,28.0,0.0,1.0,1.0,560.152995,1.4199999502917393e-06,0.002539588338960619
559.182088,1.0,28.0,12.0,32.0,0.0,1.0,1.0,560.18938,-1.5580000006787387e-05,-0.02786212280602841
559.2032,1.0,25.0,14.0,36.0,0.0,1.0,1.0,560.21051,-3.3579999961341755e-05,-0.06004972782942185
559.203215,1.0,25.0,14.0,36.0,0.0,1.0,1.0,560.21051,-1.8579999999213115e-05,-0.033225846169738345
559.218468,1.0,29.0,11.0,36.0,0.0,1.0,1.0,560.225765,-2.05799999941636e-05,-0.03680135970431434
559.254846,1.0,30.0,10.0,40.0,0.0,1.0,1.0,560.26215,-2.75799999764903e-05,-0.04931562090834399
559.254852,1.0,30.0,10.0,40.0,0.0,1.0,1.0,560.26215,-2.1579999991638843e-05,-0.0385870590384057
,,,,,,,,,,
560.06818,1.0,24.0,15.0,19.0,1.0,1.0,1.0,561.075474,-1.7580000001737872e-05,-0.0313890355308846
,,,,,,,,,,
,,,,,,,,,,
560.104566,1.0,25.0,14.0,23.0,1.0,1.0,1.0,561.111859,-1.658000000426263e-05,-0.02960161550309988
,,,,,,,,,,
,,,,,,,,,,
560.140932,1.0,26.0,13.0,27.0,1.0,1.0,1.0,561.148244,-3.557999995629224e-05,-0.06351972856054774
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
561.015788,1.0,23.0,17.0,14.0,0.0,1.0,1.0,562.0231050000001,-4.058000005735529e-05,-0.07233308032563834
561.015802,1.0,23.0,17.0,14.0,0.0,1.0,1.0,562.0231050000001,-2.6580000092701894e-05,-0.04737834477735779
561.052197,1.0,24.0,16.0,18.0,0.0,1.0,1.0,562.05949,-1.658000000426263e-05,-0.029551617644343043
561.052206,1.0,24.0,16.0,18.0,0.0,1.0,1.0,562.05949,-7.580000026985445e-06,-0.01351032924552024
561.052212,1.0,24.0,16.0,18.0,0.0,1.0,1.0,562.05949,-1.579999928447151e-06,-0.0028161370629212505
561.06745,1.0,28.0,13.0,18.0,0.0,1.0,1.0,562.074745,-1.8579999999213115e-05,-0.03311544806103636
561.088566,1.0,25.0,15.0,22.0,0.0,1.0,1.0,562.095875,-3.257999996386651e-05,-0.05806569931754146
561.088573,1.0,25.0,15.0,22.0,0.0,1.0,1.0,562.095875,-2.5579999981539814e-05,-0.04558994998734329
561.109721,1.0,22.0,17.0,26.0,0.0,1.0,1.0,562.1170050000001,-7.580000026985445e-06,-0.013508944406588608
561.124973,1.0,26.0,14.0,26.0,0.0,1.0,1.0,562.13226,-1.0580000019411173e-05,-0.018854979779007578
561.161377,1.0,27.0,13.0,30.0,0.0,1.0,1.0,562.168645,8.420000046305276e-06,0.015004596523230206
561.197744,1.0,28.0,12.0,34.0,0.0,1.0,1.0,562.20503,-9.58000002193593e-06,-0.01707063174141329
561.197758,1.0,28.0,12.0,34.0,0.0,1.0,1.0,562.20503,4.420000056404305e-06,0.007876011608022683
561.234112,1.0,29.0,11.0,38.0,0.0,1.0,1.0,562.2414150000001,-2.6580000092701894e-05,-0.04735991545129369
561.234118,1.0,29.0,11.0,38.0,0.0,1.0,1.0,562.2414150000001,-2.0580000107850438e-05,-0.03666918928804403
561.270522,1.0,30.0,10.0,42.0,0.0,1.0,1.0,562.2778000000001,-1.5800000421339888e-06,-0.0028150419097441727
,,,,,,,,,,
562.156513,1.0,26.0,13.0,29.0,1.0,1.0,1.0,563.163894,-0.00010458000000945766,-0.18603360023591448
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
563.03145,1.0,23.0,17.0,16.0,0.0,1.0,1.0,564.038755,-2.858000008765238e-05,-0.05076093011793992
563.03146,1.0,23.0,17.0,16.0,0.0,1.0,1.0,564.038755,-1.8579999999213115e-05,-0.03299993218711635
563.0467,1.0,27.0,14.0,16.0,0.0,1.0,1.0,564.05401,-3.3579999961341755e-05,-0.05963981311202385
563.067852,1.0,24.0,16.0,20.0,0.0,1.0,1.0,564.07514,-1.1580000016886416e-05,-0.020565905113841265
563.0831,1.0,28.0,13.0,20.0,0.0,1.0,1.0,564.0903950000001,-1.8580000112899953e-05,-0.032996905985812675
563.104234,1.0,25.0,15.0,24.0,0.0,1.0,1.0,564.111525,-1.4580000009312144e-05,-0.02589218679061139
563.104247,1.0,25.0,15.0,24.0,0.0,1.0,1.0,564.111525,-1.5800000421339888e-06,-0.002805874845646456
563.119476,1.0,29.0,12.0,24.0,0.0,1.0,1.0,564.12678,-2.7580000090177137e-05,-0.04897717316773668
563.119485,1.0,29.0,12.0,24.0,0.0,1.0,1.0,564.12678,-1.8579999999213115e-05,-0.03299477374542121
563.140612,1.0,26.0,14.0,28.0,0.0,1.0,1.0,564.14791,-2.1579999991638843e-05,-0.03832080217940105
563.140622,1.0,26.0,14.0,28.0,0.0,1.0,1.0,564.14791,-1.1580000016886416e-05,-0.02056324755220094
563.155908,1.0,30.0,11.0,28.0,0.0,1.0,1.0,564.163165,1.9419999904846108e-05,0.034484233635787606
563.177002,1.0,27.0,13.0,32.0,0.0,1.0,1.0,564.184295,-1.658000000426263e-05,-0.029440122635303614
563.177012,1.0,27.0,13.0,32.0,0.0,1.0,1.0,564.184295,-6.580000029510202e-06,-0.01168371558019169
563.213386,1.0,28.0,12.0,36.0,0.0,1.0,1.0,564.22068,-1.7580000001737872e-05,-0.031213746758742472
563.213398,1.0,28.0,12.0,36.0,0.0,1.0,1.0,564.22068,-5.58000003203496e-06,-0.009907434822839494
563.249789,1.0,29.0,11.0,40.0,0.0,1.0,1.0,564.257065,4.199999528164966e-07,0.0007456726323185477
563.249796,1.0,29.0,11.0,40.0,0.0,1.0,1.0,564.257065,7.4199999351431956e-06,0.013173551038699704
563.286122,1.0,30.0,10.0,44.0,0.0,1.0,1.0,564.29345,-5.158000002958296e-05,-0.09156980442983995
563.286133,1.0,30.0,10.0,44.0,0.0,1.0,1.0,564.29345,-4.058000005735529e-05,-0.07204153924619212
,,,,,,,,,,
564.041923,1.0,26.0,14.0,15.0,1.0,1.0,1.0,565.049259,-5.9580000009384904e-05,-0.10563044621309985
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
565.025968,1.0,26.0,15.0,14.0,0.0,1.0,1.0,566.033275,-3.057999996891603e-05,-0.054121406272987484
565.025985,1.0,26.0,15.0,14.0,0.0,1.0,1.0,566.033275,-1.3580000011836901e-05,-0.024034292886258853
565.047095,1.0,23.0,17.0,18.0,0.0,1.0,1.0,566.0544050000001,-3.358000007502859e-05,-0.059428674834667704
565.083502,1.0,24.0,16.0,22.0,0.0,1.0,1.0,566.09079,-1.1580000016886416e-05,-0.020492546634083852
565.08351,1.0,24.0,16.0,22.0,0.0,1.0,1.0,566.09079,-3.5799999233976365e-06,-0.006335346652387072
565.098733,1.0,28.0,13.0,22.0,0.0,1.0,1.0,566.106045,-3.557999995629224e-05,-0.06296244864575239
565.098746,1.0,28.0,13.0,22.0,0.0,1.0,1.0,566.106045,-2.2579999989114086e-05,-0.03995761829051039
565.098755,1.0,28.0,13.0,22.0,0.0,1.0,1.0,566.106045,-1.3580000011836901e-05,-0.024031197895378307
565.119907,1.0,25.0,15.0,26.0,0.0,1.0,1.0,566.127175,8.420000046305276e-06,0.014899492907626904
565.135152,1.0,29.0,12.0,26.0,0.0,1.0,1.0,566.14243,-1.5800000421339888e-06,-0.002795791478449723
565.156262,1.0,26.0,14.0,30.0,0.0,1.0,1.0,566.16356,-2.1579999991638843e-05,-0.0381841296693247
565.171505,1.0,30.0,11.0,30.0,0.0,1.0,1.0,566.178815,-3.3579999961341755e-05,-0.059415592725860715
565.192637,1.0,27.0,13.0,34.0,0.0,1.0,1.0,566.199945,-3.157999996639127e-05,-0.055874754727902216
565.192642,1.0,27.0,13.0,34.0,0.0,1.0,1.0,566.199945,-2.6579999979015057e-05,-0.04702821304424387
565.229038,1.0,28.0,12.0,38.0,0.0,1.0,1.0,566.2363300000001,-1.5580000120474224e-05,-0.027564047621478047
565.229048,1.0,28.0,12.0,38.0,0.0,1.0,1.0,566.2363300000001,-5.58000003203496e-06,-0.009872104152784021
565.229058,1.0,28.0,12.0,38.0,0.0,1.0,1.0,566.2363300000001,4.4199999427174674e-06,0.007819838488766209
565.265431,1.0,29.0,11.0,42.0,0.0,1.0,1.0,566.2727150000001,-7.580000026985445e-06,-0.013409629549742348
565.265444,1.0,29.0,11.0,42.0,0.0,1.0,1.0,566.2727150000001,5.41999994019271e-06,0.009588415491736144
565.3018,1.0,30.0,10.0,46.0,0.0,1.0,1.0,566.3091000000001,-2.3580000100276166e-05,-0.04171223247524803
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
566.094009,1.0,27.0,13.0,21.0,1.0,1.0,1.0,567.1012939999999,-8.57999991077385e-06,-0.015156493045970124
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
567.005218,1.0,25.0,16.0,12.0,0.0,1.0,1.0,568.01254,-4.557999993104467e-05,-0.08038726714335928
567.041613,1.0,26.0,15.0,16.0,0.0,1.0,1.0,568.0489249999999,-3.557999995629224e-05,-0.06274671759635433
567.062784,1.0,23.0,17.0,20.0,0.0,1.0,1.0,568.0700550000001,5.419999826505872e-06,0.009558024224890542
567.062797,1.0,23.0,17.0,20.0,0.0,1.0,1.0,568.0700550000001,1.8419999907370865e-05,0.032483174711549385
567.078022,1.0,27.0,14.0,20.0,0.0,1.0,1.0,568.08531,-1.1580000016886416e-05,-0.020420470495480455
567.099176,1.0,24.0,16.0,24.0,0.0,1.0,1.0,568.10644,1.2420000036206247e-05,0.021900931198331076
567.099193,1.0,24.0,16.0,24.0,0.0,1.0,1.0,568.10644,2.9419999993285373e-05,0.05187804947781925
